feature_index,feature_name,description,category,importance_score
f12,mean_annual_precip,No description available,Unknown category,12247.169921875
f27,latitude_abs,No description available,Unknown category,9192.9716796875
f26,pl_sapw_depth,No description available,Unknown category,4134.31298828125
f2,vpd,No description available,Unknown category,2969.078369140625
f16,stand_height,No description available,Unknown category,2621.941162109375
f8,latitude,No description available,Unknown category,2253.942626953125
f19,n_trees,No description available,Unknown category,2217.8193359375
f18,soil_depth,No description available,Unknown category,1644.00341796875
f13,stand_age,No description available,Unknown category,1601.735107421875
f25,pl_sapw_area,No description available,Unknown category,1295.0413818359375
f15,tree_density,No description available,Unknown category,1177.0140380859375
f4,ppfd_in,No description available,Unknown category,1125.6134033203125
f24,pl_bark_thick,No description available,Unknown category,1038.4801025390625
f32,social_status_code,No description available,Unknown category,1011.8982543945312
f22,pl_height,No description available,Unknown category,1000.8357543945312
f20,pl_age,No description available,Unknown category,974.8919677734375
f40,pl_social_code,No description available,Unknown category,917.9338989257812
f7,ext_rad,No description available,Unknown category,878.9830322265625
f42,tree_age_class_code,No description available,Unknown category,861.8453369140625
f14,basal_area,No description available,Unknown category,699.39501953125
f3,sw_in,No description available,Unknown category,632.2404174804688
f11,mean_annual_temp,No description available,Unknown category,585.8745727539062
f46,sand_percentage,No description available,Unknown category,552.11572265625
f9,longitude,No description available,Unknown category,488.15606689453125
f34,tree_volume_index,No description available,Unknown category,468.7195739746094
f21,pl_dbh,No description available,Unknown category,413.342529296875
f17,leaf_area_index,No description available,Unknown category,368.9786071777344
f0,ta,No description available,Unknown category,259.29376220703125
f23,pl_leaf_area,No description available,Unknown category,255.87716674804688
f1,rh,No description available,Unknown category,208.4208984375
f44,swc_shallow,No description available,Unknown category,198.62904357910156
f5,ws,No description available,Unknown category,176.45045471191406
f10,elevation,No description available,Unknown category,172.5575408935547
f28,aridity_index,No description available,Unknown category,169.41360473632812
f33,sapwood_leaf_ratio,No description available,Unknown category,166.83602905273438
f37,soil_texture_code,No description available,Unknown category,163.9337921142578
f41,tree_size_class_code,No description available,Unknown category,128.64463806152344
f6,precip,No description available,Unknown category,46.82433319091797
