cluster,fold,test_site,train_samples,test_samples,train_rmse,test_rmse,train_mae,test_mae,train_r2,test_r2
0,1,CHN_ARG_GWD.parquet,976838,40280,1.1855674725357706,4.470492468128509,0.6317713236465777,3.4673256963083747,0.9347241073421584,0.6552080353879353
0,2,CHN_ARG_GWS.parquet,976732,40386,1.0627779691655566,9.993159315215866,0.5918029639405292,6.746979102145377,0.9372381036443117,-0.06068692633274231
0,3,CHN_YIN_ST1.parquet,956328,60790,1.0607684279513092,5.994084844497572,0.5945042223675602,3.6009553028065033,0.9481830935854563,0.24067184369239147
0,4,CHN_YIN_ST2_DRO.parquet,992570,24548,1.1987341691210407,6.598726883994975,0.641515394813927,5.18468007306419,0.9354642712484704,0.09540224109194162
0,5,CHN_YIN_ST3_DRO.parquet,980599,36519,1.2208036641607396,6.233797029041707,0.64985244752637,4.124110863661518,0.9389352184835834,-1.6698818884772093
0,6,ESP_RON_PIL.parquet,788762,228356,1.2997277065251265,1.7026617744708907,0.6969476931901326,1.0501662316286096,0.9423384382720033,0.4151207066481585
0,7,ESP_YUN_C1.parquet,866951,150167,1.2942710850436117,1.3518234638429845,0.7067702939001019,0.8907407240017052,0.9388381068578957,0.06990049337547266
0,8,ESP_YUN_C2.parquet,959167,57951,1.2532360490540648,1.5190204202067308,0.6779612226907193,1.0833268099787907,0.9379911988645128,-0.13157826530125316
0,9,ESP_YUN_T3_THI.parquet,735859,281259,1.318553805773363,1.5098183735746458,0.7211711077723442,0.8805060473398646,0.9434664063881709,0.3169661293892716
0,10,SEN_SOU_POS.parquet,1013974,3144,1.2198046300383587,3.777589594802072,0.6605794866980189,2.71482781382873,0.9383943098446647,0.4330068636664641
0,11,SEN_SOU_PRE.parquet,1000355,16763,1.1751668906454364,4.379467068855821,0.635362174423125,3.1831712208280694,0.9417192575461392,0.40192693936514867
0,12,USA_TNO.parquet,940163,76955,1.2376174365311439,4.741174654725197,0.674704822424323,2.994977971713205,0.9367270023054586,0.05483871323906642
1,1,AUT_PAT_FOR.parquet,8985096,16083,19.032715877438445,1.7598767462148677,1.3338414176612727,1.2900678110908865,0.06192283808543497,0.12726668532998076
1,2,AUT_PAT_KRU.parquet,8986007,15172,19.014631850383523,37.16872497399614,1.311263986092367,25.878411016043007,0.05810948542531069,-0.8775288521015301
1,3,AUT_PAT_TRE.parquet,8988345,12834,19.021536814578724,6.701113976127799,1.3315171159898556,5.682913292444128,0.06269063000960418,-5.939971202977558
1,4,AUT_TSC.parquet,8960650,40529,19.057460684898047,4.4259066634398385,1.3385082163379376,3.7781744272609887,0.06199352808410685,-5.927527344849665
1,5,CAN_TUR_P39_PRE.parquet,8625721,375458,19.422392451008452,3.7639177530404204,1.3563647683621507,1.7954885691212759,0.05995172378570035,0.3476111048593985
1,6,CHE_DAV_SEE.parquet,8767675,233504,19.26220953384551,3.5947986275300106,1.362222173718288,2.8068169843514994,0.06197531249059696,-14.976242314000368
1,7,CHE_PFY_CON.parquet,8960988,40191,19.055672822382245,3.236423632177871,1.333638418385621,1.5302052908168324,0.06202708931177947,0.3692307471448496
1,8,CHE_PFY_IRR.parquet,8973254,27925,19.044843665189642,1.8598385703893134,1.3376316627065175,1.1379831776777747,0.06193653561253598,0.4310661036834522
1,9,CHN_HOR_AFF.parquet,8951483,49696,19.060868674343887,3.2866590190247873,1.3369910385865293,2.1752870533821547,0.06257687892934771,-0.25031500740189316
1,10,CRI_TAM_TOW.parquet,8714359,286820,19.31819233625629,3.9424917211210757,1.3507012388113535,2.815614783067912,0.06223701034639273,-3.0280598542985633
1,11,CZE_LIZ_LES.parquet,8493676,507503,19.573067933243742,1.4834133168854238,1.37958305176028,0.9368136040620214,0.06147373216730445,-0.5336987066236034
1,12,ESP_MAJ_MAI.parquet,8926097,75082,19.085171666218024,4.482007453366373,1.3262384514844083,2.852369783507333,0.061783454370946345,0.5250202319690007
1,13,ESP_MAJ_NOR_LM1.parquet,8941186,59993,19.069429280851914,5.0063850362787665,1.3267786149450103,3.2935794278607715,0.06195489753068506,0.40549252664318236
1,14,ESP_RIN.parquet,8985771,15408,19.024585554180778,5.868574530949262,1.333054285088219,3.1345784816736577,0.06246752993176796,0.2879919474039102
1,15,ESP_SAN_A2_45I.parquet,8988463,12716,19.02978943012601,4.456503766609746,1.3359752632540187,2.0568768158133626,0.061773784205216176,0.3718164993580704
1,16,ESP_SAN_A_45I.parquet,8981165,20014,19.03795090914403,1.8190062761587926,1.3337142545465794,1.0379219698169193,0.06182015004553365,0.32610534385054735
1,17,ESP_SAN_B2_100.parquet,8997001,4178,19.021744863167395,1.4533235715560764,1.3356526146081138,1.0167008691989736,0.06178424971331953,0.6515999544168495
1,18,ESP_SAN_B_100.parquet,8981465,19714,19.037048898076847,2.0006359109035934,1.3367132324907227,1.2707409517751578,0.0618722381764264,0.3399724938057034
1,19,ESP_TIL_MIX.parquet,7184334,1816845,21.28347254296187,4.298687549141757,1.580547669772657,3.230323868014596,0.05836971864456497,-13.055745928308424
1,20,ESP_VAL_BAR.parquet,8938211,62968,19.074463742416977,4.338393768407901,1.3371919264567513,2.934671535526964,0.06240259242128232,0.03461547685380395
1,21,ESP_VAL_SOR.parquet,8864896,136283,19.1562625634281,2.2487528373707093,1.343188503299299,1.5082712550069841,0.06218073735517038,0.2321871784433095
1,22,ESP_YUN_T1_THI.parquet,8883459,117720,19.132641443095213,3.925226776586363,1.3406161262939524,2.838905052179509,0.06250464366948871,-1.3348976668709662
