TIMESTAMP,sap_flow,solar_TIMESTAMP,ta,rh,vpd,sw_in,ws,precip,ppfd_in,ext_rad,latitude,longitude,elevation,mean_annual_temp,mean_annual_precip,stand_age,stand_height,soil_depth,n_trees,pl_age,pl_dbh,pl_height,pl_leaf_area,pl_bark_thick,pl_sapw_area,pl_sapw_depth,latitude_abs,aridity_index,leaf_habit_code,biome_code,igbp_code,social_status_code,sapwood_leaf_ratio,tree_volume_index,koppen_geiger_code_encoded,igbp_class_code,soil_texture_code,terrain_code,growth_condition_code,pl_social_code,tree_size_class_code,tree_age_class_code,species_functional_group_code,swc_shallow,clay_percentage,sand_percentage,silt_percentage,basal_area,tree_density,leaf_area_index
2009-09-09 14:00:00+00:00,1.2913079648473118,2009-09-09 23:47:36+00:00,4.854,100.0,0.0,0.0,0.6075556,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 14:29:59+00:00,1.3886103452855612,2009-09-10 00:17:57+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 15:30:00+00:00,1.46527808612242,2009-09-10 01:17:58+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 15:59:59+00:00,1.4523789514349206,2009-09-10 01:47:57+00:00,4.313,100.0,0.0,0.0,0.6095278,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 16:30:00+00:00,1.3861126289018373,2009-09-10 02:17:58+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 17:29:59+00:00,1.4523789514349206,2009-09-10 03:17:57+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 18:00:00+00:00,1.4919616800452065,2009-09-10 03:47:58+00:00,3.806,100.0,0.0,0.0,0.5021527,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 18:30:00+00:00,1.5867663440997315,2009-09-10 04:17:58+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 19:30:00+00:00,1.2710739382682696,2009-09-10 05:17:58+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 20:29:59+00:00,1.3112996356636344,2009-09-10 06:17:57+00:00,,,,,,,,27.86032153228053,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 21:00:00+00:00,1.305092424082599,2009-09-10 06:47:58+00:00,3.806,100.0,0.0,0.0,0.5410694,0.0,0.0,164.94984219916742,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 21:30:00+00:00,1.3244411261138536,2009-09-10 07:17:58+00:00,,,,,,,,297.95890029796027,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 21:59:59+00:00,1.3042070995348112,2009-09-10 07:47:57+00:00,3.705,100.0,0.0,17.46,0.500486,0.0,36.91044,424.6191140908289,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 22:30:00+00:00,1.1965033007927863,2009-09-10 08:17:58+00:00,,,,,,,,542.9658325062663,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-09 23:29:59+00:00,1.469872905867519,2009-09-10 09:17:57+00:00,,,,,,,,746.2037129805248,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 00:30:00+00:00,1.676333219624079,2009-09-10 10:17:58+00:00,,,,,,,,893.9600905388761,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 01:30:00+00:00,2.5249803763697187,2009-09-10 11:17:58+00:00,,,,,,,,976.0161570119748,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 02:29:59+00:00,3.009004501923751,2009-09-10 12:17:57+00:00,,,,,,,,986.8335963125596,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 03:30:00+00:00,3.346385068910541,2009-09-10 13:17:58+00:00,,,,,,,,925.6541129210284,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 04:30:00+00:00,4.086284845106707,2009-09-10 14:17:58+00:00,,,,,,,,796.6697270922903,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 06:30:00+00:00,4.793452073058692,2009-09-10 16:17:58+00:00,,,,,,,,374.46619442818326,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 07:30:00+00:00,3.811703461218409,2009-09-10 17:17:58+00:00,,,,,,,,110.03343182246384,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 08:29:59+00:00,2.710964307784528,2009-09-10 18:17:57+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 09:30:00+00:00,2.1934064079415942,2009-09-10 19:17:58+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 10:30:00+00:00,1.8171701796326452,2009-09-10 20:17:58+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 11:00:00+00:00,1.72236551557812,2009-09-10 20:47:58+00:00,2.927,100.0,0.0,0.0,0.3960001,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 11:29:59+00:00,1.8665855165182088,2009-09-10 21:17:57+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 12:00:00+00:00,1.81966789601638,2009-09-10 21:47:58+00:00,2.794,100.0,0.0,0.0,0.3651665,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 12:30:00+00:00,1.6585969094287714,2009-09-10 22:17:58+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 12:59:59+00:00,1.813218328672625,2009-09-10 22:47:57+00:00,2.935,100.0,0.0,0.201,0.3625418,0.0,0.424914,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 13:30:00+00:00,1.6634340849365796,2009-09-10 23:17:58+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 14:00:00+00:00,1.81966789601638,2009-09-10 23:47:58+00:00,3.1,100.0,0.0,0.201,0.3453611,0.0,0.424914,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 14:29:59+00:00,1.6594822339765698,2009-09-11 00:18:19+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 15:00:00+00:00,1.7865347347498384,2009-09-11 00:48:20+00:00,3.401,100.0,0.0,0.0,0.5498751,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 15:30:00+00:00,1.6263490727100285,2009-09-11 01:18:20+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 15:59:59+00:00,1.6174017889825385,2009-09-11 01:48:19+00:00,3.434,100.0,0.0,0.0,0.5377085,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 16:30:00+00:00,1.4959135310052267,2009-09-11 02:18:20+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 17:00:00+00:00,1.4708423289183763,2009-09-11 02:48:20+00:00,3.062,100.0,0.0,0.201,0.444236,0.0,0.424914,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 17:29:59+00:00,1.8253903960719864,2009-09-11 03:18:19+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 18:00:00+00:00,1.4604409106146008,2009-09-11 03:48:20+00:00,2.932,100.0,0.0,0.0,0.4710141,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 18:30:00+00:00,1.589991127771604,2009-09-11 04:18:20+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 18:59:59+00:00,1.350239395488852,2009-09-11 04:48:19+00:00,2.934,100.0,0.0,0.0,0.4702084,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 19:30:00+00:00,1.449638879288477,2009-09-11 05:18:20+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 20:00:00+00:00,1.5290466922717685,2009-09-11 05:48:20+00:00,2.865,100.0,0.0,0.0,0.4101393,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 20:29:59+00:00,1.606115046130986,2009-09-11 06:18:19+00:00,,,,,,,,36.70829662117904,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 21:00:00+00:00,1.4935740718811426,2009-09-11 06:48:20+00:00,2.904,100.0,0.0,0.0,0.4526666,0.0,0.0,173.87522526513658,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 21:30:00+00:00,1.5048608147327058,2009-09-11 07:18:20+00:00,,,,,,,,306.9018988226252,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 21:59:59+00:00,1.3631385301763514,2009-09-11 07:48:19+00:00,2.998,100.0,0.0,38.33,0.5350831,0.0,81.02962,433.5197271988568,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 22:30:00+00:00,1.6171594332198296,2009-09-11 08:18:20+00:00,,,,,,,,551.7646591541412,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-10 23:29:59+00:00,2.6631613627349005,2009-09-11 09:18:19+00:00,,,,,,,,754.6291496330775,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 00:30:00+00:00,7.631805275628744,2009-09-11 10:18:20+00:00,,,,,,,,901.8079486684684,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 01:30:00+00:00,10.45176925947194,2009-09-11 11:18:20+00:00,,,,,,,,983.1219938898788,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 02:29:59+00:00,12.070951637296524,2009-09-11 12:18:19+00:00,,,,,,,,993.0836626640086,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 03:30:00+00:00,11.846839111847697,2009-09-11 13:18:20+00:00,,,,,,,,930.9922790659202,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 04:30:00+00:00,12.727818203815188,2009-09-11 14:18:20+00:00,,,,,,,,801.1027792968366,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 05:29:59+00:00,10.044813487777128,2009-09-11 15:18:19+00:00,,,,,,,,612.3234250292628,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 06:30:00+00:00,7.464843591979411,2009-09-11 16:18:20+00:00,,,,,,,,377.35093682910576,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 07:30:00+00:00,5.407669384554806,2009-09-11 17:18:20+00:00,,,,,,,,112.38062312379412,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 08:29:59+00:00,3.986158294018935,2009-09-11 18:18:19+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 09:00:00+00:00,3.3563017756888778,2009-09-11 18:48:20+00:00,10.37,67.17,0.4132451500211,29.49,1.221611,0.0,62.34185999999999,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 09:30:00+00:00,3.269316715051324,2009-09-11 19:18:20+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 09:59:59+00:00,3.04721719446081,2009-09-11 19:48:19+00:00,9.7,69.88,0.362492348029162,3.21,1.12357,0.0,6.785939999999999,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 10:30:00+00:00,2.8665551500792383,2009-09-11 20:18:20+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 11:00:00+00:00,2.87848486171588,2009-09-11 20:48:20+00:00,10.58,56.12,0.56013351571146,0.201,1.304055,0.0,0.424914,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 11:29:59+00:00,2.576819270882425,2009-09-11 21:18:19+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 12:00:00+00:00,2.630913526016157,2009-09-11 21:48:20+00:00,12.34,46.09,0.773241849528925,0.201,1.626139,0.0,0.424914,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 12:30:00+00:00,2.409298716951072,2009-09-11 22:18:20+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 12:59:59+00:00,2.2175922854806465,2009-09-11 22:48:19+00:00,13.51,39.63,0.934814812557563,0.201,1.887695,0.0,0.424914,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 13:30:00+00:00,2.6155166749449235,2009-09-11 23:18:20+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 14:00:00+00:00,2.847448803810714,2009-09-11 23:48:20+00:00,13.75,37.09,0.989482259583277,0.0,1.780318,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 14:29:59+00:00,2.507570520440179,2009-09-12 00:18:41+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 15:00:00+00:00,2.820522854125208,2009-09-12 00:48:42+00:00,13.54,40.3,0.926248334864852,0.0,1.449472,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 15:30:00+00:00,2.7512741036829618,2009-09-12 01:18:42+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 15:59:59+00:00,2.2175922854806465,2009-09-12 01:48:41+00:00,12.4,45.98,0.777882030626204,0.0,1.148139,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 16:30:00+00:00,2.6226092110737467,2009-09-12 02:18:42+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 17:00:00+00:00,2.429290387767395,2009-09-12 02:48:42+00:00,11.69,50.95,0.674020475728788,0.0,0.8340691,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 17:29:59+00:00,2.3223136563135185,2009-09-12 03:18:41+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 18:00:00+00:00,2.5655325280308623,2009-09-12 03:48:42+00:00,10.24,59.03,0.511244762763786,0.0,0.6242361,0.0,0.0,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 18:30:00+00:00,2.333600399165071,2009-09-12 04:18:42+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 18:59:59+00:00,2.434854630563352,2009-09-12 04:48:41+00:00,10.14,63.69,0.450073457128673,0.201,0.4867221,0.0,0.424914,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
2009-09-11 19:30:00+00:00,2.5011209530964345,2009-09-12 05:18:42+00:00,,,,,,,,0.0,-37.870556,145.84972,707,12.865522830972262,1019.2046485691002,100,25,800,5,,38.3,,,8,943.23,12.312,37.870556,44.5738615339487,3,15,2.0,3.0,,,0,2,3,,2,3,2,,0,,,,,,,
