TIMESTAMP,sap_flow,solar_TIMESTAMP,ta,rh,ws,precip,vpd,ext_rad,latitude,longitude,elevation,mean_annual_temp,mean_annual_precip,stand_age,stand_height,clay_percentage,sand_percentage,silt_percentage,soil_depth,n_trees,pl_age,pl_dbh,pl_height,pl_leaf_area,pl_bark_thick,pl_sapw_area,pl_sapw_depth,latitude_abs,aridity_index,leaf_habit_code,biome_code,igbp_code,social_status_code,sapwood_leaf_ratio,tree_volume_index,koppen_geiger_code_encoded,igbp_class_code,soil_texture_code,terrain_code,growth_condition_code,pl_social_code,tree_size_class_code,tree_age_class_code,species_functional_group_code,sw_in,swc_shallow,ppfd_in,basal_area,tree_density,leaf_area_index
2007-04-21 23:00:00+00:00,0.2210107828736118,2007-04-21 23:47:14+00:00,2.698,75.2,0.864,0.0,0.1840048966573015,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-21 23:30:00+00:00,0.019851043182381,2007-04-22 00:17:25+00:00,2.508,75.5,0.691,0.0,0.1793315207421984,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-21 23:59:59+00:00,0.0,2007-04-22 00:47:24+00:00,2.398,74.9,0.799,0.0,0.1822852779449302,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 00:30:00+00:00,0.019851043182381,2007-04-22 01:17:25+00:00,2.479,74.9,0.945,0.0,0.1833432272048886,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 01:00:00+00:00,0.1823662069002488,2007-04-22 01:47:25+00:00,2.483,75.7,1.409,0.0,0.1775503331348231,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 01:29:59+00:00,0.3026159409386726,2007-04-22 02:17:24+00:00,2.429,77.0,1.594,0.0,0.1674047528075325,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 02:00:00+00:00,0.5277688493354366,2007-04-22 02:47:25+00:00,1.882,79.5,2.231,0.0,0.1434764886012816,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 02:30:00+00:00,0.5759742760098868,2007-04-22 03:17:25+00:00,1.711,79.8,2.296,0.0,0.1396508330799232,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 02:59:59+00:00,0.6251485339621162,2007-04-22 03:47:24+00:00,1.977,79.4,2.455,0.0,0.1451625176866963,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 03:30:00+00:00,0.6752632030898228,2007-04-22 04:17:25+00:00,1.581,79.0,2.363,0.0,0.1438303857871715,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 04:00:00+00:00,0.6752632030898228,2007-04-22 04:47:25+00:00,2.544,75.1,2.148,0.0,0.1827284121005887,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 04:29:59+00:00,0.7782167735958392,2007-04-22 05:17:24+00:00,2.015,74.4,2.617,0.0,0.1808884041964228,48.3910028991262,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 05:00:00+00:00,0.5277688493354366,2007-04-22 05:47:25+00:00,2.157,72.8,2.925,0.0,0.1941595760149875,165.1747468766536,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 05:30:00+00:00,0.2611326919410606,2007-04-22 06:17:25+00:00,2.411,69.21,2.063,0.0,0.2238159555309813,282.6460686159592,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 05:59:59+00:00,0.3026159409386726,2007-04-22 06:47:24+00:00,2.866,65.83,1.374,0.0,0.2565785219043341,398.7948681446674,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 06:30:00+00:00,0.345368867387115,2007-04-22 07:17:25+00:00,4.241,62.13,1.498,0.0,0.3134262453515596,511.82369811283615,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 07:00:00+00:00,0.3026159409386726,2007-04-22 07:47:25+00:00,5.493,56.21,0.425,0.0,0.3956189991306835,619.607636777713,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 07:29:59+00:00,1.050617667663179,2007-04-22 08:17:24+00:00,6.626,48.41,0.587,0.0,0.5041630140421911,720.3121088587327,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 08:00:00+00:00,2.2617018933542785,2007-04-22 08:47:25+00:00,7.18,39.64,0.792,0.0,0.6127925964933557,812.3737457047175,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 08:30:00+00:00,3.161397391684197,2007-04-22 09:17:25+00:00,7.76,37.2,0.699,0.0,0.663404813448701,894.0567350551447,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 14:59:59+00:00,4.799755104135325,2007-04-22 15:47:24+00:00,12.02,28.36,1.688,0.0,1.007432256462727,695.4227325975908,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 15:30:00+00:00,4.432516243982889,2007-04-22 16:17:25+00:00,12.27,29.21,1.383,0.0,1.0120219069462215,592.6438906018886,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 16:00:00+00:00,4.3425987785817215,2007-04-22 16:47:25+00:00,12.09,33.58,1.564,0.0,0.9383498189367484,483.3557257637667,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 16:29:59+00:00,4.077339135866886,2007-04-22 17:17:24+00:00,10.75,39.87,1.694,0.0,0.7772568747436029,369.4380528194384,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 17:00:00+00:00,3.402464223682503,2007-04-22 17:47:25+00:00,10.15,44.68,1.153,0.0,0.686970504403108,252.6488585688044,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 17:30:00+00:00,2.926811059144842,2007-04-22 18:17:25+00:00,8.35,56.4,1.757,0.0,0.4794827400564551,135.17868415163085,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 17:59:59+00:00,2.698675316167821,2007-04-22 18:47:24+00:00,7.07,62.17,1.999,0.0,0.3811700927483968,19.0375885719381,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 18:30:00+00:00,2.33274389642898,2007-04-22 19:17:25+00:00,6.202,66.26,2.409,0.0,0.3202032906645514,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 19:00:00+00:00,1.7192581832569027,2007-04-22 19:47:25+00:00,6.025,70.4,2.292,0.0,0.2774898825360036,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 19:29:59+00:00,1.107555406887008,2007-04-22 20:17:24+00:00,5.664,73.2,1.814,0.0,0.2450218009966508,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 20:00:00+00:00,0.8846675494406971,2007-04-22 20:47:25+00:00,5.532,75.1,1.897,0.0,0.2255697187120055,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 20:30:00+00:00,0.4805648004266268,2007-04-22 21:17:25+00:00,5.486,76.3,1.285,0.0,0.2140123514026267,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 20:59:59+00:00,0.5759742760098868,2007-04-22 21:47:24+00:00,4.902,76.5,2.128,0.0,0.2037289279302463,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 21:30:00+00:00,0.6251485339621162,2007-04-22 22:17:25+00:00,5.518,72.8,2.173,0.0,0.2461654374702575,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 22:00:00+00:00,0.3893172231393408,2007-04-22 22:47:25+00:00,4.733,72.8,1.631,0.0,0.2330310901575045,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 22:29:59+00:00,0.3026159409386726,2007-04-22 23:17:24+00:00,4.774,73.6,1.457,0.0,0.2268279195769326,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 23:00:00+00:00,0.2592318971628783,2007-04-22 23:47:25+00:00,4.654,74.8,1.353,0.0,0.2147041037296695,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 23:30:00+00:00,0.0765727782675424,2007-04-23 00:17:35+00:00,5.021,77.1,1.228,0.0,0.2001866739710298,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-22 23:59:59+00:00,0.0463727563157568,2007-04-23 00:47:34+00:00,5.403,73.7,1.09,0.0,0.236121273831328,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 00:30:00+00:00,0.0197085132050644,2007-04-23 01:17:35+00:00,4.216,73.7,0.831,0.0,0.2172859801808207,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 01:00:00+00:00,0.0,2007-04-23 01:47:35+00:00,3.754,73.6,0.693,0.0,0.2111205215672318,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 01:29:59+00:00,0.0,2007-04-23 02:17:34+00:00,2.958,74.1,0.993,0.0,0.1957574411233881,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 02:00:00+00:00,0.0765727782675424,2007-04-23 02:47:35+00:00,2.687,76.7,1.141,0.0,0.1727400508234027,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 02:30:00+00:00,0.1442987771534342,2007-04-23 03:17:35+00:00,2.27,78.3,1.481,0.0,0.1561573745842196,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 02:59:59+00:00,0.3004088377417107,2007-04-23 03:47:34+00:00,2.909,80.1,1.571,0.0,0.1498847872857186,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 03:30:00+00:00,0.3428449648969647,2007-04-23 04:17:35+00:00,2.648,81.1,1.501,0.0,0.1397304857884976,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 04:00:00+00:00,0.3428449648969647,2007-04-23 04:47:35+00:00,2.828,81.2,1.462,0.0,0.1407855759910545,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 04:29:59+00:00,0.3428449648969647,2007-04-23 05:17:34+00:00,2.468,79.8,1.551,0.0,0.1474352434571206,55.62597280218906,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 05:00:00+00:00,0.3428449648969647,2007-04-23 05:47:35+00:00,3.206,79.0,1.379,0.0,0.1615440988253144,172.21643947807974,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 05:30:00+00:00,0.3864665117488666,2007-04-23 06:17:35+00:00,2.294,76.6,1.474,0.0,0.1686802682284225,289.4690261417988,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 05:59:59+00:00,0.3004088377417107,2007-04-23 06:47:34+00:00,4.106,71.9,1.117,0.0,0.2303659784642932,405.3774367252355,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 06:30:00+00:00,0.4312125444213778,2007-04-23 07:17:35+00:00,3.777,70.1,1.273,0.0,0.2394988432631531,518.1479444376681,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 07:00:00+00:00,0.3428449648969647,2007-04-23 07:47:35+00:00,6.058,64.43,0.469,0.0,0.3342202420350016,625.6604832715947,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 07:29:59+00:00,1.2145445651529974,2007-04-23 08:17:34+00:00,6.972,63.77,0.422,0.0,0.36259724613593,726.0851602911036,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 08:00:00+00:00,2.530051026239111,2007-04-23 08:47:35+00:00,7.91,57.43,0.513,0.0,0.4543301830927049,817.8629451836858,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 08:30:00+00:00,3.456070294280785,2007-04-23 09:17:35+00:00,8.69,52.86,0.701,0.0,0.5305221818971628,899.2633686501307,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 08:59:59+00:00,4.218318549590209,2007-04-23 09:47:34+00:00,9.17,48.46,0.678,0.0,0.5991935393564297,968.911597558298,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 09:30:00+00:00,4.946034824301532,2007-04-23 10:17:35+00:00,9.51,30.01,0.922,0.0,0.8325661750163141,1025.7207073959933,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 14:00:00+00:00,5.722631007798641,2007-04-23 14:47:35+00:00,12.42,22.73,1.832,0.0,1.1156207492755006,877.6214185537661,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 14:30:00+00:00,5.722631007798641,2007-04-23 15:17:35+00:00,12.83,22.39,1.755,0.0,1.1511089056328232,793.1853903640676,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 14:59:59+00:00,5.328107282250656,2007-04-23 15:47:34+00:00,12.47,23.62,1.419,0.0,1.106403113077303,698.9028104118686,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 15:30:00+00:00,4.85243395041609,2007-04-23 16:17:35+00:00,11.94,26.29,1.349,0.0,1.0310818513326538,596.2236416733261,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 16:00:00+00:00,4.759592872694494,2007-04-23 16:47:35+00:00,11.57,29.27,1.311,0.0,0.9654800987779024,487.0688750172543,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 16:29:59+00:00,4.395760031786178,2007-04-23 17:17:34+00:00,11.49,30.21,1.045,0.0,0.9476127906453744,373.3159682266314,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 17:00:00+00:00,4.306668876485643,2007-04-23 17:47:35+00:00,10.84,30.8,1.387,0.0,0.8998802544092818,256.72036540208336,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 17:30:00+00:00,4.306668876485643,2007-04-23 18:17:35+00:00,10.49,33.0,1.872,0.0,0.8511597888995575,139.46897558562364,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 17:59:59+00:00,4.306668876485643,2007-04-23 18:47:34+00:00,9.34,36.46,2.249,0.0,0.747228495954846,23.568053211203488,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 18:30:00+00:00,3.703622767983152,2007-04-23 19:17:35+00:00,8.45,40.23,2.249,0.0,0.6617926220280205,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 19:00:00+00:00,3.214974314182905,2007-04-23 19:47:35+00:00,7.76,45.3,2.567,0.0,0.5778382690389164,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
2007-04-23 19:29:59+00:00,2.677304532513446,2007-04-23 20:17:34+00:00,7.26,48.39,2.763,0.0,0.5268451962124159,0.0,47.21027778,11.45194444,2110,1.8686732673635589,1258.8781447324286,50,4,5,60,35,40,3,49,20,5,66,,130,2,47.21027778,106.0673014054644,3,,1.0,3.0,1.9696969398530768,2000,0,1,7,,2,3,1,1,1,,,,,,
