feature_index,feature_name,importance
f247,tree_volume_index,230018.1875
f230,n_trees,87562.703125
f254,growth_condition_code,70733.046875
f158,vpd_ta_interaction,60563.921875
f7,ext_rad,57616.3515625
f225,mean_annual_precip,53151.23828125
f224,mean_annual_temp,53042.80859375
f258,species_functional_group_code,44226.2578125
f228,stand_height,40006.5625
f2,vpd,39043.4765625
f236,pl_bark_thick,34032.69140625
f1,rh,26538.30859375
f240,latitude_abs,22911.791015625
f18,month_cos,20489.88671875
f235,pl_leaf_area,19732.65625
f244,igbp_code,16008.8046875
f218,stomatal_conductance_proxy,13491.7275390625
f26,is_peak_sunlight,13222.8671875
f216,ppfd_efficiency,12099.5341796875
f22,solar_hour_cos,12078.796875
f31,is_spring,12046.9609375
f238,pl_sapw_depth,11724.310546875
f209,ta_rate_6h,11659.8837890625
f249,measurement_frequency,11240.484375
f223,elevation,11164.8515625
f262,swc_shallow,11123.2158203125
f35,hours_since_sunrise,9544.951171875
f3,sw_in,9026.2861328125
f32,is_summer,8485.49609375
f255,pl_social_code,8089.375
f24,solar_day_cos,7798.474609375
f165,rh_range_72h,7792.89208984375
f122,vpd_lag_2h,7645.74365234375
f261,seasonal_precip_range,7458.22509765625
f159,temp_humidity_ratio,7371.03369140625
f232,pl_age,7085.404296875
f239,climate_zone_code,7047.19189453125
f243,biome_code,7026.85400390625
f220,stomatal_control_index,6915.6650390625
f170,rh_max_336h,6867.66650390625
f89,sw_in_mean_720h,6821.76708984375
f251,igbp_class_code,6596.93701171875
f11,year,6564.1962890625
f222,longitude,6361.265625
f242,leaf_habit_code,6325.31689453125
f206,vpd_rate_6h,6051.2353515625
f29,is_afternoon,5918.7744140625
f161,wind_vpd_interaction,5756.2861328125
f231,measurement_timestep,5566.2431640625
f226,is_inside_country,5426.97314453125
f33,is_autumn,5360.95068359375
f211,precip_cum_24h,5234.5205078125
f187,vpd_min_336h,5190.2529296875
f229,soil_depth,5161.7333984375
f207,vpd_rate_24h,4987.8818359375
f208,ta_rate_1h,4932.56298828125
f156,ppfd_in_lag_24h,4833.30615234375
f152,ppfd_in_lag_2h,4794.00390625
f221,latitude,4396.9970703125
f201,rh_rate_24h,4272.568359375
f34,is_winter,4124.1513671875
f250,koppen_geiger_code_encoded,4046.7880859375
f91,rh_mean_3h,4033.12646484375
f5,precip,3960.9228515625
f16,day_cos,3959.298828125
f8,hour,3768.996337890625
f55,vpd_mean_3h,3611.172607421875
f227,stand_age,3552.991455078125
f241,aridity_index,3518.338623046875
f27,is_weekend,3481.84619140625
f90,sw_in_std_720h,3453.6123046875
f21,solar_hour_sin,3361.754150390625
