feature_index,feature_name,description,category,importance_score
f19,n_trees,No description available,Unknown category,177643.75
f12,mean_annual_precip,No description available,Unknown category,36559.80078125
f17,leaf_area_index,No description available,Unknown category,24938.3125
f42,tree_age_class_code,No description available,Unknown category,20740.943359375
f16,stand_height,No description available,Unknown category,5896.6279296875
f26,pl_sapw_depth,No description available,Unknown category,4051.931884765625
f15,tree_density,No description available,Unknown category,2867.055908203125
f7,ext_rad,No description available,Unknown category,2401.034912109375
f22,pl_height,No description available,Unknown category,2108.535888671875
f11,mean_annual_temp,No description available,Unknown category,1832.1756591796875
f33,sapwood_leaf_ratio,No description available,Unknown category,1728.144287109375
f13,stand_age,No description available,Unknown category,1638.276123046875
f34,tree_volume_index,No description available,Unknown category,1285.3580322265625
f9,longitude,No description available,Unknown category,1230.8189697265625
f14,basal_area,No description available,Unknown category,1208.2127685546875
f25,pl_sapw_area,No description available,Unknown category,1124.05224609375
f3,sw_in,No description available,Unknown category,1020.588623046875
f21,pl_dbh,No description available,Unknown category,883.4008178710938
f20,pl_age,No description available,Unknown category,857.438720703125
f8,latitude,No description available,Unknown category,846.8215942382812
f10,elevation,No description available,Unknown category,752.0363159179688
f23,pl_leaf_area,No description available,Unknown category,631.8080444335938
f24,pl_bark_thick,No description available,Unknown category,510.92315673828125
f4,ppfd_in,No description available,Unknown category,440.5270690917969
f40,pl_social_code,No description available,Unknown category,431.362060546875
f2,vpd,No description available,Unknown category,349.2154541015625
f1,rh,No description available,Unknown category,327.7817687988281
f0,ta,No description available,Unknown category,257.4996032714844
f31,igbp_code,No description available,Unknown category,189.6321563720703
f5,ws,No description available,Unknown category,174.83973693847656
f32,social_status_code,No description available,Unknown category,140.61927795410156
f41,tree_size_class_code,No description available,Unknown category,108.5185546875
f44,swc_shallow,No description available,Unknown category,106.85774230957031
f28,aridity_index,No description available,Unknown category,93.07404327392578
f18,soil_depth,No description available,Unknown category,91.03359985351562
f6,precip,No description available,Unknown category,78.79029083251953
f27,latitude_abs,No description available,Unknown category,69.370849609375
f36,igbp_class_code,No description available,Unknown category,55.41749954223633
