feature_index,feature_name,importance
f16,n_trees,100456.21875
f13,stand_age,76849.9375
f12,mean_annual_precip,40018.90625
f25,aridity_index,24924.73046875
f24,latitude_abs,15379.0927734375
f6,ppfd_in,12966.921875
f11,mean_annual_temp,12463.724609375
f31,tree_volume_index,12122.0087890625
f21,pl_bark_thick,11780.4931640625
f3,sw_in,10583.154296875
f23,pl_sapw_depth,9901.3642578125
f46,tree_density,8433.255859375
f45,basal_area,6446.94775390625
f9,longitude,6424.30712890625
f29,social_status_code,6415.9580078125
f37,pl_social_code,5964.1640625
f7,ext_rad,5960.1923828125
f2,vpd,5344.7236328125
f8,latitude,4867.08740234375
f19,pl_height,4805.357421875
f22,pl_sapw_area,4589.24267578125
f10,elevation,4117.697265625
f1,rh,3762.130126953125
f47,leaf_area_index,3615.411376953125
f30,sapwood_leaf_ratio,3400.85546875
f18,pl_dbh,2819.884033203125
f14,stand_height,2283.87939453125
f20,pl_leaf_area,1938.0809326171875
f17,pl_age,1589.600341796875
f39,tree_age_class_code,1579.5682373046875
f5,precip,1355.10693359375
f38,tree_size_class_code,1220.1732177734375
f0,ta,762.500244140625
f4,ws,616.9046630859375
f41,swc_shallow,586.7136840820312
f15,soil_depth,548.3006591796875
f40,species_functional_group_code,362.14373779296875
f27,biome_code,159.62106323242188
