feature_index,feature_name,importance
f8,ext_rad,139067.390625
f13,mean_annual_precip,31173.802734375
f28,pl_bark_thick,30349.01953125
f25,pl_dbh,27864.29296875
f29,pl_sapw_area,26855.84375
f0,ta,21419.8125
f10,longitude,19982.21484375
f30,pl_sapw_depth,18278.974609375
f19,clay_percentage,15815.6171875
f35,igbp_code,13976.568359375
f32,aridity_index,11402.2841796875
f12,mean_annual_temp,9095.865234375
f33,leaf_habit_code,8962.9072265625
f41,soil_texture_code,8555.982421875
f2,vpd,8393.2021484375
f23,n_trees,7663.1064453125
f20,sand_percentage,6130.72705078125
f45,tree_size_class_code,6082.75830078125
f17,stand_height,5858.45166015625
f6,precip,5581.7041015625
f43,growth_condition_code,5324.671875
f1,rh,5188.6962890625
f9,latitude,5133.17529296875
f31,latitude_abs,4980.2578125
f36,social_status_code,4167.9306640625
f21,silt_percentage,3349.314208984375
f16,tree_density,2965.21484375
f11,elevation,2467.841552734375
f44,pl_social_code,2346.545654296875
f15,basal_area,2314.531005859375
f4,ppfd_in,2279.65966796875
f42,terrain_code,2188.37744140625
f46,tree_age_class_code,2001.118408203125
f40,igbp_class_code,1735.8463134765625
f18,leaf_area_index,1729.5687255859375
f14,stand_age,1155.7559814453125
f22,soil_depth,1074.860107421875
f38,tree_volume_index,1073.0802001953125
f24,pl_age,985.8499755859375
f3,sw_in,914.1331787109375
f7,swc_shallow,601.9210205078125
f5,ws,556.0595092773438
f26,pl_height,405.9894714355469
f37,sapwood_leaf_ratio,372.27313232421875
f27,pl_leaf_area,254.9709014892578
