feature_index,feature_name,description,category,importance_score
f45,basal_area,No description available,Unknown category,2946.906982421875
f19,pl_bark_thick,No description available,Unknown category,1526.2557373046875
f5,sw_in,No description available,Unknown category,976.4876708984375
f21,pl_sapw_depth,No description available,Unknown category,890.5794067382812
f3,ppfd_in,No description available,Unknown category,860.6885375976562
f9,elevation,No description available,Unknown category,592.0321655273438
f44,stand_age,No description available,Unknown category,582.3125
f7,latitude,No description available,Unknown category,498.1943054199219
f38,species_functional_group_code,No description available,Unknown category,457.5642395019531
f8,longitude,No description available,Unknown category,366.10546875
f2,vpd,No description available,Unknown category,268.985107421875
f10,mean_annual_temp,No description available,Unknown category,252.02166748046875
f37,tree_age_class_code,No description available,Unknown category,233.24603271484375
f35,pl_social_code,No description available,Unknown category,210.4482421875
f14,n_trees,No description available,Unknown category,204.42880249023438
f18,pl_leaf_area,No description available,Unknown category,192.4862823486328
f43,silt_percentage,No description available,Unknown category,168.62184143066406
f17,pl_height,No description available,Unknown category,163.8513946533203
f47,soil_depth,No description available,Unknown category,149.60231018066406
f28,sapwood_leaf_ratio,No description available,Unknown category,145.59303283691406
f20,pl_sapw_area,No description available,Unknown category,127.12493896484375
f13,leaf_area_index,No description available,Unknown category,124.52996826171875
f41,clay_percentage,No description available,Unknown category,107.53038024902344
f16,pl_dbh,No description available,Unknown category,105.64668273925781
f12,stand_height,No description available,Unknown category,96.7750473022461
f6,ext_rad,No description available,Unknown category,89.75668334960938
f27,social_status_code,No description available,Unknown category,83.2984390258789
f11,mean_annual_precip,No description available,Unknown category,58.962745666503906
f36,tree_size_class_code,No description available,Unknown category,52.690311431884766
f0,ta,No description available,Unknown category,41.753807067871094
f46,tree_density,No description available,Unknown category,38.5947380065918
f4,swc_shallow,No description available,Unknown category,37.48154830932617
f29,tree_volume_index,No description available,Unknown category,36.86286926269531
f1,rh,No description available,Unknown category,31.17327308654785
f39,ws,No description available,Unknown category,28.64809226989746
f15,pl_age,No description available,Unknown category,25.513063430786133
f23,aridity_index,No description available,Unknown category,11.329338073730469
f40,precip,No description available,Unknown category,8.47949504852295
