feature_index,feature_name,description,category,importance_score
f46,tree_density,No description available,Unknown category,158120.46875
f41,species_functional_group_code,No description available,Unknown category,103022.9453125
f7,longitude,No description available,Unknown category,81968.234375
f29,igbp_code,No description available,Unknown category,74542.4375
f8,elevation,No description available,Unknown category,50732.35546875
f47,leaf_area_index,No description available,Unknown category,36591.25390625
f11,stand_age,No description available,Unknown category,35350.01171875
f9,mean_annual_temp,No description available,Unknown category,24699.923828125
f39,tree_size_class_code,No description available,Unknown category,10312.2490234375
f35,soil_texture_code,No description available,Unknown category,9345.5751953125
f26,aridity_index,No description available,Unknown category,7712.2587890625
f12,stand_height,No description available,Unknown category,6779.39453125
f45,basal_area,No description available,Unknown category,6734.7197265625
f40,tree_age_class_code,No description available,Unknown category,5732.701171875
f5,ext_rad,No description available,Unknown category,5448.06396484375
f27,leaf_habit_code,No description available,Unknown category,5058.36572265625
f10,mean_annual_precip,No description available,Unknown category,4568.28125
f16,soil_depth,No description available,Unknown category,3821.58984375
f23,pl_sapw_area,No description available,Unknown category,3218.548095703125
f21,pl_leaf_area,No description available,Unknown category,3096.605224609375
f42,sw_in,No description available,Unknown category,2978.194091796875
f44,ppfd_in,No description available,Unknown category,2875.233642578125
f4,vpd,No description available,Unknown category,2665.178466796875
f31,sapwood_leaf_ratio,No description available,Unknown category,2613.037353515625
f38,pl_social_code,No description available,Unknown category,2576.251220703125
f24,pl_sapw_depth,No description available,Unknown category,2553.68994140625
f20,pl_height,No description available,Unknown category,2419.62744140625
f19,pl_dbh,No description available,Unknown category,2410.64404296875
f30,social_status_code,No description available,Unknown category,2388.221435546875
f14,sand_percentage,No description available,Unknown category,2349.136962890625
f32,tree_volume_index,No description available,Unknown category,2175.3994140625
f3,precip,No description available,Unknown category,1992.4521484375
f6,latitude,No description available,Unknown category,1967.49267578125
f22,pl_bark_thick,No description available,Unknown category,1858.739501953125
f34,igbp_class_code,No description available,Unknown category,1785.238525390625
f18,pl_age,No description available,Unknown category,1523.2967529296875
f17,n_trees,No description available,Unknown category,1483.1168212890625
f13,clay_percentage,No description available,Unknown category,1233.21728515625
f43,swc_shallow,No description available,Unknown category,1187.9278564453125
f0,ta,No description available,Unknown category,1165.416748046875
f15,silt_percentage,No description available,Unknown category,1155.8475341796875
f2,ws,No description available,Unknown category,1139.3980712890625
f1,rh,No description available,Unknown category,1035.45361328125
f25,latitude_abs,No description available,Unknown category,1008.3649291992188
f37,growth_condition_code,No description available,Unknown category,709.18701171875
f36,terrain_code,No description available,Unknown category,330.6849060058594
f28,biome_code,No description available,Unknown category,232.8555908203125
