cluster,total_rows,train_samples,test_samples,train_rmse,test_rmse,train_r2,test_r2,train_mae,test_mae,feature_count,best_iteration
0,555856,444684,111172,0.9705185988250101,1.1426824939491929,0.9688703787729116,0.9575811818348458,0.5310942601787821,0.589216454237611,272,200
1,432222,345777,86445,1.2813136534015224,1.5480938841684964,0.9643007251483242,0.9483467765811334,0.7750565094830387,0.8520587037192232,272,200
2,238577,190861,47716,2.531636666087009,3.3009208318926775,0.9497909710512411,0.9165869408641412,1.5362390793823693,1.8279272139446516,272,200
3,1458849,1167079,291770,1.271700355445779,1.5694754169465233,0.9324368125922903,0.8948352734315846,0.5844016601255826,0.6230180633972606,255,200
4,192185,153748,38437,0.6798866656878354,0.9061067820738883,0.9726223444511624,0.9517242698594349,0.41600101677638035,0.5130867348499926,246,200
