feature_index,feature_name,description,category,importance_score
f54,stand_age,No description available,Unknown category,2755470.25
f34,solar_hour_cos,No description available,Unknown category,110152.7109375
f93,pl_age,No description available,Unknown category,45683.94140625
f18,month_cos,No description available,Unknown category,44178.5390625
f263,ppfd_in_mean_24h,No description available,Unknown category,31375.220703125
f43,elevation,No description available,Unknown category,30813.2421875
f42,temp_humidity_ratio,No description available,Unknown category,29325.87109375
f45,mean_annual_temp,No description available,Unknown category,29193.65625
f364,tree_age_class_code,No description available,Unknown category,26808.658203125
f2,vpd,No description available,Unknown category,26807.263671875
f173,sw_in_mean_24h,No description available,Unknown category,26509.091796875
f1,rh,No description available,Unknown category,23384.564453125
f7,ext_rad,No description available,Unknown category,22329.283203125
f38,vpd_ppfd_interaction,No description available,Unknown category,20076.783203125
f372,leaf_area_index,No description available,Unknown category,18888.53515625
f371,tree_density,No description available,Unknown category,18032.365234375
f110,tree_volume_index,No description available,Unknown category,15313.314453125
f37,ppfd_efficiency,No description available,Unknown category,14584.91015625
f41,longitude,No description available,Unknown category,13173.5908203125
f26,is_summer,No description available,Unknown category,13170.365234375
f56,stomatal_control_index,No description available,Unknown category,12298.2294921875
f358,igbp_class_code,No description available,Unknown category,11961.7216796875
f40,vpd_ta_interaction,No description available,Unknown category,11655.2255859375
f98,rh_mean_3h,No description available,Unknown category,11232.7529296875
f231,precip_mean_12h,No description available,Unknown category,11106.6259765625
f370,basal_area,No description available,Unknown category,10442.1728515625
f101,pl_sapw_depth,No description available,Unknown category,9935.0078125
f53,radiation_temp_interaction,No description available,Unknown category,9660.7470703125
f348,ppfd_in_rate_6h,No description available,Unknown category,8644.3935546875
f64,n_trees,No description available,Unknown category,8595.875
f94,pl_dbh,No description available,Unknown category,8468.5068359375
f95,pl_height,No description available,Unknown category,7496.234375
f49,light_efficiency,No description available,Unknown category,7048.951171875
f97,pl_bark_thick,No description available,Unknown category,6581.31787109375
f51,wind_vpd_interaction,No description available,Unknown category,6555.271484375
f100,pl_sapw_area,No description available,Unknown category,6509.72705078125
f137,vpd_mean_3h,No description available,Unknown category,6099.52587890625
f28,is_winter,No description available,Unknown category,5829.75
f257,ppfd_in_mean_3h,No description available,Unknown category,5410.830078125
f337,vpd_rate_24h,No description available,Unknown category,5385.1904296875
f46,mean_annual_precip,No description available,Unknown category,5333.12548828125
f39,latitude,No description available,Unknown category,5180.6435546875
f192,sw_in_mean_720h,No description available,Unknown category,5007.96435546875
f8,hour,No description available,Unknown category,4963.02587890625
f136,rh_range_720h,No description available,Unknown category,4832.32421875
f283,ppfd_in_std_720h,No description available,Unknown category,4830.5458984375
f365,species_functional_group_code,No description available,Unknown category,4786.43798828125
f135,rh_max_720h,No description available,Unknown category,4737.04248046875
f36,solar_day_cos,No description available,Unknown category,4608.2783203125
f174,sw_in_std_24h,No description available,Unknown category,4525.880859375
f363,tree_size_class_code,No description available,Unknown category,4371.8173828125
f336,vpd_rate_6h,No description available,Unknown category,3978.9912109375
f134,rh_min_720h,No description available,Unknown category,3967.00830078125
f27,is_autumn,No description available,Unknown category,3933.86865234375
f362,pl_social_code,No description available,Unknown category,3893.65380859375
f330,ta_rate_6h,No description available,Unknown category,3849.71923828125
f323,ppfd_in_lag_1h,No description available,Unknown category,3816.875
f233,precip_mean_24h,No description available,Unknown category,3662.79150390625
f224,ws_min_720h,No description available,Unknown category,3632.798828125
f229,precip_mean_6h,No description available,Unknown category,3535.047607421875
f225,ws_max_720h,No description available,Unknown category,3526.372802734375
f340,sw_in_rate_24h,No description available,Unknown category,3482.813720703125
f139,vpd_mean_6h,No description available,Unknown category,3429.317138671875
f11,year,No description available,Unknown category,3271.62890625
f256,precip_range_720h,No description available,Unknown category,3229.336669921875
f16,day_cos,No description available,Unknown category,3018.58837890625
f339,sw_in_rate_6h,No description available,Unknown category,3000.010009765625
f180,sw_in_max_72h,No description available,Unknown category,2989.567626953125
f222,ws_mean_720h,No description available,Unknown category,2979.80908203125
f23,is_afternoon,No description available,Unknown category,2944.80419921875
f329,ta_rate_1h,No description available,Unknown category,2926.9853515625
f361,growth_condition_code,No description available,Unknown category,2815.33984375
f194,sw_in_min_720h,No description available,Unknown category,2731.861328125
f3,sw_in,No description available,Unknown category,2662.757568359375
f350,precip_cum_24h,No description available,Unknown category,2647.33203125
f196,sw_in_range_720h,No description available,Unknown category,2639.67236328125
f91,ta_max_720h,No description available,Unknown category,2601.226318359375
f25,is_spring,No description available,Unknown category,2589.88232421875
f29,hours_since_sunrise,No description available,Unknown category,2560.535888671875
f310,sw_in_lag_24h,No description available,Unknown category,2547.575439453125
f165,vpd_max_720h,No description available,Unknown category,2465.787353515625
f10,month,No description available,Unknown category,2435.77490234375
f48,stomatal_conductance_proxy,No description available,Unknown category,2405.4609375
f44,water_stress_index,No description available,Unknown category,2400.12353515625
f166,vpd_range_720h,No description available,Unknown category,2378.86767578125
f282,ppfd_in_mean_720h,No description available,Unknown category,2361.814208984375
f31,solar_hour,No description available,Unknown category,2271.16162109375
f241,precip_range_72h,No description available,Unknown category,2268.268310546875
f255,precip_max_720h,No description available,Unknown category,2249.15869140625
f186,sw_in_range_168h,No description available,Unknown category,2166.1181640625
f193,sw_in_std_720h,No description available,Unknown category,2047.6883544921875
f223,ws_std_720h,No description available,Unknown category,2036.43798828125
f17,month_sin,No description available,Unknown category,2011.1917724609375
f289,ta_lag_3h,No description available,Unknown category,1980.51171875
f226,ws_range_720h,No description available,Unknown category,1948.7469482421875
f21,is_weekend,No description available,Unknown category,1941.6068115234375
f230,precip_std_6h,No description available,Unknown category,1908.76611328125
f132,rh_mean_720h,No description available,Unknown category,1833.576904296875
f14,hour_cos,No description available,Unknown category,1798.6322021484375
f169,sw_in_mean_6h,No description available,Unknown category,1761.0699462890625
f190,sw_in_max_336h,No description available,Unknown category,1747.4903564453125
f106,rh_mean_6h,No description available,Unknown category,1744.251220703125
f159,vpd_min_336h,No description available,Unknown category,1735.081787109375
f102,latitude_abs,No description available,Unknown category,1707.0679931640625
f386,swc_shallow_max_72h,No description available,Unknown category,1681.1429443359375
f77,ta_range_72h,No description available,Unknown category,1658.912841796875
f130,rh_max_336h,No description available,Unknown category,1650.4583740234375
f218,ws_std_336h,No description available,Unknown category,1649.079345703125
f383,swc_shallow_mean_72h,No description available,Unknown category,1635.2696533203125
f62,sapwood_leaf_ratio,No description available,Unknown category,1629.59326171875
f164,vpd_min_720h,No description available,Unknown category,1617.1405029296875
f32,solar_day_of_year,No description available,Unknown category,1607.916015625
f232,precip_std_12h,No description available,Unknown category,1606.1741943359375
f185,sw_in_max_168h,No description available,Unknown category,1590.4156494140625
f299,vpd_lag_1h,No description available,Unknown category,1579.354248046875
f35,solar_day_sin,No description available,Unknown category,1568.0252685546875
f250,precip_max_336h,No description available,Unknown category,1502.419189453125
f195,sw_in_max_720h,No description available,Unknown category,1500.4141845703125
f221,ws_range_336h,No description available,Unknown category,1437.852294921875
f9,day_of_year,No description available,Unknown category,1427.3583984375
f90,ta_min_720h,No description available,Unknown category,1426.635009765625
f182,sw_in_mean_168h,No description available,Unknown category,1414.9930419921875
f380,swc_shallow_std_24h,No description available,Unknown category,1413.115966796875
f354,sw_in_cum_72h,No description available,Unknown category,1396.9600830078125
f217,ws_mean_336h,No description available,Unknown category,1373.6287841796875
f141,vpd_mean_12h,No description available,Unknown category,1371.61474609375
f253,precip_std_720h,No description available,Unknown category,1368.09228515625
f264,ppfd_in_std_24h,No description available,Unknown category,1364.249267578125
f306,sw_in_lag_2h,No description available,Unknown category,1360.824462890625
f260,ppfd_in_std_6h,No description available,Unknown category,1351.006591796875
f400,swc_shallow_min_720h,No description available,Unknown category,1347.27587890625
f154,vpd_min_168h,No description available,Unknown category,1338.0030517578125
f15,day_sin,No description available,Unknown category,1326.442626953125
f133,rh_std_720h,No description available,Unknown category,1319.5465087890625
f366,swc_shallow,No description available,Unknown category,1244.993896484375
f86,ta_max_336h,No description available,Unknown category,1238.869873046875
f334,rh_rate_24h,No description available,Unknown category,1226.724365234375
f395,swc_shallow_min_336h,No description available,Unknown category,1209.0601806640625
f163,vpd_std_720h,No description available,Unknown category,1205.0418701171875
f293,rh_lag_1h,No description available,Unknown category,1203.7314453125
f277,ppfd_in_mean_336h,No description available,Unknown category,1200.6739501953125
f20,is_peak_sunlight,No description available,Unknown category,1198.72607421875
f216,ws_range_168h,No description available,Unknown category,1174.245849609375
f379,swc_shallow_mean_24h,No description available,Unknown category,1165.6197509765625
f252,precip_mean_720h,No description available,Unknown category,1136.8321533203125
f92,ta_range_720h,No description available,Unknown category,1128.52099609375
f50,temp_soil_interaction,No description available,Unknown category,1124.1881103515625
f143,vpd_mean_24h,No description available,Unknown category,1118.5908203125
f259,ppfd_in_mean_6h,No description available,Unknown category,1096.598388671875
f168,sw_in_std_3h,No description available,Unknown category,1094.1197509765625
f273,ppfd_in_std_168h,No description available,Unknown category,1077.97021484375
f385,swc_shallow_min_72h,No description available,Unknown category,1067.6483154296875
f55,stand_height,No description available,Unknown category,1066.459228515625
f157,vpd_mean_336h,No description available,Unknown category,1062.15478515625
f398,swc_shallow_mean_720h,No description available,Unknown category,1042.54345703125
f170,sw_in_std_6h,No description available,Unknown category,1034.8411865234375
f125,rh_max_168h,No description available,Unknown category,1033.1025390625
f124,rh_min_168h,No description available,Unknown category,1019.0986938476562
f138,vpd_std_3h,No description available,Unknown category,1010.9484252929688
f57,soil_depth,No description available,Unknown category,1009.6986083984375
f399,swc_shallow_std_720h,No description available,Unknown category,1008.3963012695312
f160,vpd_max_336h,No description available,Unknown category,1006.9974975585938
f126,rh_range_168h,No description available,Unknown category,986.9385986328125
f150,vpd_max_72h,No description available,Unknown category,974.1007080078125
f167,sw_in_mean_3h,No description available,Unknown category,972.5479736328125
f103,aridity_index,No description available,Unknown category,957.2129516601562
f188,sw_in_std_336h,No description available,Unknown category,952.763427734375
f33,solar_hour_sin,No description available,Unknown category,942.6627197265625
f287,ta_lag_1h,No description available,Unknown category,942.5960083007812
f85,ta_min_336h,No description available,Unknown category,938.2592163085938
f12,day_of_week,No description available,Unknown category,936.0301513671875
f30,hours_since_sunset,No description available,Unknown category,933.9937133789062
f245,precip_max_168h,No description available,Unknown category,930.85498046875
f234,precip_std_24h,No description available,Unknown category,927.0419311523438
f246,precip_range_168h,No description available,Unknown category,923.5478515625
f113,rh_mean_24h,No description available,Unknown category,923.5256958007812
f127,rh_mean_336h,No description available,Unknown category,922.0546264648438
f335,vpd_rate_1h,No description available,Unknown category,909.4061279296875
f407,swc_shallow_lag_12h,No description available,Unknown category,888.413330078125
f68,ta_std_12h,No description available,Unknown category,884.7927856445312
f13,hour_sin,No description available,Unknown category,882.8436279296875
f162,vpd_mean_720h,No description available,Unknown category,877.8248901367188
f278,ppfd_in_std_336h,No description available,Unknown category,874.2174682617188
f247,precip_mean_336h,No description available,Unknown category,861.86572265625
f128,rh_std_336h,No description available,Unknown category,850.7579956054688
f88,ta_mean_720h,No description available,Unknown category,846.583740234375
f220,ws_max_336h,No description available,Unknown category,845.226806640625
f403,swc_shallow_lag_1h,No description available,Unknown category,845.0166625976562
f129,rh_min_336h,No description available,Unknown category,844.3517456054688
f397,swc_shallow_range_336h,No description available,Unknown category,830.9884643554688
f179,sw_in_min_72h,No description available,Unknown category,825.8530883789062
f266,ppfd_in_std_48h,No description available,Unknown category,824.0228881835938
f305,sw_in_lag_1h,No description available,Unknown category,799.4423217773438
f116,rh_std_48h,No description available,Unknown category,797.694091796875
f75,ta_min_72h,No description available,Unknown category,792.8103637695312
f111,rh_mean_12h,No description available,Unknown category,789.2030639648438
f401,swc_shallow_max_720h,No description available,Unknown category,787.447021484375
f156,vpd_range_168h,No description available,Unknown category,771.3274536132812
f269,ppfd_in_min_72h,No description available,Unknown category,763.5518188476562
f290,ta_lag_6h,No description available,Unknown category,753.942138671875
f328,ppfd_in_lag_24h,No description available,Unknown category,749.0327758789062
f152,vpd_mean_168h,No description available,Unknown category,742.712646484375
f87,ta_range_336h,No description available,Unknown category,736.8203735351562
f214,ws_min_168h,No description available,Unknown category,733.3147583007812
f70,ta_std_24h,No description available,Unknown category,727.4069213867188
f161,vpd_range_336h,No description available,Unknown category,704.0647583007812
f262,ppfd_in_std_12h,No description available,Unknown category,698.1624755859375
f122,rh_mean_168h,No description available,Unknown category,697.700927734375
f377,swc_shallow_mean_12h,No description available,Unknown category,695.233154296875
f187,sw_in_mean_336h,No description available,Unknown category,693.2855224609375
f378,swc_shallow_std_12h,No description available,Unknown category,691.4827270507812
f119,rh_min_72h,No description available,Unknown category,683.1552124023438
f145,vpd_mean_48h,No description available,Unknown category,678.915283203125
f120,rh_max_72h,No description available,Unknown category,674.9168701171875
f390,swc_shallow_min_168h,No description available,Unknown category,674.824951171875
f171,sw_in_mean_12h,No description available,Unknown category,672.888671875
f288,ta_lag_2h,No description available,Unknown category,667.5724487304688
f284,ppfd_in_min_720h,No description available,Unknown category,666.5570678710938
f176,sw_in_std_48h,No description available,Unknown category,663.5406494140625
f236,precip_std_48h,No description available,Unknown category,661.3621826171875
f96,pl_leaf_area,No description available,Unknown category,660.2401123046875
f396,swc_shallow_max_336h,No description available,Unknown category,659.1571044921875
f210,ws_max_72h,No description available,Unknown category,657.1900634765625
f60,ta_std_3h,No description available,Unknown category,656.35400390625
f81,ta_max_168h,No description available,Unknown category,655.4263305664062
f73,ta_mean_72h,No description available,Unknown category,651.4611206054688
f58,humidity_soil_interaction,No description available,Unknown category,642.9679565429688
f158,vpd_std_336h,No description available,Unknown category,634.8665771484375
f147,vpd_mean_72h,No description available,Unknown category,631.4046630859375
f212,ws_mean_168h,No description available,Unknown category,629.6704711914062
f121,rh_range_72h,No description available,Unknown category,626.9868774414062
f276,ppfd_in_range_168h,No description available,Unknown category,626.2490234375
f191,sw_in_range_336h,No description available,Unknown category,624.6161499023438
f353,sw_in_cum_24h,No description available,Unknown category,619.5999145507812
f83,ta_mean_336h,No description available,Unknown category,616.1765747070312
f151,vpd_range_72h,No description available,Unknown category,613.4979858398438
f295,rh_lag_3h,No description available,Unknown category,613.2315673828125
f327,ppfd_in_lag_12h,No description available,Unknown category,608.7822875976562
f215,ws_max_168h,No description available,Unknown category,606.0547485351562
f76,ta_max_72h,No description available,Unknown category,604.7384643554688
f297,rh_lag_12h,No description available,Unknown category,602.8377075195312
f71,ta_mean_48h,No description available,Unknown category,600.2973022460938
f59,ta_mean_3h,No description available,Unknown category,590.19384765625
f279,ppfd_in_min_336h,No description available,Unknown category,586.0775146484375
f302,vpd_lag_6h,No description available,Unknown category,583.670166015625
f146,vpd_std_48h,No description available,Unknown category,582.3655395507812
f268,ppfd_in_std_72h,No description available,Unknown category,581.8343505859375
f404,swc_shallow_lag_2h,No description available,Unknown category,576.4801025390625
f309,sw_in_lag_12h,No description available,Unknown category,575.0457763671875
f142,vpd_std_12h,No description available,Unknown category,574.4957885742188
f265,ppfd_in_mean_48h,No description available,Unknown category,573.8673706054688
f242,precip_mean_168h,No description available,Unknown category,569.4545288085938
f347,ppfd_in_rate_1h,No description available,Unknown category,564.3998413085938
f338,sw_in_rate_1h,No description available,Unknown category,558.7783203125
f153,vpd_std_168h,No description available,Unknown category,554.860595703125
f65,ta_mean_6h,No description available,Unknown category,551.2996215820312
f237,precip_mean_72h,No description available,Unknown category,550.9111938476562
f84,ta_std_336h,No description available,Unknown category,550.7142333984375
f240,precip_max_72h,No description available,Unknown category,549.0647583007812
f80,ta_min_168h,No description available,Unknown category,547.9603881835938
f352,precip_cum_168h,No description available,Unknown category,545.8273315429688
f304,vpd_lag_24h,No description available,Unknown category,543.166259765625
