feature_index,feature_name,importance
f16,day_sin,19804558.0
f23,is_morning,11807720.0
f34,solar_hour_sin,3909157.0
f325,ta_lag_2h,2962480.0
f331,rh_lag_2h,2128566.5
f10,day_of_year,1950269.75
f36,solar_day_sin,1924291.625
f32,solar_hour,1285917.625
f9,hour,1131720.0
f272,swc_shallow_mean_48h,1007045.625
f0,ta,848314.3125
f202,sw_in_max_720h,762143.25
f146,vpd_mean_6h,640650.6875
f8,ext_rad,639944.8125
f315,ppfd_in_std_336h,634042.75
f14,hour_sin,600995.4375
f75,ta_std_12h,571841.3125
f110,ta_std_720h,484477.8125
f97,latitude_abs,361854.875
f196,sw_in_min_336h,328519.75
f125,rh_std_72h,277107.375
f17,day_cos,243423.921875
f74,ta_mean_12h,227038.5625
f78,ta_mean_48h,213711.046875
f30,hours_since_sunrise,197027.421875
f69,ta_mean_6h,190140.359375
f179,sw_in_std_12h,139365.890625
f148,vpd_mean_12h,131261.5
f45,stand_age,125027.2265625
f40,elevation,119637.7734375
f191,sw_in_min_168h,101829.5625
f35,solar_hour_cos,96693.4609375
f201,sw_in_min_720h,92382.5859375
f299,ppfd_in_std_12h,81778.265625
f314,ppfd_in_mean_336h,77682.0625
f81,ta_std_72h,66639.9296875
f275,swc_shallow_std_72h,59367.140625
f304,ppfd_in_mean_72h,59126.97265625
f66,n_trees,57029.515625
f153,vpd_std_48h,50445.55078125
f134,rh_mean_336h,37056.1796875
f41,mean_annual_temp,34433.73828125
f38,latitude,33793.13671875
f52,leaf_area_index,29181.27734375
f158,vpd_range_72h,28434.419921875
f91,pl_dbh,24355.458984375
f12,year,21519.330078125
f298,ppfd_in_mean_12h,18797.33203125
f407,growth_condition_code,18735.1875
f56,sand_percentage,17674.796875
f42,mean_annual_precip,17566.755859375
f300,ppfd_in_mean_24h,16023.525390625
f47,basal_area,15726.7578125
f176,sw_in_mean_6h,15184.7724609375
f321,ppfd_in_min_720h,14505.1826171875
f50,stand_height,11667.212890625
f106,igbp_code,11511.5458984375
f203,sw_in_range_720h,11259.888671875
f296,ppfd_in_mean_6h,11041.78515625
f48,tree_density,10961.044921875
f124,rh_mean_72h,10694.2626953125
f157,vpd_max_72h,10173.90625
f228,ws_range_336h,10026.736328125
f400,sw_in_cum_72h,9891.5087890625
f72,sapwood_leaf_ratio,9464.0546875
f31,hours_since_sunset,9112.197265625
f116,rh_mean_6h,9010.6064453125
f83,ta_max_72h,8514.4609375
f129,rh_mean_168h,8388.8662109375
f404,igbp_class_code,8298.1015625
f155,vpd_std_72h,8251.6923828125
f21,is_peak_sunlight,8182.1982421875
f379,vpd_rate_6h,7949.7216796875
f274,swc_shallow_mean_72h,7786.8583984375
f217,ws_max_72h,7658.958984375
f59,silt_percentage,7561.0947265625
f107,social_status_code,7216.37451171875
f178,sw_in_mean_12h,7023.3994140625
f291,swc_shallow_min_720h,6970.21240234375
f95,pl_sapw_area,6963.62255859375
f19,month_cos,6934.21728515625
f406,terrain_code,6582.5625
f96,pl_sapw_depth,6283.98876953125
f39,longitude,6212.109375
f360,swc_shallow_lag_1h,6016.7294921875
f15,hour_cos,5933.05078125
f44,vpd_ta_interaction,5776.64404296875
f58,radiation_temp_interaction,5731.24853515625
f396,precip_cum_24h,5587.55908203125
f94,pl_bark_thick,5371.46630859375
f118,rh_mean_12h,5367.8818359375
f233,ws_range_720h,5338.6083984375
f286,swc_shallow_min_336h,5308.0546875
f53,clay_percentage,5302.6337890625
f227,ws_max_336h,5277.7763671875
f18,month_sin,5220.1298828125
f240,precip_mean_24h,5082.31103515625
f76,ta_mean_24h,4909.66015625
f267,swc_shallow_std_6h,4883.7294921875
f302,ppfd_in_mean_48h,4782.5859375
f405,soil_texture_code,4675.833984375
f180,sw_in_mean_24h,4393.04248046875
f114,rh_mean_3h,4377.6572265625
f337,vpd_lag_2h,4331.400390625
f305,ppfd_in_std_72h,4323.39404296875
f327,ta_lag_6h,4225.51123046875
f292,swc_shallow_max_720h,4158.56591796875
f103,aridity_index,4148.1142578125
f79,ta_std_48h,4061.158935546875
f111,ta_min_720h,3919.420166015625
f37,solar_day_cos,3910.968505859375
f307,ppfd_in_max_72h,3905.26171875
f229,ws_mean_720h,3867.9208984375
f220,ws_std_168h,3867.638916015625
f24,is_afternoon,3767.057861328125
f408,pl_social_code,3762.054443359375
f193,sw_in_range_168h,3734.30078125
f101,ta_max_336h,3727.927490234375
f33,solar_day_of_year,3694.501953125
f11,month,3642.22216796875
f151,vpd_std_24h,3635.090576171875
f399,sw_in_cum_24h,3602.4013671875
f141,rh_min_720h,3592.016845703125
f231,ws_min_720h,3520.920166015625
f225,ws_std_336h,3507.425537109375
f167,vpd_max_336h,3503.376220703125
f26,is_spring,3412.236572265625
f100,ta_min_336h,3320.739013671875
f173,vpd_range_720h,3296.8466796875
f122,rh_mean_48h,3218.3369140625
f232,ws_max_720h,3205.60986328125
f13,day_of_week,3171.48974609375
f277,swc_shallow_max_72h,3133.603271484375
f60,soil_depth,3086.034912109375
f172,vpd_max_720h,3061.957763671875
f143,rh_range_720h,3032.98779296875
f222,ws_max_168h,3028.97509765625
f187,sw_in_max_72h,2867.471435546875
f208,ws_mean_12h,2865.82958984375
f68,stomatal_control_index,2858.673095703125
f82,ta_min_72h,2814.01318359375
f168,vpd_range_336h,2734.182373046875
f188,sw_in_range_72h,2721.453125
f226,ws_min_336h,2720.4453125
f139,rh_mean_720h,2717.021240234375
f361,swc_shallow_lag_2h,2696.828369140625
f270,swc_shallow_mean_24h,2663.93115234375
f197,sw_in_max_336h,2658.431396484375
f149,vpd_std_12h,2623.44140625
f230,ws_std_720h,2600.43505859375
f112,ta_max_720h,2580.754150390625
f234,precip_mean_3h,2578.486572265625
f268,swc_shallow_mean_12h,2546.949951171875
f282,swc_shallow_max_168h,2544.758056640625
f214,ws_mean_72h,2530.701416015625
f174,sw_in_mean_3h,2523.529296875
f198,sw_in_range_336h,2514.0458984375
f290,swc_shallow_std_720h,2513.14111328125
f92,pl_height,2484.406494140625
f364,swc_shallow_lag_12h,2479.853759765625
f366,ppfd_in_lag_1h,2473.13232421875
f93,pl_leaf_area,2443.677978515625
f171,vpd_min_720h,2413.998046875
f293,swc_shallow_range_720h,2382.994873046875
f150,vpd_mean_24h,2379.025390625
f308,ppfd_in_range_72h,2374.306396484375
f322,ppfd_in_max_720h,2372.9033203125
f88,ta_max_168h,2364.88330078125
f312,ppfd_in_max_168h,2362.951416015625
f224,ws_mean_336h,2355.531982421875
f109,ta_mean_720h,2338.387939453125
f212,ws_mean_48h,2319.0986328125
f249,precip_mean_168h,2280.1962890625
f137,rh_max_336h,2275.05908203125
f266,swc_shallow_mean_6h,2234.628173828125
f70,ta_std_6h,2211.241943359375
f242,precip_mean_48h,2209.868896484375
f46,temp_humidity_ratio,2193.860595703125
f287,swc_shallow_max_336h,2190.63671875
f161,vpd_min_168h,2148.22314453125
f206,ws_mean_6h,2143.239990234375
f142,rh_max_720h,2130.732177734375
f43,vpd_ppfd_interaction,2116.339599609375
f289,swc_shallow_mean_720h,2062.521728515625
f127,rh_max_72h,2052.426513671875
f271,swc_shallow_std_24h,2038.026123046875
f144,vpd_mean_3h,1978.6640625
f186,sw_in_min_72h,1967.018310546875
f313,ppfd_in_range_168h,1936.6676025390625
f397,precip_cum_72h,1936.420654296875
f390,swc_shallow_rate_1h,1932.237548828125
f166,vpd_min_336h,1930.27685546875
f318,ppfd_in_range_336h,1930.0496826171875
f80,ta_mean_72h,1904.97119140625
f98,ta_mean_336h,1878.62158203125
f27,is_summer,1871.7874755859375
f192,sw_in_max_168h,1865.7633056640625
f279,swc_shallow_mean_168h,1814.0601806640625
f320,ppfd_in_std_720h,1774.53076171875
f363,swc_shallow_lag_6h,1770.1629638671875
f294,ppfd_in_mean_3h,1767.3543701171875
f273,swc_shallow_std_48h,1747.0155029296875
f20,is_daylight,1743.9892578125
f252,precip_max_168h,1737.614501953125
f184,sw_in_mean_72h,1736.955078125
f244,precip_mean_72h,1724.9122314453125
f238,precip_mean_12h,1700.28564453125
f284,swc_shallow_mean_336h,1682.105712890625
f181,sw_in_std_24h,1666.7664794921875
f365,swc_shallow_lag_24h,1664.4083251953125
f276,swc_shallow_min_72h,1642.548583984375
f311,ppfd_in_min_168h,1629.5452880859375
f306,ppfd_in_min_72h,1625.279541015625
f87,ta_min_168h,1625.162353515625
f154,vpd_mean_72h,1624.3629150390625
f113,ta_range_720h,1595.966796875
f128,rh_range_72h,1586.6629638671875
f323,ppfd_in_range_720h,1573.7552490234375
f199,sw_in_mean_720h,1569.4598388671875
f324,ta_lag_1h,1523.087646484375
f57,wind_vpd_interaction,1506.595458984375
f262,precip_max_720h,1485.8782958984375
f236,precip_mean_6h,1437.94140625
f316,ppfd_in_min_336h,1433.00439453125
f147,vpd_std_6h,1431.119873046875
f182,sw_in_mean_48h,1417.7734375
f269,swc_shallow_std_12h,1407.74365234375
f138,rh_range_336h,1404.8238525390625
f288,swc_shallow_range_336h,1387.767333984375
f250,precip_std_168h,1382.02490234375
f189,sw_in_mean_168h,1377.8837890625
f257,precip_max_336h,1368.383056640625
f108,tree_volume_index,1347.22265625
f378,vpd_rate_1h,1341.942626953125
f239,precip_std_12h,1323.5306396484375
f395,ppfd_in_rate_24h,1306.2928466796875
f156,vpd_min_72h,1305.0284423828125
f409,tree_size_class_code,1304.6539306640625
f317,ppfd_in_max_336h,1293.309326171875
f310,ppfd_in_std_168h,1278.1483154296875
f264,swc_shallow_mean_3h,1270.77734375
f1,rh,1263.853515625
f285,swc_shallow_std_336h,1261.039794921875
f216,ws_min_72h,1237.8905029296875
f245,precip_std_72h,1235.6580810546875
f278,swc_shallow_range_72h,1232.1055908203125
f342,sw_in_lag_1h,1229.4224853515625
f84,ta_range_72h,1227.4547119140625
f243,precip_std_48h,1225.0911865234375
f145,vpd_std_3h,1216.3385009765625
f175,sw_in_std_3h,1208.65576171875
f162,vpd_max_168h,1191.6651611328125
f280,swc_shallow_std_168h,1190.909912109375
f190,sw_in_std_168h,1179.60009765625
f398,precip_cum_168h,1168.4813232421875
f381,sw_in_rate_1h,1153.3292236328125
f373,ta_rate_6h,1147.017333984375
f260,precip_std_720h,1139.2357177734375
f152,vpd_mean_48h,1138.4261474609375
f281,swc_shallow_min_168h,1132.7061767578125
f120,rh_mean_24h,1096.44921875
f371,ppfd_in_lag_24h,1081.883544921875
f136,rh_min_336h,1079.235595703125
f185,sw_in_std_72h,1076.9862060546875
f29,is_winter,1070.6927490234375
f253,precip_range_168h,1070.65185546875
f283,swc_shallow_range_168h,1069.35400390625
f241,precip_std_24h,1068.41259765625
f394,ppfd_in_rate_6h,1060.2974853515625
f119,rh_std_12h,1056.9696044921875
f132,rh_max_168h,1050.41064453125
f383,sw_in_rate_24h,1047.234619140625
f195,sw_in_std_336h,1026.77099609375
f140,rh_std_720h,1023.815673828125
f211,ws_std_24h,1021.7068481445312
f77,ta_std_24h,1021.5982666015625
f194,sw_in_mean_336h,1008.6342163085938
f254,precip_mean_336h,1000.4840698242188
f326,ta_lag_3h,989.7247924804688
f200,sw_in_std_720h,979.8010864257812
f63,stomatal_conductance_proxy,979.5501098632812
f89,ta_range_168h,977.1018676757812
f303,ppfd_in_std_48h,974.5952758789062
f64,ta_mean_3h,970.9564819335938
f210,ws_mean_24h,962.6596069335938
f247,precip_max_72h,955.78564453125
f102,ta_range_336h,941.4404296875
f126,rh_min_72h,929.193603515625
f301,ppfd_in_std_24h,910.0449829101562
f255,precip_std_336h,909.6005249023438
f131,rh_min_168h,897.7733764648438
f369,ppfd_in_lag_6h,895.60791015625
f163,vpd_range_168h,891.2256469726562
f130,rh_std_168h,888.5999755859375
f169,vpd_mean_720h,879.3855590820312
f54,temp_soil_interaction,862.614501953125
f223,ws_range_168h,856.554931640625
f213,ws_std_48h,855.8245849609375
f85,ta_mean_168h,852.0230102539062
f219,ws_mean_168h,849.3492431640625
f382,sw_in_rate_6h,846.211181640625
f265,swc_shallow_std_3h,844.4783935546875
f164,vpd_mean_336h,835.6214599609375
f259,precip_mean_720h,833.7614135742188
f121,rh_std_24h,829.1497192382812
f237,precip_std_6h,826.6564331054688
f159,vpd_mean_168h,826.0401000976562
f309,ppfd_in_mean_168h,818.7857666015625
f248,precip_range_72h,818.292724609375
f319,ppfd_in_mean_720h,799.6812133789062
f51,light_efficiency,796.709228515625
f165,vpd_std_336h,795.262451171875
f135,rh_std_336h,792.747314453125
f263,precip_range_720h,786.3667602539062
f341,vpd_lag_24h,779.5997924804688
f246,precip_min_72h,748.516357421875
f183,sw_in_std_48h,746.0523071289062
f133,rh_range_168h,742.2251586914062
f393,ppfd_in_rate_1h,733.6578979492188
f354,precip_lag_1h,716.6107788085938
f86,ta_std_168h,713.2359008789062
f258,precip_range_336h,696.2393188476562
f160,vpd_std_168h,696.1328735351562
f4,ppfd_in,682.095703125
f170,vpd_std_720h,677.2571411132812
f344,sw_in_lag_3h,666.5953979492188
f204,ws_mean_3h,659.2335205078125
f340,vpd_lag_12h,652.780029296875
f380,vpd_rate_24h,639.9243774414062
f370,ppfd_in_lag_12h,632.8680419921875
f177,sw_in_std_6h,632.0618286132812
f99,ta_std_336h,630.1575317382812
f376,rh_rate_6h,629.8923950195312
f221,ws_min_168h,608.2230224609375
f367,ppfd_in_lag_2h,603.6390380859375
f61,temp_deviation,595.2516479492188
f343,sw_in_lag_2h,580.2803344726562
f295,ppfd_in_std_3h,564.623291015625
f297,ppfd_in_std_6h,541.0775756835938
f368,ppfd_in_lag_3h,536.6442260742188
f391,swc_shallow_rate_6h,528.1491088867188
f333,rh_lag_6h,517.964111328125
