feature_index,feature_name,description,category,importance_score
f14,stand_height,No description available,Unknown category,53475.84765625
f8,elevation,No description available,Unknown category,48721.765625
f54,terrain_code,No description available,Unknown category,26743.279296875
f7,longitude,No description available,Unknown category,17778.08203125
f10,mean_annual_precip,No description available,Unknown category,16844.90234375
f59,species_functional_group_code,No description available,Unknown category,14940.4755859375
f6,latitude,No description available,Unknown category,13221.2431640625
f65,leaf_area_index,No description available,Unknown category,12945.701171875
f19,silt_percentage,No description available,Unknown category,12821.5263671875
f9,mean_annual_temp,No description available,Unknown category,7967.8720703125
f15,clay_percentage,No description available,Unknown category,7147.25
f47,social_status_code,No description available,Unknown category,5327.5107421875
f42,latitude_abs,No description available,Unknown category,4130.2041015625
f5,ext_rad,No description available,Unknown category,3624.803955078125
f26,n_trees,No description available,Unknown category,3622.26708984375
f20,soil_depth,No description available,Unknown category,3619.78369140625
f18,vpd_ppfd_interaction,No description available,Unknown category,2803.71435546875
f43,aridity_index,No description available,Unknown category,2788.7861328125
f64,tree_density,No description available,Unknown category,2784.674072265625
f29,stomatal_control_index,No description available,Unknown category,2740.8798828125
f17,sand_percentage,No description available,Unknown category,2620.379150390625
f63,basal_area,No description available,Unknown category,2596.432861328125
f30,radiation_temp_interaction,No description available,Unknown category,2181.294677734375
f21,vpd_ta_interaction,No description available,Unknown category,2119.530029296875
f4,vpd,No description available,Unknown category,1971.725341796875
f37,pl_height,No description available,Unknown category,1938.0443115234375
f39,pl_bark_thick,No description available,Unknown category,1857.44189453125
f35,pl_age,No description available,Unknown category,1847.22314453125
f45,biome_code,No description available,Unknown category,1753.06640625
f33,sapwood_leaf_ratio,No description available,Unknown category,1728.0953369140625
f48,tree_volume_index,No description available,Unknown category,1492.5467529296875
f25,wind_vpd_interaction,No description available,Unknown category,1333.4715576171875
f56,pl_social_code,No description available,Unknown category,1233.7772216796875
f44,leaf_habit_code,No description available,Unknown category,1229.043212890625
f12,stand_age,No description available,Unknown category,1194.0777587890625
f23,temp_humidity_ratio,No description available,Unknown category,1184.8594970703125
f28,temp_soil_interaction,No description available,Unknown category,1155.021728515625
f41,pl_sapw_depth,No description available,Unknown category,1082.4210205078125
f57,tree_size_class_code,No description available,Unknown category,1062.00537109375
f22,wind_stress,No description available,Unknown category,1028.9410400390625
f1,rh,No description available,Unknown category,1022.1732177734375
f3,precip,No description available,Unknown category,1000.6167602539062
f2,ws,No description available,Unknown category,960.2156372070312
f13,temp_deviation,No description available,Unknown category,955.916259765625
f53,soil_texture_code,No description available,Unknown category,903.3148803710938
f58,tree_age_class_code,No description available,Unknown category,883.4510498046875
f55,growth_condition_code,No description available,Unknown category,867.7926635742188
f40,pl_sapw_area,No description available,Unknown category,850.0982666015625
f61,swc_shallow,No description available,Unknown category,836.1204223632812
f38,pl_leaf_area,No description available,Unknown category,818.1011962890625
f0,ta,No description available,Unknown category,815.4960327148438
f62,ppfd_in,No description available,Unknown category,730.4602661132812
f36,pl_dbh,No description available,Unknown category,729.9772338867188
f11,ppfd_efficiency,No description available,Unknown category,666.9555053710938
f24,water_stress_index,No description available,Unknown category,583.31982421875
f60,sw_in,No description available,Unknown category,541.158447265625
f46,igbp_code,No description available,Unknown category,486.42144775390625
f16,stomatal_conductance_proxy,No description available,Unknown category,341.5238342285156
f27,light_efficiency,No description available,Unknown category,340.026611328125
f31,humidity_soil_interaction,No description available,Unknown category,325.8193664550781
f52,igbp_class_code,No description available,Unknown category,164.5415802001953
