feature_index,feature_name,description,category,importance_score
f8,ext_rad,No description available,Unknown category,1245058.0
f47,ext_rad_fao56,No description available,Unknown category,702201.25
f43,pl_sapw_area,No description available,Unknown category,451103.96875
f54,net_shortwave_radiation,No description available,Unknown category,315485.3125
f48,daylight_hours,No description available,Unknown category,237437.734375
f39,pl_dbh,No description available,Unknown category,233474.890625
f9,latitude,No description available,Unknown category,189000.40625
f76,stand_age,No description available,Unknown category,128224.9375
f42,pl_bark_thick,No description available,Unknown category,117907.6015625
f40,pl_height,No description available,Unknown category,86090.765625
f44,pl_sapw_depth,No description available,Unknown category,79050.5625
f59,igbp_code,No description available,Unknown category,69286.828125
f45,latitude_abs,No description available,Unknown category,65635.3203125
f11,elevation,No description available,Unknown category,62067.6640625
f18,leaf_area_index,No description available,Unknown category,53469.65234375
f1,rh,No description available,Unknown category,45943.8125
f15,tree_density,No description available,Unknown category,30848.8671875
f46,aridity_index_legacy,No description available,Unknown category,25283.125
f57,leaf_habit_code,No description available,Unknown category,24513.02734375
f10,longitude,No description available,Unknown category,22511.587890625
f58,biome_code,No description available,Unknown category,16142.5771484375
f17,vpd_ppfd_interaction,No description available,Unknown category,15915.587890625
f72,species_functional_group_code,No description available,Unknown category,15332.9453125
f52,air_pressure_kpa,No description available,Unknown category,15209.3125
f74,sand_percentage,No description available,Unknown category,14140.75
f16,stand_height,No description available,Unknown category,13276.5009765625
f75,silt_percentage,No description available,Unknown category,12866.2119140625
f13,mean_annual_precip,No description available,Unknown category,11998.3720703125
f33,stomatal_control_index,No description available,Unknown category,11651.0537109375
f12,mean_annual_temp,No description available,Unknown category,11581.078125
f0,ta,No description available,Unknown category,11360.8095703125
f73,clay_percentage,No description available,Unknown category,10935.3271484375
f14,basal_area,No description available,Unknown category,9782.45703125
f69,pl_social_code,No description available,Unknown category,8755.9345703125
f2,vpd,No description available,Unknown category,8717.271484375
f27,n_trees,No description available,Unknown category,8379.6845703125
f36,sapwood_leaf_ratio,No description available,Unknown category,7989.5322265625
f61,tree_volume_index,No description available,Unknown category,7765.09521484375
f20,soil_depth,No description available,Unknown category,7251.37939453125
f19,vpd_ta_interaction,No description available,Unknown category,6463.63037109375
f60,social_status_code,No description available,Unknown category,5257.62060546875
f68,growth_condition_code,No description available,Unknown category,4936.46044921875
f28,radiation_temp_interaction,No description available,Unknown category,4681.4775390625
f66,soil_texture_code,No description available,Unknown category,4457.37841796875
f56,net_radiation,No description available,Unknown category,4170.06494140625
f21,temp_humidity_ratio,No description available,Unknown category,3981.895263671875
f38,pl_age,No description available,Unknown category,3687.21142578125
f67,terrain_code,No description available,Unknown category,3523.295654296875
f41,pl_leaf_area,No description available,Unknown category,3223.19140625
f55,net_longwave_radiation,No description available,Unknown category,2712.40087890625
f26,wind_vpd_interaction,No description available,Unknown category,2700.8447265625
f7,ppfd_in,No description available,Unknown category,2620.15576171875
f50,sat_vapor_pressure_kpa,No description available,Unknown category,2565.4892578125
f71,tree_age_class_code,No description available,Unknown category,2511.598876953125
f53,psychrometric_constant,No description available,Unknown category,2385.56103515625
f49,pet_oudin_mm_day,No description available,Unknown category,2242.07080078125
f24,temp_soil_interaction,No description available,Unknown category,2214.5771484375
f6,swc_shallow,No description available,Unknown category,2072.109130859375
f51,slope_vapor_pressure_curve,No description available,Unknown category,2018.259033203125
f77,swc_deep,No description available,Unknown category,1995.5325927734375
f5,precip,No description available,Unknown category,1993.7244873046875
f22,water_stress_index,No description available,Unknown category,1959.857421875
f70,tree_size_class_code,No description available,Unknown category,1859.0543212890625
f34,light_efficiency_ext,No description available,Unknown category,1754.546630859375
f65,igbp_class_code,No description available,Unknown category,1704.58740234375
f23,light_efficiency,No description available,Unknown category,1688.1751708984375
f25,ppfd_efficiency,No description available,Unknown category,1650.3837890625
f30,temp_deviation,No description available,Unknown category,1569.74609375
f3,sw_in,No description available,Unknown category,1451.8529052734375
f4,ws,No description available,Unknown category,1318.7462158203125
f32,wind_stress,No description available,Unknown category,1280.999755859375
f29,humidity_soil_interaction,No description available,Unknown category,1094.7974853515625
f31,stomatal_conductance_proxy,No description available,Unknown category,803.8505859375
