cluster,total_rows,train_samples,test_samples,train_rmse,test_rmse,train_r2,test_r2,train_mae,test_mae,feature_count,best_iteration
0,1059228,847382,211846,0.8940442714627936,0.9790809583957771,0.9666586704373549,0.959959691554814,0.5433556633184752,0.5767716482107911,78,200
1,1632520,1306016,326504,2.214531534549029,2.428556038986791,0.9132191238939272,0.8944136178430329,1.0614855192005102,1.1069518160577652,78,200
2,9032774,7226219,1806555,4.315371595534967,9.935285147078389,0.9608416137221404,-1.9432831378379953,1.2035905198211077,1.2266805999480543,78,200
