cluster,fold,test_site,train_samples,test_samples,train_rmse,test_rmse,train_mae,test_mae,train_r2,test_r2
0,1,CHN_ARG_GWD.parquet,960787,40280,2.0347821717356362,5.1055339302986225,1.115870627200032,4.3371388079143856,0.8999153842920053,0.5502939456012255
0,2,CHN_ARG_GWS.parquet,960681,40386,1.920669392985821,8.715526507476806,1.064902931464829,5.266255075781279,0.9037815542719335,0.1931945007111293
0,3,CHN_YIN_ST1.parquet,940277,60790,1.9443937098935735,5.33757268363114,1.085106257841348,3.4816447735554785,0.9099597947944765,0.39789624432958026
0,4,CHN_YIN_ST2_DRO.parquet,976519,24548,2.031281370377141,6.349803748703168,1.116103347725186,5.070493015463642,0.9009976975727322,0.1623630900542844
0,5,CHN_YIN_ST3_DRO.parquet,964548,36519,2.0493683983700377,6.994991354203016,1.1287005100985095,5.240498016351841,0.9037151548443005,-2.3617165951400727
0,6,ESP_MAJ_MAI.parquet,925985,75082,1.9679272407518469,4.771159211823988,1.0758776681003916,3.187423711724299,0.9080371876924646,0.4617577561036622
0,7,ESP_MAJ_NOR_LM1.parquet,941074,59993,1.9286127828719373,4.989169194741156,1.0644765936810983,3.2617524810395997,0.9117338191615634,0.40957425369020206
0,8,ESP_RIN.parquet,985659,15408,2.0195286213202825,5.9065842450847486,1.1205614141815556,3.1476635010847813,0.903963936004546,0.2787389800132095
0,9,ESP_SAN_A2_45I.parquet,988351,12716,2.0395481329974117,4.5980843707622405,1.1335124873140467,2.280072787205296,0.9025829172965554,0.3312684066046546
0,10,ESP_SAN_A_45I.parquet,981053,20014,2.0708948363775033,1.812971049462385,1.1558814886166695,1.0132913774964112,0.9008028752432111,0.3305697154209053
0,11,ESP_SAN_B2_100.parquet,996889,4178,2.04551706165257,1.479591025531673,1.1367394158325783,1.1394724870782666,0.9020391732690004,0.6388921370321331
0,12,ESP_SAN_B_100.parquet,981353,19714,2.0596677867948325,1.9260157610843929,1.1480987510847824,1.0563085233584757,0.9018108362809479,0.3882899886269088
0,13,ESP_VAL_BAR.parquet,938099,62968,2.0762358629714472,3.838281153327451,1.1471648710035733,2.6254884714958795,0.9021845374328601,0.24435821738703278
0,14,FRA_HES_HE1_NON.parquet,950802,50265,2.0714226416070707,3.301692575855187,1.1581856432669282,2.2901792707313273,0.9016461291077724,0.07262592994528694
0,15,HUN_SIK.parquet,976746,24321,2.0595342531300647,5.974407704963556,1.1408631898688142,4.589744549238033,0.902038609371839,-3.4849029913621985
0,16,ITA_TOR.parquet,954437,46630,2.055241175060513,2.816826634678733,1.1415104428747629,1.8114669611937315,0.9038623881701768,-0.014442165835531595
0,17,PRT_MIT.parquet,928639,72428,2.048547580318236,5.509931155758535,1.1252479796762436,3.182996066250905,0.8967271502530845,0.5313126304499989
0,18,RUS_CHE_LOW.parquet,979568,21499,1.952381998474343,11.842528748200937,1.08960234361784,7.96232365156447,0.9073241914554883,-0.6429769770728058
0,19,USA_CHE_MAP.parquet,925430,75637,2.052989780947115,3.3335702534992273,1.1542021247963938,2.0664407994565654,0.9049703292685913,-0.2444949814703523
0,20,USA_INM.parquet,936949,64118,2.034264235286931,6.441295686001455,1.1343673839488002,3.155361235142925,0.8994917570155196,0.33195905705232187
0,21,USA_MOR_SF.parquet,984458,16609,2.0334644816995957,3.9446455709205503,1.1316555934131864,2.425366537702739,0.9035305094837192,0.3560222947371209
0,22,USA_SWH.parquet,970107,30960,2.0501780182355076,1.893658302515627,1.149170378157345,1.306214148765768,0.9028683654688614,0.07032822923431525
0,23,USA_TNB.parquet,976069,24998,2.0492287023685405,2.888959586687193,1.1413599265593761,1.4809567270101072,0.9025360449378707,0.20513188255418557
0,24,USA_TNO.parquet,924112,76955,2.070518617443527,4.375468049717145,1.1649676178100026,2.8211658061601663,0.9014527539979768,0.19502378081623584
0,25,ZAF_FRA_FRA.parquet,977016,24051,1.9664148187497126,4.911699328032468,1.089063479879865,3.5339870262381283,0.9101754052423632,-0.3623157337028977
1,1,AUT_PAT_FOR.parquet,9157311,16083,18.83782711084155,2.239131621237637,1.2587706583737748,1.6551206960943068,0.057826181907182694,-0.4127857152432084
1,2,AUT_PAT_KRU.parquet,9158222,15172,18.832495999581198,37.409898966438504,1.2328220337160554,26.18558310149584,0.05264436380107396,-0.9019730691557533
1,3,AUT_PAT_TRE.parquet,9160560,12834,18.835241292943262,3.547575510594203,1.2557333324603865,2.610076747509127,0.05775322039204389,-0.9450329164533118
1,4,AUT_TSC.parquet,9132865,40529,18.863690865668723,1.6336612462610243,1.2630039406544553,0.9042366359858035,0.057718523551515744,0.056161343964665544
1,5,BRA_CAM.parquet,9141918,31476,18.854340519794494,3.8430158735049527,1.2588692263741406,2.1970438510593375,0.05762859701865031,0.1639675314433071
1,6,BRA_SAN.parquet,9133995,39399,18.86160230938615,3.1741890442363863,1.259437759840901,1.5379652636843797,0.057753304736658295,0.11906995903236317
1,7,CAN_TUR_P39_PRE.parquet,8797936,375458,19.2186898746692,3.50004733999946,1.2736117310424762,1.8258423740370522,0.05559727030701622,0.43587655807544967
1,8,CHE_DAV_SEE.parquet,8939890,233504,19.067570258569678,2.739675833470713,1.288031090162315,2.1657909604142107,0.057256355700502914,-8.27948474653636
1,9,CHE_PFY_CON.parquet,9133203,40191,18.867942833268444,3.159433709842822,1.2548870138043362,1.6291796515050356,0.057142493193364285,0.398884006616106
1,10,CHE_PFY_IRR.parquet,9145469,27925,18.850438851531802,1.7255577970847265,1.258598697708965,1.0913574901885328,0.0577563028718695,0.510254640184798
