feature_index,feature_name,description,category,importance_score
f37,pl_bark_thick,No description available,Unknown category,604854.375
f6,ext_rad,No description available,Unknown category,594597.8125
f34,pl_dbh,No description available,Unknown category,571534.6875
f42,ext_rad_fao56,No description available,Unknown category,565426.625
f43,daylight_hours,No description available,Unknown category,358062.90625
f70,clay_percentage,No description available,Unknown category,186300.328125
f49,net_shortwave_radiation,No description available,Unknown category,172604.859375
f0,ta,No description available,Unknown category,126911.4765625
f38,pl_sapw_area,No description available,Unknown category,125327.671875
f72,silt_percentage,No description available,Unknown category,90167.0390625
f54,igbp_code,No description available,Unknown category,49895.1953125
f60,igbp_class_code,No description available,Unknown category,32827.17578125
f1,rh,No description available,Unknown category,14025.2783203125
f16,vpd_ta_interaction,No description available,Unknown category,9539.0634765625
f52,leaf_habit_code,No description available,Unknown category,7874.73583984375
f11,mean_annual_temp,No description available,Unknown category,7839.24462890625
f8,longitude,No description available,Unknown category,7364.9853515625
f12,mean_annual_precip,No description available,Unknown category,6799.96337890625
f71,sand_percentage,No description available,Unknown category,6757.9345703125
f64,pl_social_code,No description available,Unknown category,6577.29296875
f41,aridity_index_legacy,No description available,Unknown category,6035.9365234375
f61,soil_texture_code,No description available,Unknown category,5567.8642578125
f7,latitude,No description available,Unknown category,5513.44921875
f13,stand_height,No description available,Unknown category,5025.99462890625
f2,vpd,No description available,Unknown category,4979.73291015625
f39,pl_sapw_depth,No description available,Unknown category,4628.27294921875
f63,growth_condition_code,No description available,Unknown category,4401.5625
f47,air_pressure_kpa,No description available,Unknown category,4082.75537109375
f28,stomatal_control_index,No description available,Unknown category,4046.357177734375
f10,elevation,No description available,Unknown category,3885.6708984375
f14,vpd_ppfd_interaction,No description available,Unknown category,3863.606201171875
f62,terrain_code,No description available,Unknown category,3833.955322265625
f55,social_status_code,No description available,Unknown category,3757.619873046875
f15,leaf_area_index,No description available,Unknown category,3703.6962890625
f74,basal_area,No description available,Unknown category,3353.017822265625
f73,stand_age,No description available,Unknown category,3264.643798828125
f17,temp_humidity_ratio,No description available,Unknown category,3174.336669921875
f25,radiation_temp_interaction,No description available,Unknown category,2969.96826171875
f67,species_functional_group_code,No description available,Unknown category,2621.8291015625
f40,latitude_abs,No description available,Unknown category,2507.791015625
f22,n_trees,No description available,Unknown category,2443.50146484375
f3,ppfd_in,No description available,Unknown category,2273.547607421875
f76,soil_depth,No description available,Unknown category,2152.2841796875
f36,pl_leaf_area,No description available,Unknown category,2019.4652099609375
f21,temp_soil_interaction,No description available,Unknown category,1886.0067138671875
f75,tree_density,No description available,Unknown category,1763.110595703125
f56,tree_volume_index,No description available,Unknown category,1413.8785400390625
f19,water_stress_index,No description available,Unknown category,1366.51025390625
f45,sat_vapor_pressure_kpa,No description available,Unknown category,1128.2574462890625
f26,humidity_soil_interaction,No description available,Unknown category,1071.412109375
f23,stomatal_conductance_proxy,No description available,Unknown category,1041.755859375
f51,net_radiation,No description available,Unknown category,1040.423583984375
f29,light_efficiency_ext,No description available,Unknown category,1009.6392822265625
f77,swc_deep,No description available,Unknown category,986.4979248046875
f5,sw_in,No description available,Unknown category,953.76953125
f4,swc_shallow,No description available,Unknown category,931.7366943359375
f33,pl_age,No description available,Unknown category,903.5943603515625
f68,ws,No description available,Unknown category,861.1840209960938
f20,light_efficiency,No description available,Unknown category,855.64208984375
f44,pet_oudin_mm_day,No description available,Unknown category,843.7241821289062
f46,slope_vapor_pressure_curve,No description available,Unknown category,800.0889892578125
f9,ppfd_efficiency,No description available,Unknown category,712.662841796875
f66,tree_age_class_code,No description available,Unknown category,691.3055419921875
f27,wind_stress,No description available,Unknown category,646.2368774414062
f24,wind_vpd_interaction,No description available,Unknown category,639.7860717773438
f35,pl_height,No description available,Unknown category,620.0277709960938
f65,tree_size_class_code,No description available,Unknown category,599.3095092773438
f18,temp_deviation,No description available,Unknown category,583.8814697265625
f50,net_longwave_radiation,No description available,Unknown category,537.3840942382812
f31,sapwood_leaf_ratio,No description available,Unknown category,358.1035461425781
f69,precip,No description available,Unknown category,352.1676940917969
