feature_index,feature_name,description,category,importance_score
f59,leaf_habit_code,No description available,Unknown category,223470.265625
f33,soil_depth,No description available,Unknown category,40933.62890625
f69,terrain_code,No description available,Unknown category,10671.037109375
f7,latitude,No description available,Unknown category,8416.568359375
f8,longitude,No description available,Unknown category,7302.7412109375
f56,net_shortwave_radiation,No description available,Unknown category,5088.474609375
f23,stand_height,No description available,Unknown category,2817.734130859375
f74,species_functional_group_code,No description available,Unknown category,2808.96484375
f17,stand_age,No description available,Unknown category,2560.080322265625
f19,basal_area,No description available,Unknown category,2079.106201171875
f47,latitude_abs,No description available,Unknown category,1988.1807861328125
f62,social_status_code,No description available,Unknown category,1728.9549560546875
f12,mean_annual_precip,No description available,Unknown category,1710.774169921875
f73,tree_age_class_code,No description available,Unknown category,1486.5653076171875
f55,psychrometric_constant,No description available,Unknown category,1399.446533203125
f16,vpd_ta_interaction,No description available,Unknown category,1016.308349609375
f70,growth_condition_code,No description available,Unknown category,917.1010131835938
f38,sapwood_leaf_ratio,No description available,Unknown category,876.76904296875
f46,pl_sapw_depth,No description available,Unknown category,854.5244750976562
f40,pl_age,No description available,Unknown category,823.2666625976562
f11,mean_annual_temp,No description available,Unknown category,782.0740966796875
f57,net_longwave_radiation,No description available,Unknown category,723.3361206054688
f58,net_radiation,No description available,Unknown category,719.6912231445312
f32,silt_percentage,No description available,Unknown category,717.369384765625
f72,tree_size_class_code,No description available,Unknown category,698.3356323242188
f71,pl_social_code,No description available,Unknown category,692.2352294921875
f6,ext_rad,No description available,Unknown category,670.6489868164062
f21,tree_density,No description available,Unknown category,666.6572875976562
f44,pl_bark_thick,No description available,Unknown category,634.3101806640625
f63,tree_volume_index,No description available,Unknown category,614.1373901367188
f42,pl_height,No description available,Unknown category,610.4541015625
f25,leaf_area_index,No description available,Unknown category,604.0316162109375
f41,pl_dbh,No description available,Unknown category,552.3832397460938
f24,temp_soil_interaction,No description available,Unknown category,549.3492431640625
f10,elevation,No description available,Unknown category,545.0738525390625
f45,pl_sapw_area,No description available,Unknown category,527.8002319335938
f2,vpd,No description available,Unknown category,490.79620361328125
f43,pl_leaf_area,No description available,Unknown category,479.8111877441406
f18,temp_humidity_ratio,No description available,Unknown category,474.2154846191406
f5,swc_shallow,No description available,Unknown category,470.4010314941406
f14,vpd_ppfd_interaction,No description available,Unknown category,441.15106201171875
f49,ext_rad_fao56,No description available,Unknown category,432.6807861328125
f34,stomatal_control_index,No description available,Unknown category,428.53900146484375
f48,aridity_index_legacy,No description available,Unknown category,398.67327880859375
f4,precip,No description available,Unknown category,378.2274169921875
f76,ppfd_in,No description available,Unknown category,341.335205078125
f1,rh,No description available,Unknown category,332.2264404296875
f50,daylight_hours,No description available,Unknown category,320.15118408203125
f75,sw_in,No description available,Unknown category,316.835693359375
f28,radiation_temp_interaction,No description available,Unknown category,315.47442626953125
f26,wind_vpd_interaction,No description available,Unknown category,309.6950988769531
f61,igbp_code,No description available,Unknown category,307.01519775390625
f20,water_stress_index,No description available,Unknown category,279.2032775878906
f52,sat_vapor_pressure_kpa,No description available,Unknown category,235.98568725585938
f54,air_pressure_kpa,No description available,Unknown category,231.94998168945312
f27,clay_percentage,No description available,Unknown category,226.7006072998047
f68,soil_texture_code,No description available,Unknown category,221.8486328125
f35,light_efficiency_ext,No description available,Unknown category,220.73956298828125
f22,light_efficiency,No description available,Unknown category,219.59413146972656
f31,humidity_soil_interaction,No description available,Unknown category,209.77487182617188
f67,igbp_class_code,No description available,Unknown category,202.21730041503906
f15,stomatal_conductance_proxy,No description available,Unknown category,188.70761108398438
f51,pet_oudin_mm_day,No description available,Unknown category,186.36708068847656
f53,slope_vapor_pressure_curve,No description available,Unknown category,171.84854125976562
f30,sand_percentage,No description available,Unknown category,166.5475311279297
f37,n_trees,No description available,Unknown category,141.6502227783203
f9,ppfd_efficiency,No description available,Unknown category,140.9886016845703
f0,ta,No description available,Unknown category,137.00726318359375
f29,wind_stress,No description available,Unknown category,122.03807067871094
f3,ws,No description available,Unknown category,118.38542938232422
f13,temp_deviation,No description available,Unknown category,105.4452133178711
f77,swc_deep,No description available,Unknown category,93.24361419677734
