feature_index,feature_name,description,category,importance_score
f97,aridity_index,No description available,Unknown category,283566.6875
f293,tree_density,No description available,Unknown category,153386.265625
f38,elevation,No description available,Unknown category,136447.546875
f56,stand_height,No description available,Unknown category,67409.6953125
f37,longitude,No description available,Unknown category,48326.08203125
f53,stand_age,No description available,Unknown category,40349.75
f5,ext_rad,No description available,Unknown category,20781.63671875
f40,mean_annual_precip,No description available,Unknown category,20410.93359375
f188,ws_mean_336h,No description available,Unknown category,15611.7841796875
f140,vpd_mean_6h,No description available,Unknown category,15148.84375
f32,solar_hour_cos,No description available,Unknown category,11036.0390625
f21,is_afternoon,No description available,Unknown category,10833.8828125
f138,vpd_mean_3h,No description available,Unknown category,10373.775390625
f16,month_cos,No description available,Unknown category,10230.9775390625
f39,mean_annual_temp,No description available,Unknown category,10012.5
f33,solar_day_sin,No description available,Unknown category,9645.927734375
f283,terrain_code,No description available,Unknown category,8950.9169921875
f294,leaf_area_index,No description available,Unknown category,8846.7958984375
f286,tree_size_class_code,No description available,Unknown category,7943.93798828125
f155,vpd_min_168h,No description available,Unknown category,7057.009765625
f183,ws_mean_168h,No description available,Unknown category,6895.74658203125
f30,solar_day_of_year,No description available,Unknown category,6775.05078125
f57,clay_percentage,No description available,Unknown category,6533.58349609375
f282,soil_texture_code,No description available,Unknown category,6377.23095703125
f28,hours_since_sunset,No description available,Unknown category,6317.14794921875
f297,swc_shallow_mean_6h,No description available,Unknown category,5819.01611328125
f323,swc_shallow_max_720h,No description available,Unknown category,5809.1240234375
f260,ta_rate_24h,No description available,Unknown category,5714.54345703125
f368,ppfd_in_mean_12h,No description available,Unknown category,5707.07568359375
f292,basal_area,No description available,Unknown category,5656.37451171875
f287,tree_age_class_code,No description available,Unknown category,5215.4638671875
f50,wind_vpd_interaction,No description available,Unknown category,5168.81787109375
f308,swc_shallow_max_72h,No description available,Unknown category,4859.20947265625
f227,precip_range_720h,No description available,Unknown category,4624.376953125
f240,vpd_lag_1h,No description available,Unknown category,4359.9384765625
f107,rh_mean_3h,No description available,Unknown category,4353.48779296875
f152,vpd_range_72h,No description available,Unknown category,4326.072265625
f320,swc_shallow_mean_720h,No description available,Unknown category,4301.7587890625
f242,vpd_lag_3h,No description available,Unknown category,4223.01171875
f10,day_of_week,No description available,Unknown category,3894.742919921875
f104,igbp_code,No description available,Unknown category,3883.0048828125
f18,is_peak_sunlight,No description available,Unknown category,3876.719970703125
f186,ws_max_168h,No description available,Unknown category,3809.58837890625
f338,sw_in_mean_12h,No description available,Unknown category,3757.45703125
f174,ws_mean_24h,No description available,Unknown category,3748.937744140625
f122,rh_range_72h,No description available,Unknown category,3691.02978515625
f361,sw_in_min_720h,No description available,Unknown category,3606.15087890625
f285,pl_social_code,No description available,Unknown category,3456.2734375
f160,vpd_min_336h,No description available,Unknown category,3357.013427734375
f126,rh_max_168h,No description available,Unknown category,3235.5712890625
f49,temp_soil_interaction,No description available,Unknown category,3210.053955078125
f12,hour_cos,No description available,Unknown category,3145.355224609375
f7,day_of_year,No description available,Unknown category,3110.019287109375
f234,rh_lag_1h,No description available,Unknown category,3091.22509765625
f219,precip_std_336h,No description available,Unknown category,3047.51123046875
f31,solar_hour_sin,No description available,Unknown category,2945.9375
f64,sapwood_leaf_ratio,No description available,Unknown category,2924.523681640625
f42,vpd_ta_interaction,No description available,Unknown category,2897.57373046875
f45,water_stress_index,No description available,Unknown category,2814.243896484375
f44,temp_humidity_ratio,No description available,Unknown category,2684.081787109375
f58,sand_percentage,No description available,Unknown category,2575.263671875
f190,ws_min_336h,No description available,Unknown category,2551.870849609375
f168,ws_mean_3h,No description available,Unknown category,2486.55712890625
f13,day_sin,No description available,Unknown category,2460.6015625
f194,ws_std_720h,No description available,Unknown category,2456.06689453125
f4,vpd,No description available,Unknown category,2408.885009765625
f181,ws_max_72h,No description available,Unknown category,2402.4462890625
f29,solar_hour,No description available,Unknown category,2386.55908203125
