feature_index,feature_name,importance
f97,aridity_index,283566.6875
f293,tree_density,153386.265625
f38,elevation,136447.546875
f56,stand_height,67409.6953125
f37,longitude,48326.08203125
f53,stand_age,40349.75
f5,ext_rad,20781.63671875
f40,mean_annual_precip,20410.93359375
f188,ws_mean_336h,15611.7841796875
f140,vpd_mean_6h,15148.84375
f32,solar_hour_cos,11036.0390625
f21,is_afternoon,10833.8828125
f138,vpd_mean_3h,10373.775390625
f16,month_cos,10230.9775390625
f39,mean_annual_temp,10012.5
f33,solar_day_sin,9645.927734375
f283,terrain_code,8950.9169921875
f294,leaf_area_index,8846.7958984375
f286,tree_size_class_code,7943.93798828125
f155,vpd_min_168h,7057.009765625
f183,ws_mean_168h,6895.74658203125
f30,solar_day_of_year,6775.05078125
f57,clay_percentage,6533.58349609375
f282,soil_texture_code,6377.23095703125
f28,hours_since_sunset,6317.14794921875
f297,swc_shallow_mean_6h,5819.01611328125
f323,swc_shallow_max_720h,5809.1240234375
f260,ta_rate_24h,5714.54345703125
f368,ppfd_in_mean_12h,5707.07568359375
f292,basal_area,5656.37451171875
f287,tree_age_class_code,5215.4638671875
f50,wind_vpd_interaction,5168.81787109375
f308,swc_shallow_max_72h,4859.20947265625
f227,precip_range_720h,4624.376953125
f240,vpd_lag_1h,4359.9384765625
f107,rh_mean_3h,4353.48779296875
f152,vpd_range_72h,4326.072265625
f320,swc_shallow_mean_720h,4301.7587890625
f242,vpd_lag_3h,4223.01171875
f10,day_of_week,3894.742919921875
f104,igbp_code,3883.0048828125
f18,is_peak_sunlight,3876.719970703125
f186,ws_max_168h,3809.58837890625
f338,sw_in_mean_12h,3757.45703125
f174,ws_mean_24h,3748.937744140625
f122,rh_range_72h,3691.02978515625
f361,sw_in_min_720h,3606.15087890625
f285,pl_social_code,3456.2734375
f160,vpd_min_336h,3357.013427734375
f126,rh_max_168h,3235.5712890625
f49,temp_soil_interaction,3210.053955078125
f12,hour_cos,3145.355224609375
f7,day_of_year,3110.019287109375
f234,rh_lag_1h,3091.22509765625
f219,precip_std_336h,3047.51123046875
f31,solar_hour_sin,2945.9375
f64,sapwood_leaf_ratio,2924.523681640625
f42,vpd_ta_interaction,2897.57373046875
f45,water_stress_index,2814.243896484375
f44,temp_humidity_ratio,2684.081787109375
f58,sand_percentage,2575.263671875
f190,ws_min_336h,2551.870849609375
f168,ws_mean_3h,2486.55712890625
f13,day_sin,2460.6015625
f194,ws_std_720h,2456.06689453125
f4,vpd,2408.885009765625
f181,ws_max_72h,2402.4462890625
f29,solar_hour,2386.55908203125
f180,ws_min_72h,2341.5390625
f148,vpd_mean_72h,2340.231201171875
f153,vpd_mean_168h,2310.86962890625
f328,swc_shallow_lag_6h,2302.79833984375
f90,pl_dbh,2295.4111328125
f178,ws_mean_72h,2292.528564453125
f81,ta_min_168h,2288.3876953125
f110,rh_mean_6h,2248.529296875
f27,hours_since_sunrise,2214.188232421875
f163,vpd_mean_720h,2138.21484375
f158,vpd_mean_336h,2114.81005859375
f243,vpd_lag_6h,2109.43505859375
f100,ta_mean_720h,2099.674072265625
f93,pl_bark_thick,2080.226318359375
f59,silt_percentage,2060.936279296875
f109,tree_volume_index,1988.075927734375
f273,precip_cum_24h,1965.177734375
f185,ws_min_168h,1946.847900390625
f170,ws_mean_6h,1921.1966552734375
f75,ta_std_72h,1915.220458984375
f366,ppfd_in_mean_6h,1914.744140625
f177,ws_std_48h,1885.6636962890625
f372,ppfd_in_mean_48h,1881.19677734375
f74,ta_mean_72h,1872.2554931640625
f94,pl_sapw_area,1824.7957763671875
f184,ws_std_168h,1820.892578125
f195,ws_min_720h,1811.2100830078125
f84,ta_mean_336h,1776.432861328125
f119,rh_std_72h,1752.091064453125
f142,vpd_mean_12h,1729.6728515625
f118,rh_mean_72h,1728.032958984375
f179,ws_std_72h,1724.472900390625
f48,ta_mean_3h,1722.342529296875
f159,vpd_std_336h,1716.5672607421875
f9,year,1709.3798828125
f266,vpd_rate_24h,1703.534423828125
f329,swc_shallow_lag_12h,1685.56201171875
f265,vpd_rate_6h,1684.182861328125
f15,month_sin,1659.3172607421875
f102,ta_min_720h,1657.376708984375
f129,rh_std_336h,1653.123779296875
f79,ta_mean_168h,1605.7711181640625
f96,latitude_abs,1543.2548828125
f54,wind_stress,1530.754638671875
f154,vpd_std_168h,1528.19287109375
f336,sw_in_mean_6h,1510.4814453125
f46,stomatal_conductance_proxy,1492.9110107421875
f91,pl_height,1491.512451171875
f317,swc_shallow_min_336h,1467.39892578125
f189,ws_std_336h,1462.7474365234375
f41,vpd_ppfd_interaction,1458.59033203125
f229,ta_lag_2h,1427.8408203125
f106,social_status_code,1427.48583984375
f324,swc_shallow_range_720h,1419.8587646484375
