feature_index,feature_name,description,category,importance_score
f288,clay_percentage,No description available,Unknown category,72777.2421875
f51,radiation_temp_interaction,No description available,Unknown category,53624.24609375
f38,elevation,No description available,Unknown category,44570.67578125
f194,ppfd_in_mean_3h,No description available,Unknown category,5421.857421875
f393,swc_shallow_mean_336h,No description available,Unknown category,4293.58447265625
f291,basal_area,No description available,Unknown category,3917.326416015625
f105,tree_volume_index,No description available,Unknown category,3683.212890625
f1,ppfd_in,No description available,Unknown category,3641.07763671875
f280,growth_condition_code,No description available,Unknown category,3619.75634765625
f35,latitude,No description available,Unknown category,3250.425048828125
f248,ppfd_in_lag_1h,No description available,Unknown category,2935.38427734375
f44,stand_age,No description available,Unknown category,2895.323974609375
f16,month_cos,No description available,Unknown category,2612.129150390625
f90,pl_sapw_area,No description available,Unknown category,2401.037109375
f221,ppfd_in_min_720h,No description available,Unknown category,2329.663818359375
f85,pl_age,No description available,Unknown category,2097.73046875
f198,ppfd_in_mean_12h,No description available,Unknown category,2077.119384765625
f192,precip_max_720h,No description available,Unknown category,2000.1329345703125
f89,pl_bark_thick,No description available,Unknown category,1925.373046875
f46,stand_height,No description available,Unknown category,1735.0389404296875
f190,precip_std_720h,No description available,Unknown category,1729.70263671875
f39,mean_annual_temp,No description available,Unknown category,1673.2052001953125
f4,sw_in,No description available,Unknown category,1664.9893798828125
f40,mean_annual_precip,No description available,Unknown category,1502.7445068359375
f282,tree_size_class_code,No description available,Unknown category,1434.815673828125
f5,ext_rad,No description available,Unknown category,1429.757080078125
f133,sw_in_range_720h,No description available,Unknown category,1355.1895751953125
f223,ppfd_in_range_720h,No description available,Unknown category,1308.4910888671875
f87,pl_height,No description available,Unknown category,1222.4666748046875
f91,pl_sapw_depth,No description available,Unknown category,1200.4149169921875
f249,ppfd_in_lag_2h,No description available,Unknown category,1179.2255859375
f218,ppfd_in_range_336h,No description available,Unknown category,1150.0975341796875
f92,latitude_abs,No description available,Unknown category,1141.7918701171875
f383,swc_shallow_mean_72h,No description available,Unknown category,1119.432861328125
f9,year,No description available,Unknown category,1065.8179931640625
f7,day_of_year,No description available,Unknown category,1027.53662109375
f120,sw_in_std_168h,No description available,Unknown category,907.4617309570312
f317,rh_min_336h,No description available,Unknown category,869.1881103515625
f206,ppfd_in_min_72h,No description available,Unknown category,849.4305419921875
f323,rh_max_720h,No description available,Unknown category,831.7359008789062
f102,sw_in_mean_3h,No description available,Unknown category,825.8519287109375
f161,ws_min_720h,No description available,Unknown category,784.375732421875
f352,vpd_min_720h,No description available,Unknown category,779.49951171875
f86,pl_dbh,No description available,Unknown category,771.5130004882812
f32,solar_hour_cos,No description available,Unknown category,753.8515625
f132,sw_in_max_720h,No description available,Unknown category,736.6780395507812
f41,vpd_ppfd_interaction,No description available,Unknown category,712.08349609375
f211,ppfd_in_min_168h,No description available,Unknown category,704.57275390625
f285,rh,No description available,Unknown category,702.5407104492188
f222,ppfd_in_max_720h,No description available,Unknown category,697.504638671875
f163,ws_range_720h,No description available,Unknown category,649.9340209960938
f250,ppfd_in_lag_3h,No description available,Unknown category,632.0001831054688
f131,sw_in_min_720h,No description available,Unknown category,618.8963012695312
f354,vpd_range_720h,No description available,Unknown category,611.9952392578125
f125,sw_in_std_336h,No description available,Unknown category,609.9950561523438
f322,rh_min_720h,No description available,Unknown category,572.6226806640625
f184,precip_mean_336h,No description available,Unknown category,551.3902587890625
f324,rh_range_720h,No description available,Unknown category,545.2178344726562
f29,solar_hour,No description available,Unknown category,541.6925048828125
