feature_index,feature_name,description,category,importance_score
f16,day_sin,No description available,Unknown category,19804558.0
f23,is_morning,No description available,Unknown category,11807720.0
f34,solar_hour_sin,No description available,Unknown category,3909157.0
f325,ta_lag_2h,No description available,Unknown category,2962480.0
f331,rh_lag_2h,No description available,Unknown category,2128566.5
f10,day_of_year,No description available,Unknown category,1950269.75
f36,solar_day_sin,No description available,Unknown category,1924291.625
f32,solar_hour,No description available,Unknown category,1285917.625
f9,hour,No description available,Unknown category,1131720.0
f272,swc_shallow_mean_48h,No description available,Unknown category,1007045.625
f0,ta,No description available,Unknown category,848314.3125
f202,sw_in_max_720h,No description available,Unknown category,762143.25
f146,vpd_mean_6h,No description available,Unknown category,640650.6875
f8,ext_rad,No description available,Unknown category,639944.8125
f315,ppfd_in_std_336h,No description available,Unknown category,634042.75
f14,hour_sin,No description available,Unknown category,600995.4375
f75,ta_std_12h,No description available,Unknown category,571841.3125
f110,ta_std_720h,No description available,Unknown category,484477.8125
f97,latitude_abs,No description available,Unknown category,361854.875
f196,sw_in_min_336h,No description available,Unknown category,328519.75
f125,rh_std_72h,No description available,Unknown category,277107.375
f17,day_cos,No description available,Unknown category,243423.921875
f74,ta_mean_12h,No description available,Unknown category,227038.5625
f78,ta_mean_48h,No description available,Unknown category,213711.046875
f30,hours_since_sunrise,No description available,Unknown category,197027.421875
f69,ta_mean_6h,No description available,Unknown category,190140.359375
f179,sw_in_std_12h,No description available,Unknown category,139365.890625
f148,vpd_mean_12h,No description available,Unknown category,131261.5
f45,stand_age,No description available,Unknown category,125027.2265625
f40,elevation,No description available,Unknown category,119637.7734375
f191,sw_in_min_168h,No description available,Unknown category,101829.5625
f35,solar_hour_cos,No description available,Unknown category,96693.4609375
f201,sw_in_min_720h,No description available,Unknown category,92382.5859375
f299,ppfd_in_std_12h,No description available,Unknown category,81778.265625
f314,ppfd_in_mean_336h,No description available,Unknown category,77682.0625
f81,ta_std_72h,No description available,Unknown category,66639.9296875
f275,swc_shallow_std_72h,No description available,Unknown category,59367.140625
f304,ppfd_in_mean_72h,No description available,Unknown category,59126.97265625
f66,n_trees,No description available,Unknown category,57029.515625
f153,vpd_std_48h,No description available,Unknown category,50445.55078125
f134,rh_mean_336h,No description available,Unknown category,37056.1796875
f41,mean_annual_temp,No description available,Unknown category,34433.73828125
f38,latitude,No description available,Unknown category,33793.13671875
f52,leaf_area_index,No description available,Unknown category,29181.27734375
f158,vpd_range_72h,No description available,Unknown category,28434.419921875
f91,pl_dbh,No description available,Unknown category,24355.458984375
f12,year,No description available,Unknown category,21519.330078125
f298,ppfd_in_mean_12h,No description available,Unknown category,18797.33203125
f407,growth_condition_code,No description available,Unknown category,18735.1875
f56,sand_percentage,No description available,Unknown category,17674.796875
f42,mean_annual_precip,No description available,Unknown category,17566.755859375
f300,ppfd_in_mean_24h,No description available,Unknown category,16023.525390625
f47,basal_area,No description available,Unknown category,15726.7578125
f176,sw_in_mean_6h,No description available,Unknown category,15184.7724609375
f321,ppfd_in_min_720h,No description available,Unknown category,14505.1826171875
f50,stand_height,No description available,Unknown category,11667.212890625
f106,igbp_code,No description available,Unknown category,11511.5458984375
f203,sw_in_range_720h,No description available,Unknown category,11259.888671875
f296,ppfd_in_mean_6h,No description available,Unknown category,11041.78515625
f48,tree_density,No description available,Unknown category,10961.044921875
f124,rh_mean_72h,No description available,Unknown category,10694.2626953125
f157,vpd_max_72h,No description available,Unknown category,10173.90625
f228,ws_range_336h,No description available,Unknown category,10026.736328125
f400,sw_in_cum_72h,No description available,Unknown category,9891.5087890625
f72,sapwood_leaf_ratio,No description available,Unknown category,9464.0546875
f31,hours_since_sunset,No description available,Unknown category,9112.197265625
f116,rh_mean_6h,No description available,Unknown category,9010.6064453125
f83,ta_max_72h,No description available,Unknown category,8514.4609375
f129,rh_mean_168h,No description available,Unknown category,8388.8662109375
f404,igbp_class_code,No description available,Unknown category,8298.1015625
f155,vpd_std_72h,No description available,Unknown category,8251.6923828125
f21,is_peak_sunlight,No description available,Unknown category,8182.1982421875
f379,vpd_rate_6h,No description available,Unknown category,7949.7216796875
f274,swc_shallow_mean_72h,No description available,Unknown category,7786.8583984375
f217,ws_max_72h,No description available,Unknown category,7658.958984375
f59,silt_percentage,No description available,Unknown category,7561.0947265625
f107,social_status_code,No description available,Unknown category,7216.37451171875
f178,sw_in_mean_12h,No description available,Unknown category,7023.3994140625
f291,swc_shallow_min_720h,No description available,Unknown category,6970.21240234375
f95,pl_sapw_area,No description available,Unknown category,6963.62255859375
f19,month_cos,No description available,Unknown category,6934.21728515625
f406,terrain_code,No description available,Unknown category,6582.5625
f96,pl_sapw_depth,No description available,Unknown category,6283.98876953125
f39,longitude,No description available,Unknown category,6212.109375
f360,swc_shallow_lag_1h,No description available,Unknown category,6016.7294921875
f15,hour_cos,No description available,Unknown category,5933.05078125
f44,vpd_ta_interaction,No description available,Unknown category,5776.64404296875
f58,radiation_temp_interaction,No description available,Unknown category,5731.24853515625
f396,precip_cum_24h,No description available,Unknown category,5587.55908203125
f94,pl_bark_thick,No description available,Unknown category,5371.46630859375
f118,rh_mean_12h,No description available,Unknown category,5367.8818359375
f233,ws_range_720h,No description available,Unknown category,5338.6083984375
f286,swc_shallow_min_336h,No description available,Unknown category,5308.0546875
f53,clay_percentage,No description available,Unknown category,5302.6337890625
f227,ws_max_336h,No description available,Unknown category,5277.7763671875
f18,month_sin,No description available,Unknown category,5220.1298828125
f240,precip_mean_24h,No description available,Unknown category,5082.31103515625
f76,ta_mean_24h,No description available,Unknown category,4909.66015625
f267,swc_shallow_std_6h,No description available,Unknown category,4883.7294921875
f302,ppfd_in_mean_48h,No description available,Unknown category,4782.5859375
f405,soil_texture_code,No description available,Unknown category,4675.833984375
f180,sw_in_mean_24h,No description available,Unknown category,4393.04248046875
f114,rh_mean_3h,No description available,Unknown category,4377.6572265625
f337,vpd_lag_2h,No description available,Unknown category,4331.400390625
f305,ppfd_in_std_72h,No description available,Unknown category,4323.39404296875
f327,ta_lag_6h,No description available,Unknown category,4225.51123046875
f292,swc_shallow_max_720h,No description available,Unknown category,4158.56591796875
f103,aridity_index,No description available,Unknown category,4148.1142578125
f79,ta_std_48h,No description available,Unknown category,4061.158935546875
f111,ta_min_720h,No description available,Unknown category,3919.420166015625
f37,solar_day_cos,No description available,Unknown category,3910.968505859375
f307,ppfd_in_max_72h,No description available,Unknown category,3905.26171875
f229,ws_mean_720h,No description available,Unknown category,3867.9208984375
f220,ws_std_168h,No description available,Unknown category,3867.638916015625
f24,is_afternoon,No description available,Unknown category,3767.057861328125
f408,pl_social_code,No description available,Unknown category,3762.054443359375
f193,sw_in_range_168h,No description available,Unknown category,3734.30078125
f101,ta_max_336h,No description available,Unknown category,3727.927490234375
f33,solar_day_of_year,No description available,Unknown category,3694.501953125
f11,month,No description available,Unknown category,3642.22216796875
f151,vpd_std_24h,No description available,Unknown category,3635.090576171875
f399,sw_in_cum_24h,No description available,Unknown category,3602.4013671875
f141,rh_min_720h,No description available,Unknown category,3592.016845703125
f231,ws_min_720h,No description available,Unknown category,3520.920166015625
f225,ws_std_336h,No description available,Unknown category,3507.425537109375
f167,vpd_max_336h,No description available,Unknown category,3503.376220703125
f26,is_spring,No description available,Unknown category,3412.236572265625
f100,ta_min_336h,No description available,Unknown category,3320.739013671875
f173,vpd_range_720h,No description available,Unknown category,3296.8466796875
f122,rh_mean_48h,No description available,Unknown category,3218.3369140625
f232,ws_max_720h,No description available,Unknown category,3205.60986328125
f13,day_of_week,No description available,Unknown category,3171.48974609375
f277,swc_shallow_max_72h,No description available,Unknown category,3133.603271484375
f60,soil_depth,No description available,Unknown category,3086.034912109375
f172,vpd_max_720h,No description available,Unknown category,3061.957763671875
f143,rh_range_720h,No description available,Unknown category,3032.98779296875
f222,ws_max_168h,No description available,Unknown category,3028.97509765625
f187,sw_in_max_72h,No description available,Unknown category,2867.471435546875
f208,ws_mean_12h,No description available,Unknown category,2865.82958984375
