cluster,fold,test_site,train_samples,test_samples,train_rmse,test_rmse,train_mae,test_mae,train_r2,test_r2
1,16,ESP_TIL_MIX.parquet,3188456,1816845,1.3699566063184638,2.6329910124259244,0.6456151437584117,1.815079826953325,0.8905986264848811,-4.273280735054947
1,17,ESP_VAL_BAR.parquet,4942333,62968,1.1647747660266325,3.512367061162325,0.5302189726830724,2.2490829834018773,0.8819098775139832,0.36723538015756974
1,18,ESP_VAL_SOR.parquet,4869018,136283,1.1688419725437555,2.005628244983796,0.5322959016823201,1.3221323883626328,0.8841786707576964,0.3892369072456461
1,19,ESP_YUN_C1.parquet,4855134,150167,1.1763225521980498,1.1344480970230242,0.538243404289211,0.7285746046344381,0.8842967826436039,0.34497373383339114
1,20,ESP_YUN_C2.parquet,4947350,57951,1.1744238946582393,1.661014541287278,0.5361985932480765,1.1725134615162378,0.8828885610635465,-0.3530200798252028
1,21,ESP_YUN_T1_THI.parquet,4887581,117720,1.1497201269981223,1.7564903753449286,0.5294740465096806,0.9704485149832354,0.8878900909766033,0.5324480264920499
1,22,ESP_YUN_T3_THI.parquet,4724042,281259,1.1651829157104114,1.3712814851411135,0.5315819971307421,0.7845454631073564,0.8883153310821491,0.4365621055956287
1,23,FRA_PUE.parquet,4767657,237644,1.1538851788832305,2.2271194412597684,0.525435554536887,1.4454226472178089,0.8882519579148972,0.2633292631266101
1,24,GBR_ABE_PLO.parquet,4972307,32994,1.178677189555051,4.055629936054916,0.5380688563107662,2.7210086500152957,0.8815679107214304,-7.5430301403866125
1,25,GBR_GUI_ST1.parquet,4930228,75073,1.1710449182242,1.9709461135082118,0.5369629858766027,1.2951800246460925,0.8836254396168146,0.05035564986455354
1,26,HUN_SIK.parquet,4980980,24321,1.169203235064311,3.272820707482655,0.5349425423487172,2.6694809258110515,0.8829757972939926,-0.3458844319410177
1,27,ITA_TOR.parquet,4958671,46630,1.1573969223842488,2.648819090511617,0.53103379670576,1.5242765995842014,0.8855070834415169,0.10296032660047705
1,28,MEX_COR_YP.parquet,4997665,7636,1.158659849706011,20.828426982870194,0.5370516013960438,16.971249308137693,0.8847253841078042,-17.618810932678283
1,29,NLD_LOO.parquet,4829143,176158,1.1749288636435185,1.4491363349335165,0.5397685711785355,0.8393894943593123,0.8850479877521036,0.014899322074671262
1,30,RUS_CHE_LOW.parquet,4983802,21499,1.1173213392982082,18.409623019021677,0.5236948225599992,14.764379074094338,0.887334411435851,-2.9703827301796064
1,31,USA_CHE_MAP.parquet,4929664,75637,1.1458319795954468,3.098428099796397,0.5295043402288949,2.0801775932528774,0.8878867973784985,-0.07511957845735573
