feature_index,feature_name,description,category,importance_score
f11,mean_annual_temp,No description available,Unknown category,129350.890625
f24,latitude_abs,No description available,Unknown category,27942.037109375
f45,basal_area,No description available,Unknown category,23425.7109375
f44,silt_percentage,No description available,Unknown category,21870.890625
f31,tree_volume_index,No description available,Unknown category,17405.580078125
f40,species_functional_group_code,No description available,Unknown category,16920.677734375
f7,ext_rad,No description available,Unknown category,10380.0283203125
f9,longitude,No description available,Unknown category,8543.546875
f26,leaf_habit_code,No description available,Unknown category,8074.82177734375
f22,pl_sapw_area,No description available,Unknown category,7200.4599609375
f23,pl_sapw_depth,No description available,Unknown category,6525.41845703125
f8,latitude,No description available,Unknown category,6342.25390625
f47,leaf_area_index,No description available,Unknown category,5790.80908203125
f43,sand_percentage,No description available,Unknown category,5522.2607421875
f2,vpd,No description available,Unknown category,5466.61865234375
f34,soil_texture_code,No description available,Unknown category,5349.2412109375
f29,social_status_code,No description available,Unknown category,5314.0693359375
f21,pl_bark_thick,No description available,Unknown category,4738.13232421875
f37,pl_social_code,No description available,Unknown category,4731.86474609375
f10,elevation,No description available,Unknown category,4114.515625
f14,stand_height,No description available,Unknown category,4047.906494140625
f12,mean_annual_precip,No description available,Unknown category,3903.8564453125
f18,pl_dbh,No description available,Unknown category,3699.583740234375
f1,rh,No description available,Unknown category,3330.07421875
f46,tree_density,No description available,Unknown category,3154.263916015625
f6,ppfd_in,No description available,Unknown category,2922.4072265625
f27,biome_code,No description available,Unknown category,2612.130859375
f3,sw_in,No description available,Unknown category,2419.38134765625
f35,terrain_code,No description available,Unknown category,2156.300048828125
f5,precip,No description available,Unknown category,2011.574462890625
f20,pl_leaf_area,No description available,Unknown category,1864.1370849609375
f13,stand_age,No description available,Unknown category,1493.4947509765625
f15,soil_depth,No description available,Unknown category,1337.4835205078125
f25,aridity_index,No description available,Unknown category,1134.3436279296875
f30,sapwood_leaf_ratio,No description available,Unknown category,1003.1911010742188
f16,n_trees,No description available,Unknown category,955.022216796875
f38,tree_size_class_code,No description available,Unknown category,951.7207641601562
f0,ta,No description available,Unknown category,894.40869140625
f17,pl_age,No description available,Unknown category,772.6951904296875
f33,igbp_class_code,No description available,Unknown category,660.0966796875
f4,ws,No description available,Unknown category,653.1779174804688
f19,pl_height,No description available,Unknown category,648.6786499023438
f41,swc_shallow,No description available,Unknown category,421.99114990234375
f39,tree_age_class_code,No description available,Unknown category,276.46337890625
f28,igbp_code,No description available,Unknown category,255.2675018310547
f36,growth_condition_code,No description available,Unknown category,171.5343475341797
f42,clay_percentage,No description available,Unknown category,128.2003173828125
