feature_index,feature_name,description,category,importance_score
f64,tree_density,No description available,Unknown category,282843.125
f59,species_functional_group_code,No description available,Unknown category,88922.28125
f8,elevation,No description available,Unknown category,52131.17578125
f65,leaf_area_index,No description available,Unknown category,21899.7421875
f46,igbp_code,No description available,Unknown category,15605.025390625
f10,mean_annual_precip,No description available,Unknown category,10622.169921875
f5,ext_rad,No description available,Unknown category,9144.2841796875
f14,stand_height,No description available,Unknown category,7797.87158203125
f29,stomatal_control_index,No description available,Unknown category,7140.3818359375
f9,mean_annual_temp,No description available,Unknown category,5057.35791015625
f44,leaf_habit_code,No description available,Unknown category,4551.72314453125
f21,vpd_ta_interaction,No description available,Unknown category,3661.582763671875
f36,pl_dbh,No description available,Unknown category,3607.98486328125
f47,social_status_code,No description available,Unknown category,3287.894287109375
f41,pl_sapw_depth,No description available,Unknown category,3084.15087890625
f42,latitude_abs,No description available,Unknown category,3048.48046875
f12,stand_age,No description available,Unknown category,2998.92236328125
f7,longitude,No description available,Unknown category,2888.22998046875
f43,aridity_index,No description available,Unknown category,2845.664306640625
f40,pl_sapw_area,No description available,Unknown category,2799.54736328125
f57,tree_size_class_code,No description available,Unknown category,2659.4892578125
f20,soil_depth,No description available,Unknown category,2629.02392578125
f6,latitude,No description available,Unknown category,2576.03955078125
f26,n_trees,No description available,Unknown category,2485.282470703125
f33,sapwood_leaf_ratio,No description available,Unknown category,2376.63671875
f56,pl_social_code,No description available,Unknown category,2363.0966796875
f19,silt_percentage,No description available,Unknown category,2185.58984375
f35,pl_age,No description available,Unknown category,2182.2578125
f28,temp_soil_interaction,No description available,Unknown category,2153.09619140625
f63,basal_area,No description available,Unknown category,2068.467529296875
f37,pl_height,No description available,Unknown category,1886.1029052734375
f39,pl_bark_thick,No description available,Unknown category,1877.6527099609375
f30,radiation_temp_interaction,No description available,Unknown category,1755.293701171875
f15,clay_percentage,No description available,Unknown category,1727.77099609375
f17,sand_percentage,No description available,Unknown category,1645.970458984375
f23,temp_humidity_ratio,No description available,Unknown category,1579.1851806640625
f4,vpd,No description available,Unknown category,1492.316650390625
f25,wind_vpd_interaction,No description available,Unknown category,1442.29736328125
f52,igbp_class_code,No description available,Unknown category,1429.8197021484375
f1,rh,No description available,Unknown category,1348.326171875
f61,swc_shallow,No description available,Unknown category,1153.9501953125
f58,tree_age_class_code,No description available,Unknown category,1130.624267578125
f48,tree_volume_index,No description available,Unknown category,1050.7515869140625
f62,ppfd_in,No description available,Unknown category,1011.635498046875
f22,wind_stress,No description available,Unknown category,982.2670288085938
f38,pl_leaf_area,No description available,Unknown category,974.0897827148438
f24,water_stress_index,No description available,Unknown category,959.704345703125
f0,ta,No description available,Unknown category,946.2195434570312
f60,sw_in,No description available,Unknown category,917.4972534179688
f13,temp_deviation,No description available,Unknown category,913.3391723632812
f3,precip,No description available,Unknown category,898.222412109375
f2,ws,No description available,Unknown category,889.235595703125
f18,vpd_ppfd_interaction,No description available,Unknown category,781.0875854492188
f11,ppfd_efficiency,No description available,Unknown category,574.0269165039062
f54,terrain_code,No description available,Unknown category,536.8460083007812
f45,biome_code,No description available,Unknown category,508.9476013183594
f27,light_efficiency,No description available,Unknown category,495.99945068359375
f55,growth_condition_code,No description available,Unknown category,427.78924560546875
f16,stomatal_conductance_proxy,No description available,Unknown category,355.9569091796875
f31,humidity_soil_interaction,No description available,Unknown category,302.4248046875
f53,soil_texture_code,No description available,Unknown category,300.1300048828125
