feature_index,feature_name,description,category,importance_score
f61,n_trees,No description available,Unknown category,244700.296875
f368,species_functional_group_code,No description available,Unknown category,231715.25
f100,aridity_index,No description available,Unknown category,129410.8203125
f48,tree_density,No description available,Unknown category,82637.9375
f43,vpd_ppfd_interaction,No description available,Unknown category,46159.9296875
f42,mean_annual_precip,No description available,Unknown category,28809.330078125
f64,stomatal_control_index,No description available,Unknown category,20932.16015625
f34,solar_hour_cos,No description available,Unknown category,12147.4931640625
f9,day_of_year,No description available,Unknown category,5430.3798828125
f289,ppfd_in_range_720h,No description available,Unknown category,4126.42578125
f7,ext_rad,No description available,Unknown category,4077.787353515625
f365,pl_social_code,No description available,Unknown category,3710.11572265625
f367,tree_age_class_code,No description available,Unknown category,2826.388916015625
f97,pl_sapw_depth,No description available,Unknown category,2664.937744140625
f15,day_sin,No description available,Unknown category,2622.248046875
f41,mean_annual_temp,No description available,Unknown category,2437.32568359375
f66,sapwood_leaf_ratio,No description available,Unknown category,2329.73974609375
f32,solar_day_of_year,No description available,Unknown category,2172.51123046875
f288,ppfd_in_max_720h,No description available,Unknown category,2109.8681640625
f311,sw_in_lag_6h,No description available,Unknown category,2074.642333984375
f91,pl_age,No description available,Unknown category,1974.248046875
f45,stand_age,No description available,Unknown category,1973.1309814453125
f94,pl_leaf_area,No description available,Unknown category,1945.34912109375
f93,pl_height,No description available,Unknown category,1931.1988525390625
f196,sw_in_std_720h,No description available,Unknown category,1903.1148681640625
f340,vpd_rate_24h,No description available,Unknown category,1562.171875
f366,tree_size_class_code,No description available,Unknown category,1490.0955810546875
f157,vpd_min_168h,No description available,Unknown category,1465.455078125
f103,ta_max_720h,No description available,Unknown category,1461.81689453125
f96,pl_sapw_area,No description available,Unknown category,1386.814453125
f174,sw_in_mean_12h,No description available,Unknown category,1310.0220947265625
f37,latitude,No description available,Unknown category,1299.1888427734375
f169,vpd_range_720h,No description available,Unknown category,1227.37890625
f309,sw_in_lag_2h,No description available,Unknown category,1047.4554443359375
f16,day_cos,No description available,Unknown category,1037.4564208984375
f162,vpd_min_336h,No description available,Unknown category,1007.1072387695312
f260,ppfd_in_mean_3h,No description available,Unknown category,894.3992919921875
f296,rh_lag_1h,No description available,Unknown category,864.6242065429688
f168,vpd_max_720h,No description available,Unknown category,770.6481323242188
f46,temp_humidity_ratio,No description available,Unknown category,758.7612915039062
f339,vpd_rate_6h,No description available,Unknown category,723.7077026367188
f229,ws_range_720h,No description available,Unknown category,706.664794921875
f95,pl_bark_thick,No description available,Unknown category,683.0449829101562
