feature_index,feature_name,description,category,importance_score
f293,tree_density,No description available,Unknown category,539980.875
f288,species_functional_group_code,No description available,Unknown category,79730.9140625
f38,elevation,No description available,Unknown category,68572.828125
f37,longitude,No description available,Unknown category,65622.3203125
f56,stand_height,No description available,Unknown category,59625.6171875
f39,mean_annual_temp,No description available,Unknown category,41396.515625
f40,mean_annual_precip,No description available,Unknown category,33658.1015625
f5,ext_rad,No description available,Unknown category,30077.25390625
f294,leaf_area_index,No description available,Unknown category,24787.345703125
f53,stand_age,No description available,Unknown category,21570.50390625
f28,hours_since_sunset,No description available,Unknown category,16112.6630859375
f219,precip_std_336h,No description available,Unknown category,12445.892578125
f30,solar_day_of_year,No description available,Unknown category,12379.95703125
f61,stomatal_control_index,No description available,Unknown category,12292.65234375
f21,is_afternoon,No description available,Unknown category,11273.2578125
f16,month_cos,No description available,Unknown category,10093.986328125
f138,vpd_mean_3h,No description available,Unknown category,9257.83203125
f234,rh_lag_1h,No description available,Unknown category,7757.1806640625
f287,tree_age_class_code,No description available,Unknown category,7543.4375
f140,vpd_mean_6h,No description available,Unknown category,6789.97607421875
f42,vpd_ta_interaction,No description available,Unknown category,6318.6640625
f58,sand_percentage,No description available,Unknown category,6144.21435546875
f57,clay_percentage,No description available,Unknown category,5777.4560546875
f364,ppfd_in_mean_3h,No description available,Unknown category,5451.67529296875
f36,latitude,No description available,Unknown category,5209.1904296875
f155,vpd_min_168h,No description available,Unknown category,5192.90576171875
f18,is_peak_sunlight,No description available,Unknown category,4934.9951171875
f44,temp_humidity_ratio,No description available,Unknown category,4799.33447265625
f260,ta_rate_24h,No description available,Unknown category,4732.58837890625
f41,vpd_ppfd_interaction,No description available,Unknown category,4466.19921875
f286,tree_size_class_code,No description available,Unknown category,4325.29248046875
f98,leaf_habit_code,No description available,Unknown category,4268.7783203125
f329,swc_shallow_lag_12h,No description available,Unknown category,4198.45458984375
f107,rh_mean_3h,No description available,Unknown category,4049.7177734375
f292,basal_area,No description available,Unknown category,3883.22998046875
f177,ws_std_48h,No description available,Unknown category,3838.484375
f391,ppfd_in_min_720h,No description available,Unknown category,3764.1220703125
f97,aridity_index,No description available,Unknown category,3652.491455078125
f336,sw_in_mean_6h,No description available,Unknown category,3581.966064453125
f123,rh_mean_168h,No description available,Unknown category,3472.75927734375
f94,pl_sapw_area,No description available,Unknown category,3408.519775390625
f90,pl_dbh,No description available,Unknown category,3380.39013671875
f33,solar_day_sin,No description available,Unknown category,3352.89306640625
f318,swc_shallow_max_336h,No description available,Unknown category,3309.170654296875
f52,radiation_temp_interaction,No description available,Unknown category,3307.168212890625
f282,soil_texture_code,No description available,Unknown category,3282.052978515625
f142,vpd_mean_12h,No description available,Unknown category,3186.952392578125
f7,day_of_year,No description available,Unknown category,3160.74365234375
f296,swc_shallow_std_3h,No description available,Unknown category,3073.733642578125
f50,wind_vpd_interaction,No description available,Unknown category,3072.570068359375
f160,vpd_min_336h,No description available,Unknown category,3065.305908203125
f106,social_status_code,No description available,Unknown category,3049.052490234375
f320,swc_shallow_mean_720h,No description available,Unknown category,3038.31591796875
f371,ppfd_in_std_24h,No description available,Unknown category,3031.9521484375
f64,sapwood_leaf_ratio,No description available,Unknown category,2956.65576171875
f243,vpd_lag_6h,No description available,Unknown category,2910.15380859375
f48,ta_mean_3h,No description available,Unknown category,2899.81201171875
f308,swc_shallow_max_72h,No description available,Unknown category,2892.247314453125
f10,day_of_week,No description available,Unknown category,2856.499755859375
f49,temp_soil_interaction,No description available,Unknown category,2789.765380859375
f165,vpd_min_720h,No description available,Unknown category,2787.17041015625
f4,vpd,No description available,Unknown category,2743.763427734375
f158,vpd_mean_336h,No description available,Unknown category,2672.213134765625
f109,tree_volume_index,No description available,Unknown category,2631.8134765625
f195,ws_min_720h,No description available,Unknown category,2598.781005859375
f382,ppfd_in_max_168h,No description available,Unknown category,2579.762451171875
f95,pl_sapw_depth,No description available,Unknown category,2559.09912109375
f122,rh_range_72h,No description available,Unknown category,2555.985595703125
f163,vpd_mean_720h,No description available,Unknown category,2365.184326171875
f285,pl_social_code,No description available,Unknown category,2344.37841796875
f81,ta_min_168h,No description available,Unknown category,2340.71826171875
f385,ppfd_in_std_336h,No description available,Unknown category,2322.99462890625
f32,solar_hour_cos,No description available,Unknown category,2319.132080078125
f9,year,No description available,Unknown category,2318.63330078125
f11,hour_sin,No description available,Unknown category,2315.022705078125
f128,rh_mean_336h,No description available,Unknown category,2304.781005859375
f190,ws_min_336h,No description available,Unknown category,2287.11669921875
f200,precip_mean_6h,No description available,Unknown category,2285.83154296875
f152,vpd_range_72h,No description available,Unknown category,2285.7509765625
f291,ppfd_in,No description available,Unknown category,2282.57763671875
