feature_index,feature_name,importance
f54,stand_age,1598256.125
f102,latitude_abs,157427.921875
f45,mean_annual_temp,144279.6875
f270,ppfd_in_max_72h,53672.47265625
f7,ext_rad,50238.51953125
f263,ppfd_in_mean_24h,35638.30078125
f2,vpd,33854.18359375
f64,n_trees,32170.7734375
f42,temp_humidity_ratio,28327.947265625
f26,is_summer,21318.8515625
f44,water_stress_index,20647.4140625
f18,month_cos,18660.84375
f110,tree_volume_index,17161.861328125
f1,rh,16436.0703125
f370,basal_area,14478.1640625
f38,vpd_ppfd_interaction,14465.126953125
f40,vpd_ta_interaction,14381.36328125
f173,sw_in_mean_24h,14319.6962890625
f41,longitude,13465.486328125
f358,igbp_class_code,12068.095703125
f98,rh_mean_3h,10805.3134765625
f56,stomatal_control_index,10520.8115234375
f39,latitude,10244.716796875
f101,pl_sapw_depth,9867.279296875
f372,leaf_area_index,9762.0888671875
f371,tree_density,8949.0732421875
f231,precip_mean_12h,8432.5830078125
f28,is_winter,7466.138671875
f337,vpd_rate_24h,7192.10693359375
f51,wind_vpd_interaction,6155.8525390625
f192,sw_in_mean_720h,6089.763671875
f100,pl_sapw_area,6087.57470703125
f34,solar_hour_cos,6078.97216796875
f94,pl_dbh,6044.8369140625
f8,hour,5942.740234375
f53,radiation_temp_interaction,5940.59521484375
f336,vpd_rate_6h,5797.4326171875
f6,ppfd_in,5562.43603515625
f340,sw_in_rate_24h,5454.07470703125
f95,pl_height,5390.05908203125
f289,ta_lag_3h,5282.681640625
f134,rh_min_720h,4813.39697265625
f349,ppfd_in_rate_24h,4803.775390625
f97,pl_bark_thick,4793.67236328125
f350,precip_cum_24h,4624.3017578125
f230,precip_std_6h,4205.92822265625
f224,ws_min_720h,4146.822265625
f363,tree_size_class_code,4137.0732421875
f229,precip_mean_6h,4125.9375
f43,elevation,4058.052978515625
f135,rh_max_720h,3771.076416015625
f57,soil_depth,3625.434326171875
f233,precip_mean_24h,3615.7236328125
f330,ta_rate_6h,3500.02294921875
f256,precip_range_720h,3489.950927734375
f23,is_afternoon,3410.038818359375
f139,vpd_mean_6h,3351.550048828125
f136,rh_range_720h,3304.425537109375
f226,ws_range_720h,3296.958740234375
f11,year,3290.4423828125
f46,mean_annual_precip,3227.28369140625
f218,ws_std_336h,3106.02978515625
f182,sw_in_mean_168h,3080.15576171875
f222,ws_mean_720h,2950.773193359375
f25,is_spring,2949.20458984375
f36,solar_day_cos,2944.130859375
f176,sw_in_std_48h,2920.34228515625
f27,is_autumn,2901.02490234375
f16,day_cos,2585.56982421875
f191,sw_in_range_336h,2570.94677734375
f264,ppfd_in_std_24h,2543.63720703125
f137,vpd_mean_3h,2472.850830078125
f362,pl_social_code,2454.083740234375
f329,ta_rate_1h,2432.966552734375
f167,sw_in_mean_3h,2404.7353515625
f130,rh_max_336h,2370.43359375
f283,ppfd_in_std_720h,2317.328369140625
f55,stand_height,2303.743408203125
f195,sw_in_max_720h,2293.2216796875
f17,month_sin,2292.649658203125
f255,precip_max_720h,2241.671142578125
f165,vpd_max_720h,2234.708740234375
f323,ppfd_in_lag_1h,2216.64306640625
f126,rh_range_168h,2178.510009765625
f164,vpd_min_720h,2162.640869140625
f310,sw_in_lag_24h,2046.954833984375
f253,precip_std_720h,2004.5224609375
f154,vpd_min_168h,1993.2213134765625
f241,precip_range_72h,1989.548583984375
f258,ppfd_in_std_3h,1978.5538330078125
f132,rh_mean_720h,1860.0313720703125
f35,solar_day_sin,1834.1199951171875
f223,ws_std_720h,1801.7767333984375
f92,ta_range_720h,1783.9500732421875
f193,sw_in_std_720h,1773.7652587890625
f91,ta_max_720h,1760.4249267578125
f398,swc_shallow_mean_720h,1755.12744140625
f31,solar_hour,1750.4991455078125
f77,ta_range_72h,1744.11376953125
f62,sapwood_leaf_ratio,1729.697265625
f359,soil_texture_code,1726.0625
f13,hour_sin,1680.675048828125
f287,ta_lag_1h,1654.1336669921875
f339,sw_in_rate_6h,1633.4124755859375
f160,vpd_max_336h,1621.6971435546875
f93,pl_age,1619.5335693359375
f90,ta_min_720h,1615.168212890625
f106,rh_mean_6h,1586.0772705078125
f225,ws_max_720h,1572.133544921875
f60,ta_std_3h,1570.888671875
f159,vpd_min_336h,1547.26513671875
f14,hour_cos,1520.615966796875
f15,day_sin,1434.991455078125
f293,rh_lag_1h,1428.5233154296875
f260,ppfd_in_std_6h,1420.0830078125
f181,sw_in_range_72h,1419.13818359375
f32,solar_day_of_year,1408.2723388671875
f215,ws_max_168h,1404.643310546875
f166,vpd_range_720h,1403.031982421875
f299,vpd_lag_1h,1402.7327880859375
