feature_index,feature_name,description,category,importance_score
f16,day_sin,No description available,Unknown category,14160881.0
f260,precip_std_720h,No description available,Unknown category,9404520.0
f23,is_morning,No description available,Unknown category,6425410.5
f320,ppfd_in_std_720h,No description available,Unknown category,6002721.5
f325,ta_lag_2h,No description available,Unknown category,4111641.5
f331,rh_lag_2h,No description available,Unknown category,3983897.75
f30,hours_since_sunrise,No description available,Unknown category,3527414.25
f259,precip_mean_720h,No description available,Unknown category,2826103.0
f268,swc_shallow_mean_12h,No description available,Unknown category,2610543.5
f9,hour,No description available,Unknown category,1598307.0
f36,solar_day_sin,No description available,Unknown category,1464619.125
f32,solar_hour,No description available,Unknown category,1267813.875
f8,ext_rad,No description available,Unknown category,1105465.75
f272,swc_shallow_mean_48h,No description available,Unknown category,889456.0625
f0,ta,No description available,Unknown category,811233.125
f126,rh_min_72h,No description available,Unknown category,663223.4375
f116,rh_mean_6h,No description available,Unknown category,600399.5
f10,day_of_year,No description available,Unknown category,587898.6875
f125,rh_std_72h,No description available,Unknown category,530655.9375
f14,hour_sin,No description available,Unknown category,509160.875
f146,vpd_mean_6h,No description available,Unknown category,449413.1875
f35,solar_hour_cos,No description available,Unknown category,357036.65625
f176,sw_in_mean_6h,No description available,Unknown category,353494.84375
f18,month_sin,No description available,Unknown category,294919.96875
f196,sw_in_min_336h,No description available,Unknown category,293749.0625
f300,ppfd_in_mean_24h,No description available,Unknown category,180322.6875
f148,vpd_mean_12h,No description available,Unknown category,177944.328125
f201,sw_in_min_720h,No description available,Unknown category,175070.765625
f304,ppfd_in_mean_72h,No description available,Unknown category,173847.15625
f34,solar_hour_sin,No description available,Unknown category,152353.515625
f118,rh_mean_12h,No description available,Unknown category,119355.9296875
f76,ta_mean_24h,No description available,Unknown category,116320.3515625
f270,swc_shallow_mean_24h,No description available,Unknown category,113048.0546875
f316,ppfd_in_min_336h,No description available,Unknown category,95930.6328125
f83,ta_max_72h,No description available,Unknown category,56572.0546875
f26,is_spring,No description available,Unknown category,53573.1875
f101,ta_max_336h,No description available,Unknown category,43279.6953125
f95,pl_sapw_area,No description available,Unknown category,39336.34375
f361,swc_shallow_lag_2h,No description available,Unknown category,38935.96484375
f149,vpd_std_12h,No description available,Unknown category,38246.64453125
f199,sw_in_mean_720h,No description available,Unknown category,36706.9453125
f165,vpd_std_336h,No description available,Unknown category,33495.0390625
f13,day_of_week,No description available,Unknown category,30463.29296875
f159,vpd_mean_168h,No description available,Unknown category,27671.712890625
f17,day_cos,No description available,Unknown category,27475.81640625
f191,sw_in_min_168h,No description available,Unknown category,27006.11328125
f296,ppfd_in_mean_6h,No description available,Unknown category,24716.228515625
f97,latitude_abs,No description available,Unknown category,24233.15625
f69,ta_mean_6h,No description available,Unknown category,24027.34375
f59,silt_percentage,No description available,Unknown category,20775.306640625
f298,ppfd_in_mean_12h,No description available,Unknown category,17916.81640625
f66,n_trees,No description available,Unknown category,16386.412109375
f81,ta_std_72h,No description available,Unknown category,15740.5126953125
f305,ppfd_in_std_72h,No description available,Unknown category,15736.4951171875
f405,soil_texture_code,No description available,Unknown category,15703.41015625
f47,basal_area,No description available,Unknown category,15413.125
f77,ta_std_24h,No description available,Unknown category,15183.4853515625
f88,ta_max_168h,No description available,Unknown category,14656.7822265625
f87,ta_min_168h,No description available,Unknown category,14285.943359375
f56,sand_percentage,No description available,Unknown category,13574.587890625
f12,year,No description available,Unknown category,13438.0302734375
f337,vpd_lag_2h,No description available,Unknown category,12954.8095703125
f152,vpd_mean_48h,No description available,Unknown category,12522.486328125
f103,aridity_index,No description available,Unknown category,12033.994140625
f266,swc_shallow_mean_6h,No description available,Unknown category,11987.5556640625
f39,longitude,No description available,Unknown category,11225.03515625
f289,swc_shallow_mean_720h,No description available,Unknown category,10865.1123046875
f227,ws_max_336h,No description available,Unknown category,10453.916015625
f228,ws_range_336h,No description available,Unknown category,9740.216796875
f302,ppfd_in_mean_48h,No description available,Unknown category,9580.9384765625
f188,sw_in_range_72h,No description available,Unknown category,9260.4658203125
f180,sw_in_mean_24h,No description available,Unknown category,9234.724609375
f153,vpd_std_48h,No description available,Unknown category,9049.9951171875
f292,swc_shallow_max_720h,No description available,Unknown category,8880.529296875
f155,vpd_std_72h,No description available,Unknown category,8763.30078125
f205,ws_std_3h,No description available,Unknown category,8656.6796875
f41,mean_annual_temp,No description available,Unknown category,8186.88818359375
f75,ta_std_12h,No description available,Unknown category,7603.35791015625
f400,sw_in_cum_72h,No description available,Unknown category,7600.1611328125
f313,ppfd_in_range_168h,No description available,Unknown category,7387.26611328125
f167,vpd_max_336h,No description available,Unknown category,7304.94140625
f48,tree_density,No description available,Unknown category,6769.98828125
f37,solar_day_cos,No description available,Unknown category,6673.82275390625
f96,pl_sapw_depth,No description available,Unknown category,6621.14453125
f53,clay_percentage,No description available,Unknown category,6317.408203125
f91,pl_dbh,No description available,Unknown category,6311.97119140625
f19,month_cos,No description available,Unknown category,6215.48583984375
f15,hour_cos,No description available,Unknown category,6105.6865234375
f107,social_status_code,No description available,Unknown category,5998.541015625
f74,ta_mean_12h,No description available,Unknown category,5958.77294921875
f42,mean_annual_precip,No description available,Unknown category,5913.005859375
f94,pl_bark_thick,No description available,Unknown category,5898.267578125
f178,sw_in_mean_12h,No description available,Unknown category,5676.59912109375
f170,vpd_std_720h,No description available,Unknown category,5651.3798828125
f60,soil_depth,No description available,Unknown category,5608.8125
f54,temp_soil_interaction,No description available,Unknown category,5518.96533203125
f324,ta_lag_1h,No description available,Unknown category,5279.5390625
f111,ta_min_720h,No description available,Unknown category,5251.01806640625
f24,is_afternoon,No description available,Unknown category,5227.75048828125
f114,rh_mean_3h,No description available,Unknown category,5174.16650390625
f79,ta_std_48h,No description available,Unknown category,5165.5673828125
f406,terrain_code,No description available,Unknown category,5034.93408203125
f193,sw_in_range_168h,No description available,Unknown category,4912.671875
f269,swc_shallow_std_12h,No description available,Unknown category,4841.46337890625
f40,elevation,No description available,Unknown category,4636.86865234375
f119,rh_std_12h,No description available,Unknown category,4543.63671875
f203,sw_in_range_720h,No description available,Unknown category,4318.8662109375
f222,ws_max_168h,No description available,Unknown category,4314.716796875
f141,rh_min_720h,No description available,Unknown category,4311.341796875
f229,ws_mean_720h,No description available,Unknown category,4309.2529296875
f243,precip_std_48h,No description available,Unknown category,4239.208984375
f274,swc_shallow_mean_72h,No description available,Unknown category,4223.0341796875
f31,hours_since_sunset,No description available,Unknown category,4210.99560546875
f291,swc_shallow_min_720h,No description available,Unknown category,4189.24365234375
f220,ws_std_168h,No description available,Unknown category,4142.8447265625
f212,ws_mean_48h,No description available,Unknown category,4084.35888671875
f172,vpd_max_720h,No description available,Unknown category,3907.257080078125
f360,swc_shallow_lag_1h,No description available,Unknown category,3837.833251953125
f123,rh_std_48h,No description available,Unknown category,3835.563232421875
f82,ta_min_72h,No description available,Unknown category,3829.294921875
f68,stomatal_control_index,No description available,Unknown category,3805.62109375
f307,ppfd_in_max_72h,No description available,Unknown category,3788.294189453125
f330,rh_lag_1h,No description available,Unknown category,3721.420166015625
f58,radiation_temp_interaction,No description available,Unknown category,3673.88671875
f232,ws_max_720h,No description available,Unknown category,3664.92333984375
f408,pl_social_code,No description available,Unknown category,3579.09716796875
f38,latitude,No description available,Unknown category,3516.5908203125
f160,vpd_std_168h,No description available,Unknown category,3500.34716796875
f33,solar_day_of_year,No description available,Unknown category,3438.474609375
f143,rh_range_720h,No description available,Unknown category,3416.885009765625
f100,ta_min_336h,No description available,Unknown category,3409.779296875
f52,leaf_area_index,No description available,Unknown category,3376.943359375
f217,ws_max_72h,No description available,Unknown category,3287.62353515625
f109,ta_mean_720h,No description available,Unknown category,3256.5224609375
f202,sw_in_max_720h,No description available,Unknown category,3230.36328125
f43,vpd_ppfd_interaction,No description available,Unknown category,3167.372802734375
f321,ppfd_in_min_720h,No description available,Unknown category,3145.40869140625
f363,swc_shallow_lag_6h,No description available,Unknown category,3137.245361328125
f233,ws_range_720h,No description available,Unknown category,2941.978271484375
f238,precip_mean_12h,No description available,Unknown category,2931.532470703125
f80,ta_mean_72h,No description available,Unknown category,2909.08154296875
f124,rh_mean_72h,No description available,Unknown category,2904.2998046875
f336,vpd_lag_1h,No description available,Unknown category,2902.343505859375
f158,vpd_range_72h,No description available,Unknown category,2899.738525390625
f284,swc_shallow_mean_336h,No description available,Unknown category,2893.121826171875
f240,precip_mean_24h,No description available,Unknown category,2876.214111328125
f168,vpd_range_336h,No description available,Unknown category,2815.7626953125
f50,stand_height,No description available,Unknown category,2679.40625
f225,ws_std_336h,No description available,Unknown category,2599.26611328125
f281,swc_shallow_min_168h,No description available,Unknown category,2597.0654296875
f64,ta_mean_3h,No description available,Unknown category,2588.5224609375
f44,vpd_ta_interaction,No description available,Unknown category,2571.6484375
f239,precip_std_12h,No description available,Unknown category,2566.483154296875
f27,is_summer,No description available,Unknown category,2545.121337890625
f241,precip_std_24h,No description available,Unknown category,2542.028564453125
f303,ppfd_in_std_48h,No description available,Unknown category,2517.0517578125
f279,swc_shallow_mean_168h,No description available,Unknown category,2470.53076171875
f45,stand_age,No description available,Unknown category,2456.611572265625
f231,ws_min_720h,No description available,Unknown category,2414.26708984375
f120,rh_mean_24h,No description available,Unknown category,2384.173095703125
f219,ws_mean_168h,No description available,Unknown category,2344.745849609375
f293,swc_shallow_range_720h,No description available,Unknown category,2338.429443359375
f237,precip_std_6h,No description available,Unknown category,2288.923828125
f187,sw_in_max_72h,No description available,Unknown category,2286.487060546875
f112,ta_max_720h,No description available,Unknown category,2283.246337890625
f294,ppfd_in_mean_3h,No description available,Unknown category,2270.297119140625
f244,precip_mean_72h,No description available,Unknown category,2262.593505859375
f397,precip_cum_72h,No description available,Unknown category,2261.68408203125
f286,swc_shallow_min_336h,No description available,Unknown category,2260.995849609375
f184,sw_in_mean_72h,No description available,Unknown category,2248.3759765625
f142,rh_max_720h,No description available,Unknown category,2241.4853515625
f78,ta_mean_48h,No description available,Unknown category,2236.186279296875
