feature_index,feature_name,description,category,importance_score
f42,pl_bark_thick,No description available,Unknown category,722296.875
f54,net_shortwave_radiation,No description available,Unknown category,651042.4375
f43,pl_sapw_area,No description available,Unknown category,569316.75
f47,ext_rad_fao56,No description available,Unknown category,466314.5
f39,pl_dbh,No description available,Unknown category,459328.71875
f7,ext_rad,No description available,Unknown category,394784.4375
f48,daylight_hours,No description available,Unknown category,205661.484375
f44,pl_sapw_depth,No description available,Unknown category,180175.46875
f25,leaf_area_index,No description available,Unknown category,68113.125
f59,igbp_code,No description available,Unknown category,62004.14453125
f72,species_functional_group_code,No description available,Unknown category,55752.15625
f24,stand_height,No description available,Unknown category,34107.1640625
f0,ta,No description available,Unknown category,29831.25
f21,tree_density,No description available,Unknown category,29465.2421875
f1,rh,No description available,Unknown category,29192.037109375
f33,stomatal_control_index,No description available,Unknown category,21183.916015625
f19,basal_area,No description available,Unknown category,15769.40625
f18,temp_humidity_ratio,No description available,Unknown category,11966.6787109375
f45,latitude_abs,No description available,Unknown category,10949.865234375
f31,n_trees,No description available,Unknown category,10787.416015625
f76,silt_percentage,No description available,Unknown category,9450.5419921875
f57,leaf_habit_code,No description available,Unknown category,9307.5458984375
f46,aridity_index_legacy,No description available,Unknown category,8746.8056640625
f40,pl_height,No description available,Unknown category,8637.46484375
f2,vpd,No description available,Unknown category,8237.5205078125
f12,mean_annual_temp,No description available,Unknown category,8122.23681640625
f10,longitude,No description available,Unknown category,7028.8720703125
f60,social_status_code,No description available,Unknown category,6686.228515625
f8,latitude,No description available,Unknown category,6275.59716796875
f52,air_pressure_kpa,No description available,Unknown category,6021.70751953125
f69,pl_social_code,No description available,Unknown category,5810.4580078125
f27,soil_depth,No description available,Unknown category,5556.06689453125
f38,pl_age,No description available,Unknown category,5436.8427734375
f17,stand_age,No description available,Unknown category,4878.94091796875
f14,vpd_ppfd_interaction,No description available,Unknown category,4658.58984375
f16,vpd_ta_interaction,No description available,Unknown category,4589.8623046875
f15,temp_deviation,No description available,Unknown category,4218.46826171875
f13,mean_annual_precip,No description available,Unknown category,3997.683837890625
f66,soil_texture_code,No description available,Unknown category,3977.83349609375
f50,sat_vapor_pressure_kpa,No description available,Unknown category,3584.09765625
f55,net_longwave_radiation,No description available,Unknown category,3262.14892578125
f75,sand_percentage,No description available,Unknown category,3248.650634765625
f41,pl_leaf_area,No description available,Unknown category,3142.7978515625
f56,net_radiation,No description available,Unknown category,3140.734130859375
f11,elevation,No description available,Unknown category,3117.787109375
f29,radiation_temp_interaction,No description available,Unknown category,3022.1748046875
f68,growth_condition_code,No description available,Unknown category,2984.521240234375
f61,tree_volume_index,No description available,Unknown category,2977.320068359375
f67,terrain_code,No description available,Unknown category,2965.811279296875
f74,clay_percentage,No description available,Unknown category,2877.3173828125
f4,ppfd_in,No description available,Unknown category,2469.3427734375
f51,slope_vapor_pressure_curve,No description available,Unknown category,2398.208984375
f73,swc_shallow,No description available,Unknown category,1809.884521484375
f49,pet_oudin_mm_day,No description available,Unknown category,1650.9293212890625
f26,temp_soil_interaction,No description available,Unknown category,1616.9688720703125
f22,stomatal_conductance_proxy,No description available,Unknown category,1440.5272216796875
f34,light_efficiency_ext,No description available,Unknown category,1354.4659423828125
f77,swc_deep,No description available,Unknown category,1283.8751220703125
f6,precip,No description available,Unknown category,1241.166015625
f32,wind_stress,No description available,Unknown category,1183.6453857421875
f9,ppfd_efficiency,No description available,Unknown category,1181.02490234375
f23,light_efficiency,No description available,Unknown category,1112.0748291015625
f20,water_stress_index,No description available,Unknown category,1081.935791015625
f5,ws,No description available,Unknown category,1040.7562255859375
f58,biome_code,No description available,Unknown category,1035.34521484375
f3,sw_in,No description available,Unknown category,1027.35595703125
f71,tree_age_class_code,No description available,Unknown category,1023.0714111328125
f30,humidity_soil_interaction,No description available,Unknown category,996.0169677734375
f65,igbp_class_code,No description available,Unknown category,869.311279296875
f70,tree_size_class_code,No description available,Unknown category,696.0906982421875
f36,sapwood_leaf_ratio,No description available,Unknown category,590.6983032226562
f28,wind_vpd_interaction,No description available,Unknown category,568.203369140625
