feature_index,feature_name,description,category,importance_score
f64,soil_texture_code,No description available,Unknown category,130251.8046875
f15,stand_height,No description available,Unknown category,84746.265625
f65,terrain_code,No description available,Unknown category,81436.53125
f9,elevation,No description available,Unknown category,39767.5078125
f11,mean_annual_precip,No description available,Unknown category,38972.55859375
f6,latitude,No description available,Unknown category,26407.263671875
f55,leaf_habit_code,No description available,Unknown category,14242.8154296875
f50,air_pressure_kpa,No description available,Unknown category,12756.5029296875
f70,species_functional_group_code,No description available,Unknown category,10517.6728515625
f8,longitude,No description available,Unknown category,9723.330078125
f24,soil_depth,No description available,Unknown category,8162.310546875
f52,net_shortwave_radiation,No description available,Unknown category,6975.33349609375
f22,silt_percentage,No description available,Unknown category,6614.95556640625
f17,clay_percentage,No description available,Unknown category,6451.42626953125
f57,igbp_code,No description available,Unknown category,6190.83837890625
f10,mean_annual_temp,No description available,Unknown category,5576.43408203125
f14,stand_age,No description available,Unknown category,5321.27294921875
f19,sand_percentage,No description available,Unknown category,4455.853515625
f67,pl_social_code,No description available,Unknown category,4316.67822265625
f54,net_radiation,No description available,Unknown category,4002.664794921875
f5,ext_rad,No description available,Unknown category,3931.812255859375
f21,vpd_ta_interaction,No description available,Unknown category,3698.09228515625
f76,leaf_area_index,No description available,Unknown category,3593.423095703125
f18,vpd_ppfd_interaction,No description available,Unknown category,2964.80810546875
f36,pl_age,No description available,Unknown category,2730.260498046875
f42,pl_sapw_depth,No description available,Unknown category,2487.920654296875
f74,basal_area,No description available,Unknown category,2132.61083984375
f58,social_status_code,No description available,Unknown category,2091.921875
f34,sapwood_leaf_ratio,No description available,Unknown category,1995.322021484375
f23,temp_humidity_ratio,No description available,Unknown category,1945.33642578125
f40,pl_bark_thick,No description available,Unknown category,1904.4718017578125
f41,pl_sapw_area,No description available,Unknown category,1836.6883544921875
f69,tree_age_class_code,No description available,Unknown category,1814.794189453125
f25,stomatal_control_index,No description available,Unknown category,1755.309814453125
f30,radiation_temp_interaction,No description available,Unknown category,1698.770751953125
f38,pl_height,No description available,Unknown category,1651.84375
f47,pet_oudin_mm_day,No description available,Unknown category,1643.061279296875
f45,ext_rad_fao56,No description available,Unknown category,1588.326171875
f75,tree_density,No description available,Unknown category,1511.425048828125
f53,net_longwave_radiation,No description available,Unknown category,1462.5631103515625
f4,vpd,No description available,Unknown category,1450.217041015625
f46,daylight_hours,No description available,Unknown category,1446.4403076171875
f29,temp_soil_interaction,No description available,Unknown category,1425.04833984375
f39,pl_leaf_area,No description available,Unknown category,1376.45458984375
f44,aridity_index_legacy,No description available,Unknown category,1153.854736328125
f49,slope_vapor_pressure_curve,No description available,Unknown category,1131.5999755859375
f3,precip,No description available,Unknown category,1085.972412109375
f32,n_trees,No description available,Unknown category,1043.363525390625
f1,rh,No description available,Unknown category,1004.5646362304688
f20,wind_vpd_interaction,No description available,Unknown category,1002.2166137695312
f37,pl_dbh,No description available,Unknown category,999.67529296875
f26,water_stress_index,No description available,Unknown category,994.6585693359375
f77,swc_deep,No description available,Unknown category,938.3936157226562
f12,temp_deviation,No description available,Unknown category,926.0195922851562
f59,tree_volume_index,No description available,Unknown category,890.9179077148438
f16,wind_stress,No description available,Unknown category,875.3524780273438
f63,igbp_class_code,No description available,Unknown category,872.0741577148438
f66,growth_condition_code,No description available,Unknown category,795.7229614257812
f72,swc_shallow,No description available,Unknown category,793.5049438476562
f48,sat_vapor_pressure_kpa,No description available,Unknown category,766.6436767578125
f2,ws,No description available,Unknown category,753.9392700195312
f56,biome_code,No description available,Unknown category,667.4693603515625
f51,psychrometric_constant,No description available,Unknown category,655.8250122070312
f71,sw_in,No description available,Unknown category,602.5153198242188
f0,ta,No description available,Unknown category,594.9852294921875
f43,latitude_abs,No description available,Unknown category,566.2928466796875
f73,ppfd_in,No description available,Unknown category,525.74169921875
f27,light_efficiency,No description available,Unknown category,473.6053466796875
f7,ppfd_efficiency,No description available,Unknown category,448.45166015625
f33,humidity_soil_interaction,No description available,Unknown category,438.09033203125
f28,light_efficiency_ext,No description available,Unknown category,406.72967529296875
f68,tree_size_class_code,No description available,Unknown category,309.3309326171875
f13,stomatal_conductance_proxy,No description available,Unknown category,257.3580627441406
