cluster,fold,test_site,train_samples,test_samples,train_rmse,test_rmse,train_mae,test_mae,train_r2,test_r2
0,17,PRT_MIT.parquet,928639,72428,1.3127429529447945,4.933299139965594,0.7331077434968882,2.950355689721272,0.9575914482615109,0.624278708931275
0,18,RUS_CHE_LOW.parquet,979568,21499,1.2738483624327475,11.558459290991095,0.7196036552765606,7.704860380752042,0.9605477060251142,-0.5651013927226485
0,19,USA_CHE_MAP.parquet,925430,75637,1.3126338521649157,3.8059503899478093,0.749608589838062,2.6125335186257965,0.9611516256646706,-0.6221842162051692
0,20,USA_INM.parquet,936949,64118,1.3030254918493693,6.358218030736333,0.7382807607459067,3.10423381345088,0.9587624573434155,0.34908026135661363
0,21,USA_MOR_SF.parquet,984458,16609,1.3355005271334919,4.341381446884268,0.7512987675240874,2.7149099116049022,0.9583893087603903,0.21997100081803966
0,22,USA_SWH.parquet,970107,30960,1.3533466264860505,3.4560842842988158,0.7710649153589737,2.9850175791029923,0.9576751292054619,-2.096670961736852
0,23,USA_TNB.parquet,976069,24998,1.3383408760613853,2.7117455484785262,0.7570500444881434,1.676184714761854,0.9584284080565209,0.2996582513773246
0,24,USA_TNO.parquet,924112,76955,1.3415983469653887,3.7656792175261193,0.7640233242435656,2.504632702157077,0.9586256445490267,0.40376061570832367
0,25,ZAF_FRA_FRA.parquet,977016,24051,1.2906390021151408,4.735582218395063,0.7343268139522399,3.419725646349769,0.9613050259391673,-0.266371091382851
1,1,AUT_PAT_FOR.parquet,9157311,16083,2.57262190078055,1.8539686885814657,0.9822385965846864,1.258087230220867,0.9824279939940411,0.031450460324743745
1,2,AUT_PAT_KRU.parquet,9158222,15172,2.2997066593009703,37.63126617449683,0.9529700869189698,26.35330367000587,0.9858732532000718,-0.9245489211357549
1,3,AUT_PAT_TRE.parquet,9160560,12834,2.5777646043266738,4.494723253007267,0.9854742341854924,3.332746275617186,0.9823514594362839,-2.1222636460037347
