feature_index,feature_name,description,category,importance_score
f113,leaf_habit_code,No description available,Unknown category,189374.46875
f59,soil_depth,No description available,Unknown category,50223.515625
f331,species_functional_group_code,No description available,Unknown category,41262.69921875
f324,igbp_class_code,No description available,Unknown category,23978.681640625
f33,solar_hour_cos,No description available,Unknown category,12940.81640625
f326,terrain_code,No description available,Unknown category,12806.7119140625
f56,sand_percentage,No description available,Unknown category,9915.017578125
f47,basal_area,No description available,Unknown category,9658.69921875
f17,month_cos,No description available,Unknown category,7620.24853515625
f305,vpd_rate_6h,No description available,Unknown category,5678.45947265625
f52,stand_height,No description available,Unknown category,4384.54296875
f22,is_afternoon,No description available,Unknown category,3682.492431640625
f336,sw_in_mean_6h,No description available,Unknown category,3659.59033203125
f27,is_winter,No description available,Unknown category,3321.283203125
f46,temp_humidity_ratio,No description available,Unknown category,3256.32666015625
f60,radiation_temp_interaction,No description available,Unknown category,3236.947998046875
f37,latitude,No description available,Unknown category,3143.075927734375
f44,vpd_ta_interaction,No description available,Unknown category,3108.385009765625
f43,vpd_ppfd_interaction,No description available,Unknown category,3043.82861328125
f19,is_peak_sunlight,No description available,Unknown category,2969.895751953125
f327,growth_condition_code,No description available,Unknown category,2912.179931640625
f29,hours_since_sunset,No description available,Unknown category,2773.77001953125
f6,ext_rad,No description available,Unknown category,2758.67138671875
f41,mean_annual_precip,No description available,Unknown category,2553.05078125
f334,sw_in_mean_3h,No description available,Unknown category,2453.910888671875
f300,ta_rate_24h,No description available,Unknown category,2374.3046875
f38,longitude,No description available,Unknown category,2175.701904296875
f13,hour_cos,No description available,Unknown category,2151.44140625
f142,vpd_mean_3h,No description available,Unknown category,2013.8797607421875
f325,soil_texture_code,No description available,Unknown category,1918.861083984375
f50,tree_density,No description available,Unknown category,1841.188720703125
f306,vpd_rate_24h,No description available,Unknown category,1791.6304931640625
f54,temp_soil_interaction,No description available,Unknown category,1611.089599609375
f366,ppfd_in_mean_6h,No description available,Unknown category,1527.3448486328125
f8,day_of_year,No description available,Unknown category,1472.9837646484375
f57,wind_vpd_interaction,No description available,Unknown category,1430.1029052734375
f10,year,No description available,Unknown category,1387.6290283203125
f106,pl_bark_thick,No description available,Unknown category,1251.024658203125
f112,aridity_index,No description available,Unknown category,1205.339599609375
f70,sapwood_leaf_ratio,No description available,Unknown category,1122.6273193359375
f299,ta_rate_6h,No description available,Unknown category,1116.9306640625
f204,precip_mean_6h,No description available,Unknown category,1063.79248046875
f40,mean_annual_temp,No description available,Unknown category,1036.77392578125
f24,is_spring,No description available,Unknown category,1015.7237548828125
f286,precip_lag_1h,No description available,Unknown category,994.4187622070312
f159,vpd_min_168h,No description available,Unknown category,989.6444702148438
f130,rh_max_168h,No description available,Unknown category,981.5902099609375
f394,sw_in_lag_1h,No description available,Unknown category,978.9827880859375
f45,stand_age,No description available,Unknown category,958.5696411132812
f368,ppfd_in_mean_12h,No description available,Unknown category,951.8427124023438
f361,sw_in_min_720h,No description available,Unknown category,923.1383666992188
f121,tree_volume_index,No description available,Unknown category,911.1231689453125
f381,ppfd_in_min_168h,No description available,Unknown category,899.0454711914062
f102,pl_age,No description available,Unknown category,865.6743774414062
f31,solar_day_of_year,No description available,Unknown category,862.3215942382812
f14,day_sin,No description available,Unknown category,852.3408203125
f93,ta_mean_720h,No description available,Unknown category,843.7990112304688
f328,pl_social_code,No description available,Unknown category,837.2102661132812
f9,month,No description available,Unknown category,831.38623046875
f25,is_summer,No description available,Unknown category,810.8538208007812
f95,ta_min_720h,No description available,Unknown category,775.5313110351562
f107,pl_sapw_area,No description available,Unknown category,752.7648315429688
f240,swc_shallow_mean_48h,No description available,Unknown category,744.4381103515625
f249,swc_shallow_min_168h,No description available,Unknown category,741.5272827148438
f260,swc_shallow_max_720h,No description available,Unknown category,735.513671875
f235,swc_shallow_std_6h,No description available,Unknown category,728.2200927734375
