feature_index,feature_name,description,category,importance_score
f18,is_daylight,No description available,Unknown category,168633680.0
f21,is_morning,No description available,Unknown category,18683258.0
f14,day_sin,No description available,Unknown category,13449000.0
f7,hour,No description available,Unknown category,2837117.25
f13,hour_cos,No description available,Unknown category,2753696.75
f11,day_of_week,No description available,Unknown category,2473759.75
f28,hours_since_sunrise,No description available,Unknown category,2376520.0
f34,solar_day_sin,No description available,Unknown category,1948182.625
f32,solar_hour_sin,No description available,Unknown category,1348509.875
f210,swc_shallow_mean_168h,No description available,Unknown category,1191805.375
f8,day_of_year,No description available,Unknown category,1083638.75
f197,swc_shallow_mean_6h,No description available,Unknown category,1074864.25
f6,ext_rad,No description available,Unknown category,1036033.125
f78,ta_min_168h,No description available,Unknown category,737843.25
f187,sw_in_min_336h,No description available,Unknown category,560149.3125
f231,ppfd_in_mean_24h,No description available,Unknown category,513342.28125
f215,swc_shallow_mean_336h,No description available,Unknown category,510870.96875
f213,swc_shallow_max_168h,No description available,Unknown category,391577.34375
f95,ta_max_336h,No description available,Unknown category,272177.59375
f92,ta_std_336h,No description available,Unknown category,249502.375
f137,vpd_mean_6h,No description available,Unknown category,221917.859375
f30,solar_hour,No description available,Unknown category,191839.765625
f12,hour_sin,No description available,Unknown category,163233.40625
f33,solar_hour_cos,No description available,Unknown category,120035.9375
f139,vpd_mean_12h,No description available,Unknown category,102987.78125
f179,sw_in_range_72h,No description available,Unknown category,86749.046875
f1,rh,No description available,Unknown category,71385.96875
f192,sw_in_min_720h,No description available,Unknown category,69861.7578125
f120,rh_mean_168h,No description available,Unknown category,68042.796875
f35,solar_day_cos,No description available,Unknown category,65832.3828125
f321,pl_social_code,No description available,Unknown category,65037.81640625
f170,sw_in_std_12h,No description available,Unknown category,54575.1796875
f325,ws,No description available,Unknown category,50274.56640625
f146,vpd_std_72h,No description available,Unknown category,43360.1328125
f85,pl_bark_thick,No description available,Unknown category,33709.046875
f220,swc_shallow_mean_720h,No description available,Unknown category,33645.6015625
f234,ppfd_in_std_48h,No description available,Unknown category,32105.203125
f400,ws_min_720h,No description available,Unknown category,29517.779296875
f190,sw_in_mean_720h,No description available,Unknown category,29346.92578125
f144,vpd_std_48h,No description available,Unknown category,28635.26953125
f205,swc_shallow_mean_72h,No description available,Unknown category,26671.5
f176,sw_in_std_72h,No description available,Unknown category,25314.11328125
f36,latitude,No description available,Unknown category,24243.779296875
f331,basal_area,No description available,Unknown category,23932.96484375
f148,vpd_max_72h,No description available,Unknown category,21409.640625
f97,igbp_code,No description available,Unknown category,21281.94921875
f211,swc_shallow_std_168h,No description available,Unknown category,21157.94921875
f230,ppfd_in_std_12h,No description available,Unknown category,19583.875
f182,sw_in_min_168h,No description available,Unknown category,19226.740234375
f218,swc_shallow_max_336h,No description available,Unknown category,14549.5654296875
f171,sw_in_mean_24h,No description available,Unknown category,14450.4404296875
f149,vpd_range_72h,No description available,Unknown category,14033.01953125
f67,ta_mean_24h,No description available,Unknown category,14010.501953125
f37,longitude,No description available,Unknown category,13519.388671875
f10,year,No description available,Unknown category,12877.4189453125
f229,ppfd_in_mean_12h,No description available,Unknown category,12169.5087890625
f110,rh_std_12h,No description available,Unknown category,12165.5361328125
f227,ppfd_in_mean_6h,No description available,Unknown category,11700.716796875
f81,pl_dbh,No description available,Unknown category,11640.869140625
f329,silt_percentage,No description available,Unknown category,10667.82421875
f15,day_cos,No description available,Unknown category,9626.8203125
f131,rh_std_720h,No description available,Unknown category,9365.5712890625
f396,ws_max_336h,No description available,Unknown category,9058.396484375
f328,sand_percentage,No description available,Unknown category,8985.017578125
f65,ta_mean_12h,No description available,Unknown category,8606.005859375
f66,ta_std_12h,No description available,Unknown category,8392.8447265625
f397,ws_range_336h,No description available,Unknown category,8082.328125
f86,pl_sapw_area,No description available,Unknown category,7703.2236328125
f39,mean_annual_temp,No description available,Unknown category,7691.990234375
f57,radiation_temp_interaction,No description available,Unknown category,7651.3974609375
f0,ta,No description available,Unknown category,7471.26708984375
f71,ta_mean_72h,No description available,Unknown category,7213.9794921875
f102,ta_min_720h,No description available,Unknown category,7152.2529296875
f29,hours_since_sunset,No description available,Unknown category,7138.70166015625
f107,rh_mean_6h,No description available,Unknown category,6707.34765625
f17,month_cos,No description available,Unknown category,6704.1337890625
f72,ta_std_72h,No description available,Unknown category,6646.65185546875
f161,vpd_std_720h,No description available,Unknown category,6630.390625
f318,soil_texture_code,No description available,Unknown category,6625.8681640625
f392,ws_range_168h,No description available,Unknown category,6613.357421875
f98,social_status_code,No description available,Unknown category,6511.2607421875
f89,aridity_index,No description available,Unknown category,6500.88818359375
f87,pl_sapw_depth,No description available,Unknown category,5730.1708984375
f169,sw_in_mean_12h,No description available,Unknown category,5724.9736328125
f38,elevation,No description available,Unknown category,5608.40185546875
f184,sw_in_range_168h,No description available,Unknown category,5601.57861328125
f68,ta_std_24h,No description available,Unknown category,5523.43603515625
f381,ws_mean_48h,No description available,Unknown category,5398.8447265625
f44,stand_height,No description available,Unknown category,5167.86279296875
f31,solar_day_of_year,No description available,Unknown category,5165.90869140625
f53,temp_soil_interaction,No description available,Unknown category,5028.4365234375
f5,sw_in,No description available,Unknown category,5023.29833984375
f332,tree_density,No description available,Unknown category,4948.90087890625
f167,sw_in_mean_6h,No description available,Unknown category,4873.6630859375
f69,ta_mean_48h,No description available,Unknown category,4803.5380859375
f105,rh_mean_3h,No description available,Unknown category,4627.67138671875
f292,ta_rate_6h,No description available,Unknown category,4407.47265625
f252,ppfd_in_min_720h,No description available,Unknown category,4370.65673828125
f317,igbp_class_code,No description available,Unknown category,4282.33935546875
f193,sw_in_max_720h,No description available,Unknown category,4273.27978515625
f222,swc_shallow_min_720h,No description available,Unknown category,4242.259765625
f236,ppfd_in_std_72h,No description available,Unknown category,4238.54150390625
f383,ws_mean_72h,No description available,Unknown category,4212.3525390625
f305,swc_shallow_rate_24h,No description available,Unknown category,4177.34423828125
f320,growth_condition_code,No description available,Unknown category,4161.5673828125
f47,leaf_area_index,No description available,Unknown category,4138.08837890625
f319,terrain_code,No description available,Unknown category,4125.0654296875
f194,sw_in_range_720h,No description available,Unknown category,4091.248046875
f41,mean_annual_precip,No description available,Unknown category,4081.106201171875
f142,vpd_std_24h,No description available,Unknown category,3860.697265625
f303,swc_shallow_rate_1h,No description available,Unknown category,3831.56884765625
f217,swc_shallow_min_336h,No description available,Unknown category,3807.942626953125
f163,vpd_max_720h,No description available,Unknown category,3716.622314453125
f394,ws_std_336h,No description available,Unknown category,3640.628173828125
f24,is_spring,No description available,Unknown category,3582.452392578125
f313,sw_in_cum_72h,No description available,Unknown category,3579.516357421875
f143,vpd_mean_48h,No description available,Unknown category,3547.232666015625
f401,ws_max_720h,No description available,Unknown category,3529.179443359375
f312,sw_in_cum_24h,No description available,Unknown category,3527.42919921875
f16,month_sin,No description available,Unknown category,3506.7314453125
f398,ws_mean_720h,No description available,Unknown category,3478.723876953125
f132,rh_min_720h,No description available,Unknown category,3456.789794921875
f75,ta_range_72h,No description available,Unknown category,3304.67822265625
f196,swc_shallow_std_3h,No description available,Unknown category,3281.057861328125
f402,ws_range_720h,No description available,Unknown category,3251.010498046875
f164,vpd_range_720h,No description available,Unknown category,3235.1376953125
f27,is_winter,No description available,Unknown category,3206.37646484375
f253,ppfd_in_max_720h,No description available,Unknown category,3201.34130859375
f283,swc_shallow_lag_12h,No description available,Unknown category,3169.97021484375
f70,ta_std_48h,No description available,Unknown category,3125.511474609375
f212,swc_shallow_min_168h,No description available,Unknown category,2972.42578125
f22,is_afternoon,No description available,Unknown category,2960.18115234375
f43,vpd_ppfd_interaction,No description available,Unknown category,2861.814453125
f159,vpd_range_336h,No description available,Unknown category,2858.695556640625
f223,swc_shallow_max_720h,No description available,Unknown category,2834.797119140625
f73,ta_min_72h,No description available,Unknown category,2833.326416015625
