cluster,total_sites,successful_folds,mean_test_r2,std_test_r2,mean_test_rmse,std_test_rmse,min_test_r2,max_test_r2
0,32,32,-8.201767338487173,28.007041288411006,5.948932845638675,4.2499766839490665,-121.87809214229428,0.7912588931386312
1,30,30,-5.353135985172517,20.36962912539346,6.970314652129811,11.808387583844038,-113.16287106234381,0.6511100909624215
2,25,25,-40.72919458656127,171.04391874705263,8.847956053029037,10.985108244019589,-869.3030702151192,0.6309062436149189
