cluster,fold,test_site,train_samples,test_samples,train_rmse,test_rmse,train_mae,test_mae,train_r2,test_r2
0,1,AUS_BRI_BRI.parquet,2030232,5935,1.2891290626249545,5.984009591837212,0.674931367697586,4.161872824284101,0.9725982731969977,-2.7486262335122498
0,2,AUS_CAN_ST1_EUC.parquet,2033779,2388,1.2858253661883905,0.6413554023181945,0.6739306178974284,0.4500491713319392,0.9727020485809241,-0.22097790248193672
0,3,AUS_CAN_ST3_ACA.parquet,2033709,2458,1.289621595112675,0.7892938568765987,0.6751064725185807,0.651728585212574,0.9725415815913124,-1.533970475550742
0,4,AUS_CAR_THI_00F.parquet,2028145,8022,1.2757734982412317,5.097183618672608,0.6696708634763124,2.970158735201324,0.9730275749215107,0.6433998382093746
0,5,AUS_CAR_THI_0PF.parquet,2027939,8228,1.2778683388487484,3.272677251697109,0.6714291761337061,2.1958823609496996,0.973046968749868,0.6521445727549835
0,6,AUS_CAR_THI_CON.parquet,2027738,8429,1.2801391089266199,3.2435200376123374,0.6735296906306812,2.101097796722753,0.9729233957073324,0.7455184730517342
0,7,AUS_CAR_THI_T00.parquet,2028797,7370,1.2632781032233533,5.865913861264643,0.6704021775648834,3.530786208287346,0.9734650944290557,0.7118038186017177
0,8,AUS_CAR_THI_T0F.parquet,2028476,7691,1.2721435565869932,4.22093190597066,0.6684920173903621,2.438128485781925,0.9731509965288907,0.7912588931386312
0,9,AUS_ELL_MB_MOD.parquet,1996406,39761,1.2059123975301593,12.495019494532755,0.6418768805673807,7.301501054253371,0.9740049346459152,0.3099226342456315
0,10,AUS_ELL_UNB.parquet,2016633,19534,1.2534929696812456,10.815732709067532,0.6574954431713701,6.140184517760799,0.9734179717700874,0.08755510465712169
0,11,AUS_KAR.parquet,2005661,30506,1.2738823728518558,3.597442654100253,0.6703412663548974,2.4997468204961293,0.9735033156881086,-0.11759128336898295
0,12,AUS_MAR_HSD_HIG.parquet,1973776,62391,1.264487300646095,6.750583091000356,0.6612003567514116,4.380923884940127,0.9736747812939683,0.06360668652517609
