feature_index,feature_name,description,category,importance_score
f62,basal_area,No description available,Unknown category,46517.1796875
f9,elevation,No description available,Unknown category,15324.470703125
f42,igbp_code,No description available,Unknown category,14359.23828125
f5,ext_rad,No description available,Unknown category,8417.6044921875
f10,mean_annual_temp,No description available,Unknown category,5765.72412109375
f17,stand_age,No description available,Unknown category,5371.880859375
f11,mean_annual_precip,No description available,Unknown category,5323.38427734375
f25,n_trees,No description available,Unknown category,4408.3193359375
f64,leaf_area_index,No description available,Unknown category,4275.66552734375
f55,species_functional_group_code,No description available,Unknown category,3407.9296875
f20,stand_height,No description available,Unknown category,2593.89990234375
f12,vpd_ppfd_interaction,No description available,Unknown category,2170.24609375
f53,tree_size_class_code,No description available,Unknown category,2083.95654296875
f7,latitude,No description available,Unknown category,2064.8583984375
f37,pl_sapw_depth,No description available,Unknown category,1887.6524658203125
f54,tree_age_class_code,No description available,Unknown category,1871.22021484375
f34,pl_leaf_area,No description available,Unknown category,1627.94873046875
f49,soil_texture_code,No description available,Unknown category,1451.3065185546875
f8,longitude,No description available,Unknown category,1407.7196044921875
f36,pl_sapw_area,No description available,Unknown category,1304.3330078125
f33,pl_height,No description available,Unknown category,1303.8502197265625
f56,rh,No description available,Unknown category,1273.3179931640625
f18,temp_soil_interaction,No description available,Unknown category,993.2831420898438
f35,pl_bark_thick,No description available,Unknown category,973.87744140625
f44,tree_volume_index,No description available,Unknown category,912.1731567382812
f32,pl_dbh,No description available,Unknown category,877.5271606445312
f31,pl_age,No description available,Unknown category,834.2029418945312
f22,radiation_temp_interaction,No description available,Unknown category,822.5925903320312
f13,vpd_ta_interaction,No description available,Unknown category,806.9880981445312
f57,vpd,No description available,Unknown category,782.8245849609375
f27,stomatal_control_index,No description available,Unknown category,746.2914428710938
f43,social_status_code,No description available,Unknown category,641.5823364257812
f58,swc_shallow,No description available,Unknown category,530.4271240234375
f59,clay_percentage,No description available,Unknown category,467.18572998046875
f52,pl_social_code,No description available,Unknown category,394.711669921875
f4,sw_in,No description available,Unknown category,309.43511962890625
f15,water_stress_index,No description available,Unknown category,288.0382080078125
f29,sapwood_leaf_ratio,No description available,Unknown category,282.6626892089844
f1,ppfd_in,No description available,Unknown category,268.3416442871094
f6,ppfd_efficiency,No description available,Unknown category,266.34814453125
f60,sand_percentage,No description available,Unknown category,252.56332397460938
f16,light_efficiency,No description available,Unknown category,237.7943572998047
f23,humidity_soil_interaction,No description available,Unknown category,217.89605712890625
f0,ta,No description available,Unknown category,188.04544067382812
f19,temp_deviation,No description available,Unknown category,184.651611328125
f14,temp_humidity_ratio,No description available,Unknown category,182.2069091796875
f21,wind_vpd_interaction,No description available,Unknown category,176.42469787597656
f24,stomatal_conductance_proxy,No description available,Unknown category,173.28125
f50,terrain_code,No description available,Unknown category,157.18878173828125
f2,ws,No description available,Unknown category,107.86837768554688
f26,wind_stress,No description available,Unknown category,96.81878662109375
f39,aridity_index,No description available,Unknown category,45.61116409301758
f3,precip,No description available,Unknown category,40.328304290771484
