feature_index,feature_name,description,category,importance_score
f23,stand_age,No description available,Unknown category,3314855.5
f14,mean_annual_temp,No description available,Unknown category,32608.74609375
f47,tree_volume_index,No description available,Unknown category,21446.255859375
f11,vpd_ppfd_interaction,No description available,Unknown category,14420.087890625
f7,ext_rad,No description available,Unknown category,11900.5751953125
f10,longitude,No description available,Unknown category,9160.92578125
f46,social_status_code,No description available,Unknown category,9160.2685546875
f40,pl_sapw_depth,No description available,Unknown category,8995.62109375
f39,pl_sapw_area,No description available,Unknown category,8845.0908203125
f9,latitude,No description available,Unknown category,8808.0595703125
f41,latitude_abs,No description available,Unknown category,7643.7626953125
f63,basal_area,No description available,Unknown category,7468.416015625
f15,temp_humidity_ratio,No description available,Unknown category,6092.8759765625
f2,vpd,No description available,Unknown category,5343.65771484375
f1,rh,No description available,Unknown category,4984.89306640625
f17,water_stress_index,No description available,Unknown category,4711.28271484375
f35,pl_dbh,No description available,Unknown category,4633.1884765625
f38,pl_bark_thick,No description available,Unknown category,4419.51416015625
f12,elevation,No description available,Unknown category,4353.99658203125
f64,tree_density,No description available,Unknown category,3815.097412109375
f29,stomatal_control_index,No description available,Unknown category,3280.590576171875
f36,pl_height,No description available,Unknown category,2872.376220703125
f32,sapwood_leaf_ratio,No description available,Unknown category,2864.09521484375
f42,aridity_index,No description available,Unknown category,2641.4169921875
f65,leaf_area_index,No description available,Unknown category,2461.572509765625
f5,precip,No description available,Unknown category,2162.279541015625
f8,ppfd_efficiency,No description available,Unknown category,2087.154296875
f37,pl_leaf_area,No description available,Unknown category,2037.0281982421875
f55,pl_social_code,No description available,Unknown category,1659.101318359375
f21,radiation_temp_interaction,No description available,Unknown category,1408.9246826171875
f16,mean_annual_precip,No description available,Unknown category,1289.5791015625
f6,ppfd_in,No description available,Unknown category,1081.0716552734375
f13,vpd_ta_interaction,No description available,Unknown category,1057.858642578125
f27,stomatal_conductance_proxy,No description available,Unknown category,859.7630004882812
f3,sw_in,No description available,Unknown category,826.1509399414062
f30,n_trees,No description available,Unknown category,770.1851196289062
f20,wind_vpd_interaction,No description available,Unknown category,727.947509765625
f26,temp_deviation,No description available,Unknown category,693.1550903320312
f0,ta,No description available,Unknown category,673.838134765625
f4,ws,No description available,Unknown category,597.615478515625
f24,stand_height,No description available,Unknown category,583.6693115234375
f18,light_efficiency,No description available,Unknown category,568.8157348632812
f59,swc_shallow,No description available,Unknown category,534.847412109375
f19,temp_soil_interaction,No description available,Unknown category,501.1783752441406
f25,soil_depth,No description available,Unknown category,463.7261047363281
f56,tree_size_class_code,No description available,Unknown category,405.4002380371094
f34,pl_age,No description available,Unknown category,363.66192626953125
f28,wind_stress,No description available,Unknown category,354.49774169921875
f22,humidity_soil_interaction,No description available,Unknown category,276.1416320800781
