feature_index,feature_name,description,category,importance_score
f62,stand_age,No description available,Unknown category,4087430.75
f103,latitude_abs,No description available,Unknown category,74422.6796875
f7,ext_rad,No description available,Unknown category,44725.41796875
f43,mean_annual_temp,No description available,Unknown category,43422.38671875
f46,temp_humidity_ratio,No description available,Unknown category,27002.873046875
f278,leaf_area_index,No description available,Unknown category,25365.470703125
f2,vpd,No description available,Unknown category,22056.716796875
f184,ppfd_in_mean_24h,No description available,Unknown category,18637.046875
f133,social_status_code,No description available,Unknown category,18498.611328125
f48,water_stress_index,No description available,Unknown category,17718.70703125
f41,elevation,No description available,Unknown category,16231.5263671875
f1,rh,No description available,Unknown category,16157.234375
f276,basal_area,No description available,Unknown category,16047.828125
f26,is_summer,No description available,Unknown category,13281.06640625
f49,light_efficiency,No description available,Unknown category,13068.359375
f40,vpd_ppfd_interaction,No description available,Unknown category,12893.875
f134,tree_volume_index,No description available,Unknown category,12552.91796875
f39,longitude,No description available,Unknown category,9938.755859375
f169,precip_mean_24h,No description available,Unknown category,9711.3583984375
f52,stomatal_control_index,No description available,Unknown category,9475.279296875
f191,ppfd_in_max_72h,No description available,Unknown category,9378.8193359375
f34,solar_hour_cos,No description available,Unknown category,9142.751953125
f111,pet_oudin_mm_day,No description available,Unknown category,8951.8388671875
f79,rh_mean_3h,No description available,Unknown category,8946.431640625
f102,pl_sapw_depth,No description available,Unknown category,8397.2216796875
f139,sw_in_mean_24h,No description available,Unknown category,8277.234375
f38,latitude,No description available,Unknown category,8004.9248046875
f243,vpd_rate_24h,No description available,Unknown category,7049.00732421875
f42,vpd_ta_interaction,No description available,Unknown category,6801.39453125
f242,vpd_rate_6h,No description available,Unknown category,6345.23095703125
f18,month_cos,No description available,Unknown category,6288.6318359375
f101,pl_sapw_area,No description available,Unknown category,6245.9794921875
f55,radiation_temp_interaction,No description available,Unknown category,6110.5009765625
f51,wind_vpd_interaction,No description available,Unknown category,5984.54345703125
f8,hour,No description available,Unknown category,5918.578125
f95,pl_dbh,No description available,Unknown category,5836.68017578125
f96,pl_height,No description available,Unknown category,5613.76025390625
