feature_index,feature_name,description,category,importance_score
f227,basal_area,No description available,Unknown category,62974.71484375
f54,n_trees,No description available,Unknown category,60077.5
f5,ext_rad,No description available,Unknown category,31628.02734375
f40,mean_annual_precip,No description available,Unknown category,30775.095703125
f214,soil_texture_code,No description available,Unknown category,21727.939453125
f229,leaf_area_index,No description available,Unknown category,18856.123046875
f32,solar_hour_cos,No description available,Unknown category,16359.9375
f46,stand_age,No description available,Unknown category,15332.828125
f38,elevation,No description available,Unknown category,7957.81689453125
f261,rh_lag_1h,No description available,Unknown category,7897.6416015625
f145,ppfd_in_mean_3h,No description available,Unknown category,5885.52587890625
f122,igbp_code,No description available,Unknown category,5664.00439453125
f231,rh_mean_3h,No description available,Unknown category,5403.880859375
f39,mean_annual_temp,No description available,Unknown category,5313.99169921875
f224,clay_percentage,No description available,Unknown category,5295.21728515625
f58,stomatal_control_index,No description available,Unknown category,4222.935546875
f290,swc_shallow_mean_72h,No description available,Unknown category,4192.94677734375
f115,net_shortwave_radiation,No description available,Unknown category,4007.498779296875
f246,vpd_mean_3h,No description available,Unknown category,4007.30615234375
f51,stand_height,No description available,Unknown category,3983.8779296875
f82,pl_age,No description available,Unknown category,3713.180419921875
f293,swc_shallow_max_72h,No description available,Unknown category,3591.151611328125
f279,swc_deep,No description available,Unknown category,2920.155029296875
f250,vpd_mean_12h,No description available,Unknown category,2490.56982421875
f233,rh_mean_6h,No description available,Unknown category,2161.3310546875
f37,longitude,No description available,Unknown category,2041.67431640625
f218,tree_size_class_code,No description available,Unknown category,1985.8621826171875
f35,latitude,No description available,Unknown category,1980.74072265625
f299,swc_shallow_lag_12h,No description available,Unknown category,1954.119140625
f248,vpd_mean_6h,No description available,Unknown category,1899.8748779296875
f16,month_cos,No description available,Unknown category,1805.3707275390625
f84,pl_height,No description available,Unknown category,1772.46630859375
f15,month_sin,No description available,Unknown category,1715.352294921875
f86,pl_bark_thick,No description available,Unknown category,1712.9573974609375
f263,rh_lag_3h,No description available,Unknown category,1666.7117919921875
f235,rh_mean_12h,No description available,Unknown category,1646.7523193359375
f6,hour,No description available,Unknown category,1568.4517822265625
f88,pl_sapw_area,No description available,Unknown category,1513.4268798828125
f300,swc_shallow_lag_24h,No description available,Unknown category,1504.47998046875
f18,is_peak_sunlight,No description available,Unknown category,1487.3822021484375
f90,pl_sapw_depth,No description available,Unknown category,1410.6318359375
f223,swc_shallow,No description available,Unknown category,1387.409423828125
f92,aridity_index_legacy,No description available,Unknown category,1377.0281982421875
f52,radiation_temp_interaction,No description available,Unknown category,1362.5023193359375
f157,ppfd_in_min_72h,No description available,Unknown category,1346.3116455078125
f124,tree_volume_index,No description available,Unknown category,1299.5565185546875
f221,rh,No description available,Unknown category,1261.7740478515625
f9,year,No description available,Unknown category,1166.56103515625
f184,ppfd_in_lag_1h,No description available,Unknown category,1147.373291015625
f83,pl_dbh,No description available,Unknown category,1086.481689453125
f76,sw_in_mean_3h,No description available,Unknown category,1002.5402221679688
f220,species_functional_group_code,No description available,Unknown category,986.89453125
f101,daylight_hours,No description available,Unknown category,980.1033325195312
f31,solar_hour_sin,No description available,Unknown category,947.8863525390625
f117,net_radiation,No description available,Unknown category,937.7882690429688
f85,pl_leaf_area,No description available,Unknown category,932.262451171875
f11,hour_sin,No description available,Unknown category,893.0126953125
f158,ppfd_in_max_72h,No description available,Unknown category,891.5760498046875
f13,day_sin,No description available,Unknown category,865.1093139648438
f255,vpd_std_48h,No description available,Unknown category,860.51611328125
f103,sat_vapor_pressure_kpa,No description available,Unknown category,855.712158203125
f123,social_status_code,No description available,Unknown category,759.6802978515625
f44,temp_humidity_ratio,No description available,Unknown category,739.1369018554688
f155,ppfd_in_mean_72h,No description available,Unknown category,733.5440673828125
f33,solar_day_sin,No description available,Unknown category,714.5971069335938
