feature_index,feature_name,description,category,importance_score
f46,tree_density,No description available,Unknown category,141608.875
f7,longitude,No description available,Unknown category,51426.875
f41,species_functional_group_code,No description available,Unknown category,48404.6171875
f8,elevation,No description available,Unknown category,45609.875
f40,tree_age_class_code,No description available,Unknown category,29763.369140625
f29,igbp_code,No description available,Unknown category,22951.255859375
f11,stand_age,No description available,Unknown category,21510.046875
f12,stand_height,No description available,Unknown category,21245.359375
f9,mean_annual_temp,No description available,Unknown category,18279.59765625
f47,leaf_area_index,No description available,Unknown category,15425.8447265625
f26,aridity_index,No description available,Unknown category,13755.087890625
f34,igbp_class_code,No description available,Unknown category,8246.1689453125
f35,soil_texture_code,No description available,Unknown category,7438.9521484375
f5,ext_rad,No description available,Unknown category,5481.36328125
f25,latitude_abs,No description available,Unknown category,4924.8603515625
f39,tree_size_class_code,No description available,Unknown category,4852.5498046875
f10,mean_annual_precip,No description available,Unknown category,4038.730712890625
f16,soil_depth,No description available,Unknown category,3877.70703125
f13,clay_percentage,No description available,Unknown category,3198.562744140625
f23,pl_sapw_area,No description available,Unknown category,3188.404296875
f42,sw_in,No description available,Unknown category,2971.987060546875
f18,pl_age,No description available,Unknown category,2970.76513671875
f24,pl_sapw_depth,No description available,Unknown category,2572.13818359375
f19,pl_dbh,No description available,Unknown category,2456.44482421875
f44,ppfd_in,No description available,Unknown category,2449.53515625
f4,vpd,No description available,Unknown category,2445.3486328125
f17,n_trees,No description available,Unknown category,2432.444580078125
f30,social_status_code,No description available,Unknown category,2279.146728515625
f38,pl_social_code,No description available,Unknown category,2175.12451171875
f6,latitude,No description available,Unknown category,2159.662353515625
f20,pl_height,No description available,Unknown category,2031.990966796875
f22,pl_bark_thick,No description available,Unknown category,1938.46484375
f31,sapwood_leaf_ratio,No description available,Unknown category,1651.7708740234375
f15,silt_percentage,No description available,Unknown category,1633.0343017578125
f21,pl_leaf_area,No description available,Unknown category,1505.89794921875
f32,tree_volume_index,No description available,Unknown category,1431.7728271484375
f45,basal_area,No description available,Unknown category,1340.79052734375
f0,ta,No description available,Unknown category,1214.6678466796875
f1,rh,No description available,Unknown category,1188.21875
f37,growth_condition_code,No description available,Unknown category,1098.2901611328125
f2,ws,No description available,Unknown category,1085.457763671875
f43,swc_shallow,No description available,Unknown category,1033.69189453125
f27,leaf_habit_code,No description available,Unknown category,951.06201171875
f14,sand_percentage,No description available,Unknown category,778.4673461914062
f3,precip,No description available,Unknown category,577.3826293945312
f36,terrain_code,No description available,Unknown category,382.8890686035156
f28,biome_code,No description available,Unknown category,171.70826721191406
