feature_index,feature_name,description,category,importance_score
f45,basal_area,No description available,Unknown category,32821.09765625
f44,silt_percentage,No description available,Unknown category,10799.5947265625
f14,stand_height,No description available,Unknown category,6776.6865234375
f46,tree_density,No description available,Unknown category,5826.6796875
f10,elevation,No description available,Unknown category,2560.225341796875
f35,terrain_code,No description available,Unknown category,1825.0762939453125
f47,leaf_area_index,No description available,Unknown category,1599.134033203125
f9,longitude,No description available,Unknown category,1467.524169921875
f16,n_trees,No description available,Unknown category,1267.3673095703125
f11,mean_annual_temp,No description available,Unknown category,1257.9560546875
f8,latitude,No description available,Unknown category,1141.181884765625
f36,growth_condition_code,No description available,Unknown category,1005.0358276367188
f15,soil_depth,No description available,Unknown category,887.844970703125
f13,stand_age,No description available,Unknown category,874.3040771484375
f37,pl_social_code,No description available,Unknown category,713.4760131835938
f24,latitude_abs,No description available,Unknown category,702.0840454101562
f33,igbp_class_code,No description available,Unknown category,669.4130249023438
f38,tree_size_class_code,No description available,Unknown category,668.1989135742188
f26,leaf_habit_code,No description available,Unknown category,655.7047729492188
f20,pl_leaf_area,No description available,Unknown category,654.8043823242188
f2,vpd,No description available,Unknown category,614.3302612304688
f3,sw_in,No description available,Unknown category,592.9708862304688
f22,pl_sapw_area,No description available,Unknown category,538.4398193359375
f7,ext_rad,No description available,Unknown category,393.6483154296875
f6,ppfd_in,No description available,Unknown category,351.1661376953125
f31,tree_volume_index,No description available,Unknown category,328.54595947265625
f30,sapwood_leaf_ratio,No description available,Unknown category,311.8942565917969
f12,mean_annual_precip,No description available,Unknown category,282.1021728515625
f23,pl_sapw_depth,No description available,Unknown category,259.807861328125
f34,soil_texture_code,No description available,Unknown category,256.3150939941406
f17,pl_age,No description available,Unknown category,234.88201904296875
f29,social_status_code,No description available,Unknown category,209.27328491210938
f21,pl_bark_thick,No description available,Unknown category,206.81495666503906
f19,pl_height,No description available,Unknown category,184.03358459472656
f18,pl_dbh,No description available,Unknown category,170.17738342285156
f25,aridity_index,No description available,Unknown category,133.54762268066406
f43,sand_percentage,No description available,Unknown category,132.89581298828125
f1,rh,No description available,Unknown category,110.96228790283203
f41,swc_shallow,No description available,Unknown category,94.80307006835938
f39,tree_age_class_code,No description available,Unknown category,87.86463928222656
f0,ta,No description available,Unknown category,83.18318939208984
f4,ws,No description available,Unknown category,77.63170623779297
f28,igbp_code,No description available,Unknown category,73.09020233154297
f42,clay_percentage,No description available,Unknown category,45.472476959228516
f5,precip,No description available,Unknown category,38.102542877197266
f27,biome_code,No description available,Unknown category,32.588871002197266
