cluster,total_rows,train_samples,test_samples,train_rmse,test_rmse,train_r2,test_r2,train_mae,test_mae,feature_count,best_iteration
0,415207,332165,83042,2.0947711505197266,2.5140312967212273,0.9060069180371522,0.8622850762834167,1.1258293648312898,1.2669651408089808,49,200
1,169806,135844,33962,1.7146404140773197,1.936910964104401,0.8693527942854404,0.8325810746886378,0.9061540986421944,1.0432201247609314,49,200
2,1438052,1150441,287611,2.848867472789059,3.1012829174499723,0.8972732647235832,0.8786585594608326,1.3654608584384156,1.4249395186102969,49,200
3,4684744,3747795,936949,29.311008827168926,4.484225148405641,0.03805890727086125,0.5050237688816757,2.014527893516409,2.012046360303164,49,200
4,5016713,4013370,1003343,1.399782864159094,1.6762829105366457,0.8653309377632532,0.8105263696198239,0.6333798330932773,0.6566142107216093,49,200
