feature_index,feature_name,description,category,importance_score
f19,n_trees,No description available,Unknown category,94884.9296875
f17,leaf_area_index,No description available,Unknown category,45816.3828125
f12,mean_annual_precip,No description available,Unknown category,34379.59765625
f42,tree_age_class_code,No description available,Unknown category,20302.25
f11,mean_annual_temp,No description available,Unknown category,14360.6982421875
f16,stand_height,No description available,Unknown category,5319.62451171875
f15,tree_density,No description available,Unknown category,5279.2578125
f13,stand_age,No description available,Unknown category,4915.40234375
f33,sapwood_leaf_ratio,No description available,Unknown category,4306.82373046875
f7,ext_rad,No description available,Unknown category,2495.38720703125
f26,pl_sapw_depth,No description available,Unknown category,2005.92236328125
f9,longitude,No description available,Unknown category,1098.876953125
f23,pl_leaf_area,No description available,Unknown category,970.6539306640625
f3,sw_in,No description available,Unknown category,957.627197265625
f21,pl_dbh,No description available,Unknown category,888.3195190429688
f20,pl_age,No description available,Unknown category,875.1742553710938
f8,latitude,No description available,Unknown category,832.2874755859375
f10,elevation,No description available,Unknown category,786.2621459960938
f25,pl_sapw_area,No description available,Unknown category,749.9529418945312
f24,pl_bark_thick,No description available,Unknown category,623.131103515625
f22,pl_height,No description available,Unknown category,542.6629028320312
f4,ppfd_in,No description available,Unknown category,400.4785461425781
f34,tree_volume_index,No description available,Unknown category,388.03076171875
f2,vpd,No description available,Unknown category,347.21405029296875
f28,aridity_index_legacy,No description available,Unknown category,332.17681884765625
f1,rh,No description available,Unknown category,326.9654235839844
f0,ta,No description available,Unknown category,270.4965515136719
f14,basal_area,No description available,Unknown category,240.12416076660156
f18,soil_depth,No description available,Unknown category,236.36610412597656
f5,ws,No description available,Unknown category,168.78897094726562
f32,social_status_code,No description available,Unknown category,148.33177185058594
f41,tree_size_class_code,No description available,Unknown category,146.44386291503906
f31,igbp_code,No description available,Unknown category,128.73143005371094
f48,swc_deep,No description available,Unknown category,109.8411636352539
f27,latitude_abs,No description available,Unknown category,99.16482543945312
f44,swc_shallow,No description available,Unknown category,75.92173767089844
f40,pl_social_code,No description available,Unknown category,57.342140197753906
f6,precip,No description available,Unknown category,23.369142532348633
