feature_index,feature_name,importance
f16,soil_depth,165251.96875
f8,elevation,162828.171875
f5,ext_rad,113342.1328125
f7,longitude,71275.765625
f22,pl_bark_thick,54682.23046875
f11,stand_age,51329.1015625
f46,tree_density,48520.78125
f41,species_functional_group_code,41884.98046875
f29,igbp_code,34061.98828125
f23,pl_sapw_area,32108.88671875
f26,aridity_index_legacy,30633.310546875
f12,stand_height,26612.453125
f47,leaf_area_index,25288.42578125
f24,pl_sapw_depth,19196.208984375
f0,ta,16492.939453125
f45,basal_area,16143.5146484375
f6,latitude,15190.2998046875
f31,sapwood_leaf_ratio,12708.896484375
f13,clay_percentage,12385.822265625
f1,rh,11825.1396484375
f25,latitude_abs,11742.3916015625
f10,mean_annual_precip,11458.87109375
f19,pl_dbh,11392.3203125
f28,biome_code,11335.287109375
f34,igbp_class_code,10293.19140625
f38,pl_social_code,8700.96484375
f20,pl_height,8606.8369140625
f15,silt_percentage,6804.1943359375
f35,soil_texture_code,6689.802734375
f30,social_status_code,6591.87353515625
f4,vpd,6344.2802734375
f21,pl_leaf_area,5229.0029296875
f9,mean_annual_temp,3590.287841796875
f42,sw_in,3228.53076171875
f36,terrain_code,3217.711181640625
f14,sand_percentage,3070.007080078125
f17,n_trees,3018.31396484375
f44,ppfd_in,2789.11474609375
f27,leaf_habit_code,2723.425537109375
f39,tree_size_class_code,2400.3994140625
f32,tree_volume_index,2218.23828125
f37,growth_condition_code,1791.65576171875
f18,pl_age,1602.753173828125
f40,tree_age_class_code,1572.3746337890625
f2,ws,1333.6964111328125
f43,swc_shallow,1318.1988525390625
f48,swc_deep,1061.761962890625
f3,precip,877.997314453125
