feature_index,feature_name,description,category,importance_score
f16,soil_depth,No description available,Unknown category,165251.96875
f8,elevation,No description available,Unknown category,162828.171875
f5,ext_rad,No description available,Unknown category,113342.1328125
f7,longitude,No description available,Unknown category,71275.765625
f22,pl_bark_thick,No description available,Unknown category,54682.23046875
f11,stand_age,No description available,Unknown category,51329.1015625
f46,tree_density,No description available,Unknown category,48520.78125
f41,species_functional_group_code,No description available,Unknown category,41884.98046875
f29,igbp_code,No description available,Unknown category,34061.98828125
f23,pl_sapw_area,No description available,Unknown category,32108.88671875
f26,aridity_index_legacy,No description available,Unknown category,30633.310546875
f12,stand_height,No description available,Unknown category,26612.453125
f47,leaf_area_index,No description available,Unknown category,25288.42578125
f24,pl_sapw_depth,No description available,Unknown category,19196.208984375
f0,ta,No description available,Unknown category,16492.939453125
f45,basal_area,No description available,Unknown category,16143.5146484375
f6,latitude,No description available,Unknown category,15190.2998046875
f31,sapwood_leaf_ratio,No description available,Unknown category,12708.896484375
f13,clay_percentage,No description available,Unknown category,12385.822265625
f1,rh,No description available,Unknown category,11825.1396484375
f25,latitude_abs,No description available,Unknown category,11742.3916015625
f10,mean_annual_precip,No description available,Unknown category,11458.87109375
f19,pl_dbh,No description available,Unknown category,11392.3203125
f28,biome_code,No description available,Unknown category,11335.287109375
f34,igbp_class_code,No description available,Unknown category,10293.19140625
f38,pl_social_code,No description available,Unknown category,8700.96484375
f20,pl_height,No description available,Unknown category,8606.8369140625
f15,silt_percentage,No description available,Unknown category,6804.1943359375
f35,soil_texture_code,No description available,Unknown category,6689.802734375
f30,social_status_code,No description available,Unknown category,6591.87353515625
f4,vpd,No description available,Unknown category,6344.2802734375
f21,pl_leaf_area,No description available,Unknown category,5229.0029296875
f9,mean_annual_temp,No description available,Unknown category,3590.287841796875
f42,sw_in,No description available,Unknown category,3228.53076171875
f36,terrain_code,No description available,Unknown category,3217.711181640625
f14,sand_percentage,No description available,Unknown category,3070.007080078125
f17,n_trees,No description available,Unknown category,3018.31396484375
f44,ppfd_in,No description available,Unknown category,2789.11474609375
f27,leaf_habit_code,No description available,Unknown category,2723.425537109375
f39,tree_size_class_code,No description available,Unknown category,2400.3994140625
f32,tree_volume_index,No description available,Unknown category,2218.23828125
f37,growth_condition_code,No description available,Unknown category,1791.65576171875
f18,pl_age,No description available,Unknown category,1602.753173828125
f40,tree_age_class_code,No description available,Unknown category,1572.3746337890625
f2,ws,No description available,Unknown category,1333.6964111328125
f43,swc_shallow,No description available,Unknown category,1318.1988525390625
f48,swc_deep,No description available,Unknown category,1061.761962890625
f3,precip,No description available,Unknown category,877.997314453125
