feature_index,feature_name,description,category,importance_score
f37,pl_dbh,No description available,Unknown category,1028593.6875
f52,net_shortwave_radiation,No description available,Unknown category,813540.875
f5,ext_rad,No description available,Unknown category,770616.375
f40,pl_bark_thick,No description available,Unknown category,311624.5
f0,ta,No description available,Unknown category,293521.53125
f1,rh,No description available,Unknown category,188081.0625
f38,pl_height,No description available,Unknown category,179035.8125
f41,pl_sapw_area,No description available,Unknown category,162302.1875
f45,ext_rad_fao56,No description available,Unknown category,109171.1484375
f58,social_status_code,No description available,Unknown category,89065.3203125
f15,stand_height,No description available,Unknown category,54852.12890625
f57,igbp_code,No description available,Unknown category,49419.14453125
f75,tree_density,No description available,Unknown category,46679.14453125
f46,daylight_hours,No description available,Unknown category,45748.37890625
f65,terrain_code,No description available,Unknown category,45724.171875
f59,tree_volume_index,No description available,Unknown category,37067.41015625
f9,elevation,No description available,Unknown category,35804.49609375
f8,longitude,No description available,Unknown category,26128.1015625
f74,basal_area,No description available,Unknown category,24436.6171875
f63,igbp_class_code,No description available,Unknown category,24154.826171875
f42,pl_sapw_depth,No description available,Unknown category,21622.2734375
f14,stand_age,No description available,Unknown category,21532.943359375
f43,latitude_abs,No description available,Unknown category,16378.5869140625
f66,growth_condition_code,No description available,Unknown category,15781.4501953125
f6,latitude,No description available,Unknown category,14345.9453125
f51,psychrometric_constant,No description available,Unknown category,11769.884765625
f19,sand_percentage,No description available,Unknown category,11160.7197265625
f11,mean_annual_precip,No description available,Unknown category,10311.322265625
f50,air_pressure_kpa,No description available,Unknown category,10041.021484375
f18,vpd_ppfd_interaction,No description available,Unknown category,9188.58203125
f21,vpd_ta_interaction,No description available,Unknown category,9118.8583984375
f10,mean_annual_temp,No description available,Unknown category,8307.9990234375
f4,vpd,No description available,Unknown category,7679.4033203125
f24,soil_depth,No description available,Unknown category,7599.50634765625
f17,clay_percentage,No description available,Unknown category,6324.70849609375
f44,aridity_index_legacy,No description available,Unknown category,6148.68310546875
f36,pl_age,No description available,Unknown category,5496.7080078125
f68,tree_size_class_code,No description available,Unknown category,5061.841796875
f22,silt_percentage,No description available,Unknown category,4435.5478515625
f67,pl_social_code,No description available,Unknown category,4151.63818359375
f32,n_trees,No description available,Unknown category,3884.016845703125
f34,sapwood_leaf_ratio,No description available,Unknown category,3794.64111328125
f64,soil_texture_code,No description available,Unknown category,3290.254638671875
f23,temp_humidity_ratio,No description available,Unknown category,2937.2294921875
f53,net_longwave_radiation,No description available,Unknown category,2802.986083984375
f76,leaf_area_index,No description available,Unknown category,2768.724609375
f54,net_radiation,No description available,Unknown category,2610.20751953125
f25,stomatal_control_index,No description available,Unknown category,2460.962646484375
f71,sw_in,No description available,Unknown category,2234.656005859375
f29,temp_soil_interaction,No description available,Unknown category,2212.621337890625
f73,ppfd_in,No description available,Unknown category,2208.6357421875
f69,tree_age_class_code,No description available,Unknown category,2160.01904296875
f39,pl_leaf_area,No description available,Unknown category,1988.7294921875
f72,swc_shallow,No description available,Unknown category,1973.839111328125
f70,species_functional_group_code,No description available,Unknown category,1966.2998046875
f26,water_stress_index,No description available,Unknown category,1902.20703125
f49,slope_vapor_pressure_curve,No description available,Unknown category,1832.531494140625
f47,pet_oudin_mm_day,No description available,Unknown category,1797.158447265625
f16,wind_stress,No description available,Unknown category,1613.9910888671875
f2,ws,No description available,Unknown category,1550.9752197265625
f20,wind_vpd_interaction,No description available,Unknown category,1493.774169921875
f30,radiation_temp_interaction,No description available,Unknown category,1492.7794189453125
f3,precip,No description available,Unknown category,1380.375244140625
f48,sat_vapor_pressure_kpa,No description available,Unknown category,1361.1507568359375
f77,swc_deep,No description available,Unknown category,1324.7520751953125
f12,temp_deviation,No description available,Unknown category,1294.546142578125
f7,ppfd_efficiency,No description available,Unknown category,973.890869140625
f13,stomatal_conductance_proxy,No description available,Unknown category,955.012939453125
f28,light_efficiency_ext,No description available,Unknown category,906.8617553710938
f27,light_efficiency,No description available,Unknown category,881.37890625
f56,biome_code,No description available,Unknown category,648.798828125
f33,humidity_soil_interaction,No description available,Unknown category,603.2236328125
f55,leaf_habit_code,No description available,Unknown category,172.16371154785156
