feature_index,feature_name,description,category,importance_score
f9,mean_annual_temp,No description available,Unknown category,228747.34375
f7,longitude,No description available,Unknown category,139829.765625
f5,ext_rad,No description available,Unknown category,124174.9296875
f22,pl_bark_thick,No description available,Unknown category,94279.3828125
f12,stand_height,No description available,Unknown category,71996.5859375
f23,pl_sapw_area,No description available,Unknown category,54740.4453125
f8,elevation,No description available,Unknown category,52096.30859375
f10,mean_annual_precip,No description available,Unknown category,42530.359375
f25,latitude_abs,No description available,Unknown category,31252.212890625
f47,leaf_area_index,No description available,Unknown category,29840.423828125
f39,tree_size_class_code,No description available,Unknown category,26614.953125
f0,ta,No description available,Unknown category,25055.94140625
f40,tree_age_class_code,No description available,Unknown category,19160.716796875
f1,rh,No description available,Unknown category,18207.388671875
f36,terrain_code,No description available,Unknown category,15614.5
f38,pl_social_code,No description available,Unknown category,12825.4609375
f6,latitude,No description available,Unknown category,12460.29296875
f20,pl_height,No description available,Unknown category,11830.3251953125
f19,pl_dbh,No description available,Unknown category,10594.55078125
f32,tree_volume_index,No description available,Unknown category,9193.0888671875
f30,social_status_code,No description available,Unknown category,8990.4208984375
f15,silt_percentage,No description available,Unknown category,7823.07666015625
f16,soil_depth,No description available,Unknown category,6571.16064453125
f14,sand_percentage,No description available,Unknown category,6091.6025390625
f11,stand_age,No description available,Unknown category,5657.61279296875
f4,vpd,No description available,Unknown category,4136.5166015625
f24,pl_sapw_depth,No description available,Unknown category,4085.79541015625
f45,basal_area,No description available,Unknown category,3116.569580078125
f13,clay_percentage,No description available,Unknown category,3074.7705078125
f18,pl_age,No description available,Unknown category,2844.646484375
f46,tree_density,No description available,Unknown category,2658.155029296875
f44,ppfd_in,No description available,Unknown category,2446.162841796875
f17,n_trees,No description available,Unknown category,2238.66064453125
f26,aridity_index,No description available,Unknown category,2087.23876953125
f31,sapwood_leaf_ratio,No description available,Unknown category,2048.260498046875
f29,igbp_code,No description available,Unknown category,1720.3280029296875
f42,sw_in,No description available,Unknown category,1711.1373291015625
f43,swc_shallow,No description available,Unknown category,1534.4539794921875
f21,pl_leaf_area,No description available,Unknown category,1482.37841796875
f35,soil_texture_code,No description available,Unknown category,1246.6513671875
f2,ws,No description available,Unknown category,1150.8060302734375
f34,igbp_class_code,No description available,Unknown category,935.52880859375
f37,growth_condition_code,No description available,Unknown category,724.1722412109375
f3,precip,No description available,Unknown category,574.6954345703125
f41,species_functional_group_code,No description available,Unknown category,260.5577697753906
f28,biome_code,No description available,Unknown category,201.0179443359375
