feature_index,feature_name,importance
f54,stand_age,2707377.0
f102,latitude_abs,207944.890625
f45,mean_annual_temp,117439.875
f7,ext_rad,49889.4140625
f263,ppfd_in_mean_24h,43396.9140625
f270,ppfd_in_max_72h,39262.14453125
f42,temp_humidity_ratio,36531.140625
f43,elevation,27046.904296875
f2,vpd,26853.12890625
f173,sw_in_mean_24h,23849.1328125
f1,rh,18927.951171875
f41,longitude,18164.873046875
f231,precip_mean_12h,17662.470703125
f110,tree_volume_index,16676.763671875
f264,ppfd_in_std_24h,12700.0341796875
f39,latitude,12148.1650390625
f98,rh_mean_3h,11769.16796875
f38,vpd_ppfd_interaction,11679.8642578125
f56,stomatal_control_index,10769.56640625
f101,pl_sapw_depth,10703.3720703125
f96,pl_leaf_area,10066.1611328125
f23,is_afternoon,10056.70703125
f370,basal_area,9714.607421875
f44,water_stress_index,9656.9453125
f371,tree_density,9541.8759765625
f18,month_cos,9267.7568359375
f34,solar_hour_cos,8602.5068359375
f229,precip_mean_6h,8477.173828125
f372,leaf_area_index,8011.58837890625
f100,pl_sapw_area,7682.203125
f337,vpd_rate_24h,7667.15283203125
f285,ppfd_in_max_720h,7509.61572265625
f28,is_winter,6954.59521484375
f281,ppfd_in_range_336h,6940.37158203125
f27,is_autumn,6760.09326171875
f53,radiation_temp_interaction,6727.66943359375
f94,pl_dbh,6663.55126953125
f40,vpd_ta_interaction,6587.12744140625
f95,pl_height,6330.666015625
f8,hour,5863.185546875
f51,wind_vpd_interaction,5563.986328125
f46,mean_annual_precip,5322.787109375
f184,sw_in_min_168h,5033.69677734375
f406,swc_shallow_lag_6h,5019.49169921875
f136,rh_range_720h,4863.71142578125
f25,is_spring,4722.05517578125
f358,igbp_class_code,4528.25
f192,sw_in_mean_720h,4519.77099609375
f289,ta_lag_3h,4495.96923828125
f282,ppfd_in_mean_720h,4486.162109375
f97,pl_bark_thick,4400.82568359375
f365,species_functional_group_code,4263.00830078125
f233,precip_mean_24h,4256.89697265625
f336,vpd_rate_6h,4245.6083984375
f363,tree_size_class_code,4163.02783203125
f135,rh_max_720h,4013.611328125
f350,precip_cum_24h,3746.367431640625
f257,ppfd_in_mean_3h,3708.104736328125
f16,day_cos,3638.2001953125
f62,sapwood_leaf_ratio,3505.0966796875
f276,ppfd_in_range_168h,3487.909912109375
f137,vpd_mean_3h,3485.569091796875
f330,ta_rate_6h,3459.953369140625
f6,ppfd_in,3431.276123046875
f139,vpd_mean_6h,3376.970703125
f134,rh_min_720h,3321.771484375
f26,is_summer,3280.6845703125
f195,sw_in_max_720h,3266.021728515625
f222,ws_mean_720h,3258.533447265625
f182,sw_in_mean_168h,3131.798583984375
f224,ws_min_720h,3124.01806640625
f93,pl_age,3094.937744140625
f36,solar_day_cos,3006.5244140625
f225,ws_max_720h,2996.524169921875
f11,year,2967.749267578125
f323,ppfd_in_lag_1h,2916.961669921875
f329,ta_rate_1h,2909.5576171875
f361,growth_condition_code,2878.56201171875
f19,is_daylight,2862.2822265625
f57,soil_depth,2807.3212890625
f167,sw_in_mean_3h,2712.224853515625
f256,precip_range_720h,2669.077880859375
f348,ppfd_in_rate_6h,2666.174072265625
f349,ppfd_in_rate_24h,2622.826416015625
f255,precip_max_720h,2550.594482421875
f64,n_trees,2357.926513671875
f251,precip_range_336h,2280.8310546875
f159,vpd_min_336h,2260.46875
f165,vpd_max_720h,2230.10205078125
f383,swc_shallow_mean_72h,2182.48876953125
f164,vpd_min_720h,2096.05419921875
f17,month_sin,2081.495849609375
f141,vpd_mean_12h,2080.635498046875
f124,rh_min_168h,2065.609130859375
f193,sw_in_std_720h,2015.5902099609375
f130,rh_max_336h,1975.3685302734375
f340,sw_in_rate_24h,1969.5711669921875
f77,ta_range_72h,1935.0343017578125
f346,precip_rate_24h,1904.42041015625
f253,precip_std_720h,1840.43603515625
f359,soil_texture_code,1820.7923583984375
f132,rh_mean_720h,1788.540771484375
f14,hour_cos,1774.305419921875
f90,ta_min_720h,1754.60302734375
f226,ws_range_720h,1750.3272705078125
f32,solar_day_of_year,1730.9990234375
f21,is_weekend,1711.9630126953125
f375,swc_shallow_mean_6h,1702.020263671875
f22,is_morning,1688.10546875
