feature_index,feature_name,importance
f18,vpd_ppfd_interaction,14151.6103515625
f13,mean_annual_precip,5254.01171875
f8,latitude,4966.0859375
f55,soil_texture_code,4343.7421875
f19,stand_height,3278.4521484375
f14,stand_age,2844.692138671875
f41,pl_bark_thick,1980.2464599609375
f60,tree_age_class_code,1927.1036376953125
f12,mean_annual_temp,1924.4267578125
f15,basal_area,1607.2034912109375
f44,latitude_abs,1565.67529296875
f9,longitude,1538.6934814453125
f43,pl_sapw_depth,1397.3350830078125
f20,vpd_ta_interaction,1323.24462890625
f47,biome_code,1110.50048828125
f58,pl_social_code,1086.783935546875
f38,pl_dbh,1019.1541137695312
f49,social_status_code,971.3065795898438
f42,pl_sapw_area,969.544677734375
f7,ext_rad,795.237060546875
f21,leaf_area_index,732.408935546875
f24,soil_depth,658.2639770507812
f33,stomatal_control_index,657.6842651367188
f23,temp_humidity_ratio,577.5588989257812
f10,elevation,551.6180419921875
f17,tree_density,514.4765014648438
f28,n_trees,453.6345520019531
f11,ppfd_efficiency,449.0203857421875
f37,pl_age,410.21612548828125
f39,pl_height,333.00714111328125
f40,pl_leaf_area,332.53216552734375
f26,light_efficiency,305.2806701660156
f25,water_stress_index,297.0759582519531
f27,temp_soil_interaction,291.18939208984375
f29,wind_vpd_interaction,286.6467590332031
f2,vpd,285.4404602050781
f4,ppfd_in,260.9783935546875
f22,stomatal_conductance_proxy,246.38540649414062
f1,rh,240.16989135742188
f50,tree_volume_index,234.5266876220703
f59,tree_size_class_code,227.5978240966797
f30,radiation_temp_interaction,223.264892578125
f35,sapwood_leaf_ratio,219.61050415039062
f16,temp_deviation,218.4160614013672
f0,ta,201.28997802734375
f62,swc_shallow,180.60789489746094
f32,humidity_soil_interaction,174.76686096191406
f5,ws,163.84445190429688
f3,sw_in,158.25140380859375
f31,wind_stress,134.15463256835938
f48,igbp_code,128.63372802734375
f45,aridity_index,125.129150390625
f64,sand_percentage,25.67719841003418
f6,precip,24.887699127197266
