feature_index,feature_name,description,category,importance_score
f63,basal_area,No description available,Unknown category,12401.0869140625
f10,elevation,No description available,Unknown category,9799.8994140625
f12,mean_annual_precip,No description available,Unknown category,3059.037109375
f7,latitude,No description available,Unknown category,2302.375244140625
f60,sand_percentage,No description available,Unknown category,1978.1229248046875
f39,latitude_abs,No description available,Unknown category,1878.264892578125
f5,sw_in,No description available,Unknown category,1450.2818603515625
f65,soil_depth,No description available,Unknown category,1386.9324951171875
f11,mean_annual_temp,No description available,Unknown category,1165.1768798828125
f9,longitude,No description available,Unknown category,834.8112182617188
f62,stand_age,No description available,Unknown category,717.3258056640625
f44,social_status_code,No description available,Unknown category,680.80078125
f17,leaf_area_index,No description available,Unknown category,520.4470825195312
f35,pl_leaf_area,No description available,Unknown category,450.1534729003906
f2,vpd,No description available,Unknown category,447.9692687988281
f24,radiation_temp_interaction,No description available,Unknown category,426.735107421875
f6,ext_rad,No description available,Unknown category,373.8958435058594
f15,vpd_ta_interaction,No description available,Unknown category,348.9305419921875
f58,precip,No description available,Unknown category,297.4582824707031
f30,sapwood_leaf_ratio,No description available,Unknown category,208.08309936523438
f37,pl_sapw_area,No description available,Unknown category,206.62257385253906
f38,pl_sapw_depth,No description available,Unknown category,201.43191528320312
f18,temp_humidity_ratio,No description available,Unknown category,198.19378662109375
f13,vpd_ppfd_interaction,No description available,Unknown category,192.77500915527344
f3,ppfd_in,No description available,Unknown category,185.77955627441406
f36,pl_bark_thick,No description available,Unknown category,182.25588989257812
f34,pl_height,No description available,Unknown category,179.82908630371094
f20,light_efficiency,No description available,Unknown category,177.39991760253906
f23,wind_vpd_interaction,No description available,Unknown category,171.74606323242188
f33,pl_dbh,No description available,Unknown category,164.92681884765625
f45,tree_volume_index,No description available,Unknown category,138.42428588867188
f19,water_stress_index,No description available,Unknown category,122.41036224365234
f53,pl_social_code,No description available,Unknown category,118.37966918945312
f49,igbp_class_code,No description available,Unknown category,110.21910858154297
f22,temp_soil_interaction,No description available,Unknown category,104.56287384033203
f50,soil_texture_code,No description available,Unknown category,99.30501556396484
f4,swc_shallow,No description available,Unknown category,93.28340148925781
f54,tree_size_class_code,No description available,Unknown category,92.19188690185547
f57,ws,No description available,Unknown category,91.85465240478516
f28,stomatal_control_index,No description available,Unknown category,90.78211975097656
f0,ta,No description available,Unknown category,90.75643920898438
f8,ppfd_efficiency,No description available,Unknown category,84.27767944335938
f21,stomatal_conductance_proxy,No description available,Unknown category,82.22268676757812
f14,stand_height,No description available,Unknown category,81.24590301513672
f1,rh,No description available,Unknown category,73.04766845703125
f43,igbp_code,No description available,Unknown category,68.75630187988281
f64,tree_density,No description available,Unknown category,68.22607421875
f26,humidity_soil_interaction,No description available,Unknown category,54.47147750854492
f27,wind_stress,No description available,Unknown category,54.32302474975586
f16,temp_deviation,No description available,Unknown category,52.36942672729492
f25,n_trees,No description available,Unknown category,35.283050537109375
f52,growth_condition_code,No description available,Unknown category,32.070701599121094
f32,pl_age,No description available,Unknown category,31.58229637145996
f59,clay_percentage,No description available,Unknown category,22.9614315032959
