cluster,fold,test_site,train_samples,test_samples,train_rmse,test_rmse,train_mae,test_mae,train_r2,test_r2
2,18,AUS_WOM.parquet,1151448,286604,1.881389678712474,8.105224097016519,0.9367863688362139,5.540184095900342,0.9526948534284507,0.30228841425924713
2,19,IDN_JAM_OIL.parquet,1429770,8282,1.8850472659140551,4.145485730254305,0.9819347240773759,3.2514294627615827,0.9552436055805545,-172.82959833030972
2,20,IDN_JAM_RUB.parquet,1408951,29101,1.8889617252318054,5.049661425596881,0.9772765048750366,3.8293965690037024,0.9553874621191281,0.22532157707046685
2,21,NZL_HUA_HUA.parquet,722002,716050,2.3675124602224864,18.864159149608895,1.3500533779015969,14.734762409252754,0.9587086628877096,-126.4524543381759
3,1,CAN_TUR_P39_PRE.parquet,4309286,375458,3.0896832763081177,3.4264389244385276,1.4594258860238358,1.8053682287683392,0.9878142216618135,0.4593548639878786
3,2,CRI_TAM_TOW.parquet,4397924,286820,2.991995403682433,4.385915508704454,1.434741679907321,2.4332459524812537,0.9883594209461392,-3.985111280866879
3,3,MEX_COR_YP.parquet,4677108,7636,3.6213372552107495,4.174767004436489,1.411675666034104,2.289625612901227,0.98188079611323,0.25199675445819203
3,4,USA_CHE_ASP.parquet,4612639,72105,2.9912816298978795,4.524725988674041,1.3922811411074538,2.3914661327666242,0.9878013872114788,0.18960531392089564
3,5,USA_CHE_MAP.parquet,4609107,75637,3.2078042507784694,3.5502824669333597,1.4150906191142265,1.737453465143368,0.9859850992874257,-0.41156129258964014
3,6,USA_HIL_HF1_PRE.parquet,4302128,382616,2.967458131984527,5.614693167885202,1.4274190205809576,3.4587674470822383,0.9887643466121382,0.11147795449672748
3,7,USA_HIL_HF2.parquet,1751044,2933700,1.1121804204141863,33.41170476697508,0.6025341555907929,2.983959659891098,0.9400503523469939,0.019773073079072168
3,8,USA_INM.parquet,4620626,64118,3.1237007175939198,6.495309783048369,1.4023193698608343,3.150637499499136,0.9866662752300445,0.3207082400002561
3,9,USA_MOR_SF.parquet,4668135,16609,2.8997456286439536,4.125522719690415,1.402741899396572,2.82063972865706,0.9884037261086033,0.2956105815719272
3,10,USA_PER_PER.parquet,4347612,337132,3.1354107967663274,1.669831845277397,1.4722394519554458,1.1825347981632564,0.9873573767101186,0.39327618645219076
3,11,USA_SWH.parquet,4653784,30960,2.8339869746576962,1.713494226943164,1.4031683081008322,1.0371448933876448,0.9889576164710866,0.23881240432103312
3,12,USA_TNB.parquet,4659746,24998,3.1626641341250417,2.598498961765006,1.4073565306303781,1.5037334871732306,0.9862302351541838,0.35693149558180315
3,13,USA_TNO.parquet,4607789,76955,2.9912117699360814,3.9096006335465066,1.415022006376466,2.5110400559590755,0.9878139595666641,0.35731404444562276
4,1,AUT_PAT_FOR.parquet,5000630,16083,0.9622452313060712,2.313228468086729,0.4738339198361792,1.6900450862070007,0.93675569528469,-0.5078359914482184
4,2,AUT_PAT_KRU.parquet,5001541,15172,0.8455702942396898,37.7040606973687,0.43745637519613495,26.473569007354207,0.9310889967725693,-0.9320018791297016
4,3,AUT_PAT_TRE.parquet,5003879,12834,0.9484957737667553,20.61805630428113,0.4683308749908413,15.684312314908432,0.9384914618328608,-64.69905177556929
4,4,AUT_TSC.parquet,4976184,40529,0.9658719669587719,1.3877565233976112,0.4757361242305064,0.8948543829171739,0.9365230471337672,0.3189165900323099
4,5,CHE_DAV_SEE.parquet,4783209,233504,0.9822093556108666,3.654364230566547,0.48796276619036116,2.684643751601186,0.9365279799706898,-15.51007960013579
4,6,CHE_PFY_CON.parquet,4976522,40191,0.9383419323385422,3.0950467466487193,0.46661649174476244,1.4095613009447898,0.9396356622234334,0.4231349685429231
4,7,CHE_PFY_IRR.parquet,4988788,27925,0.954760346796565,1.445199253836756,0.4709937120973426,0.8733372062718535,0.9377918560007992,0.6564683413039015
