cluster,total_sites,successful_folds,mean_test_r2,std_test_r2,mean_test_rmse,std_test_rmse,min_test_r2,max_test_r2
0,9,9,-5.259799066342682,9.948659983785433,6.61585469578653,3.019267574141879,-29.284498990113487,0.3974470375082306
1,8,8,-1.1368640951051543,2.096892332235578,3.609150282875996,2.0396128039564925,-4.806911630154046,0.701527522719039
2,21,21,-14.171961068120446,44.53506575323913,7.2253895481672865,4.461255266994462,-172.82959833030972,0.7525272047911706
3,13,13,-0.10783166624160921,1.1394878405450417,6.123137384486,7.985149085354531,-3.985111280866879,0.4593548639878786
4,36,36,-2.7179028037943342,10.968750733352419,4.565952505884079,6.467183477757764,-64.69905177556929,0.6564683413039015
