feature_index,feature_name,description,category,importance_score
f11,mean_annual_temp,No description available,Unknown category,150639.984375
f24,latitude_abs,No description available,Unknown category,34482.69140625
f45,basal_area,No description available,Unknown category,25161.337890625
f44,silt_percentage,No description available,Unknown category,22017.736328125
f40,species_functional_group_code,No description available,Unknown category,20379.7265625
f31,tree_volume_index,No description available,Unknown category,17671.779296875
f43,sand_percentage,No description available,Unknown category,10971.271484375
f7,ext_rad,No description available,Unknown category,10807.2890625
f26,leaf_habit_code,No description available,Unknown category,10375.9638671875
f9,longitude,No description available,Unknown category,8371.7138671875
f34,soil_texture_code,No description available,Unknown category,7594.70556640625
f22,pl_sapw_area,No description available,Unknown category,7220.9990234375
f23,pl_sapw_depth,No description available,Unknown category,6626.5634765625
f47,leaf_area_index,No description available,Unknown category,6478.08740234375
f8,latitude,No description available,Unknown category,6445.96630859375
f37,pl_social_code,No description available,Unknown category,6199.3955078125
f29,social_status_code,No description available,Unknown category,5743.900390625
f2,vpd,No description available,Unknown category,5668.70263671875
f35,terrain_code,No description available,Unknown category,5276.12255859375
f21,pl_bark_thick,No description available,Unknown category,5158.84326171875
f10,elevation,No description available,Unknown category,4834.01171875
f14,stand_height,No description available,Unknown category,4519.95361328125
f12,mean_annual_precip,No description available,Unknown category,4399.7509765625
f18,pl_dbh,No description available,Unknown category,3865.554931640625
f1,rh,No description available,Unknown category,3295.6181640625
f6,ppfd_in,No description available,Unknown category,3084.2021484375
f46,tree_density,No description available,Unknown category,3065.6025390625
f3,sw_in,No description available,Unknown category,2570.0712890625
f27,biome_code,No description available,Unknown category,2200.753662109375
f5,precip,No description available,Unknown category,1881.1412353515625
f20,pl_leaf_area,No description available,Unknown category,1868.170654296875
f13,stand_age,No description available,Unknown category,1469.9359130859375
f38,tree_size_class_code,No description available,Unknown category,1469.0753173828125
f25,aridity_index_legacy,No description available,Unknown category,1283.548583984375
f15,soil_depth,No description available,Unknown category,1252.40234375
f30,sapwood_leaf_ratio,No description available,Unknown category,1125.8946533203125
f16,n_trees,No description available,Unknown category,1018.6958618164062
f0,ta,No description available,Unknown category,925.6503295898438
f4,ws,No description available,Unknown category,641.19677734375
f19,pl_height,No description available,Unknown category,635.773681640625
f17,pl_age,No description available,Unknown category,571.94384765625
f28,igbp_code,No description available,Unknown category,483.6816711425781
f41,swc_shallow,No description available,Unknown category,395.15936279296875
f48,swc_deep,No description available,Unknown category,244.8696746826172
f33,igbp_class_code,No description available,Unknown category,182.18927001953125
f42,clay_percentage,No description available,Unknown category,117.97051239013672
f36,growth_condition_code,No description available,Unknown category,66.8416976928711
