feature_index,feature_name,description,category,importance_score
f26,aridity_index,No description available,Unknown category,144419.125
f12,stand_height,No description available,Unknown category,61581.015625
f8,elevation,No description available,Unknown category,52893.92578125
f47,leaf_area_index,No description available,Unknown category,29118.3671875
f46,tree_density,No description available,Unknown category,27046.125
f7,longitude,No description available,Unknown category,19598.44921875
f15,silt_percentage,No description available,Unknown category,14636.3525390625
f40,tree_age_class_code,No description available,Unknown category,14452.2490234375
f32,tree_volume_index,No description available,Unknown category,6775.90380859375
f6,latitude,No description available,Unknown category,6719.0322265625
f13,clay_percentage,No description available,Unknown category,6497.650390625
f39,tree_size_class_code,No description available,Unknown category,5830.6962890625
f11,stand_age,No description available,Unknown category,4911.69970703125
f9,mean_annual_temp,No description available,Unknown category,4724.63037109375
f10,mean_annual_precip,No description available,Unknown category,3784.564453125
f5,ext_rad,No description available,Unknown category,3292.087646484375
f22,pl_bark_thick,No description available,Unknown category,2917.227783203125
f17,n_trees,No description available,Unknown category,2706.633056640625
f20,pl_height,No description available,Unknown category,2569.875732421875
f14,sand_percentage,No description available,Unknown category,2471.848388671875
f4,vpd,No description available,Unknown category,2244.364990234375
f19,pl_dbh,No description available,Unknown category,2009.6884765625
f23,pl_sapw_area,No description available,Unknown category,1707.2156982421875
f25,latitude_abs,No description available,Unknown category,1606.0621337890625
f21,pl_leaf_area,No description available,Unknown category,1420.3760986328125
f24,pl_sapw_depth,No description available,Unknown category,1318.1378173828125
f31,sapwood_leaf_ratio,No description available,Unknown category,1277.2386474609375
f18,pl_age,No description available,Unknown category,1199.5931396484375
f38,pl_social_code,No description available,Unknown category,1180.1285400390625
f2,ws,No description available,Unknown category,1149.9892578125
f0,ta,No description available,Unknown category,1056.3143310546875
f42,sw_in,No description available,Unknown category,1051.4576416015625
f43,swc_shallow,No description available,Unknown category,961.5142211914062
f30,social_status_code,No description available,Unknown category,953.9262084960938
f44,ppfd_in,No description available,Unknown category,923.2601318359375
f1,rh,No description available,Unknown category,913.5748291015625
f3,precip,No description available,Unknown category,559.6674194335938
f35,soil_texture_code,No description available,Unknown category,489.91943359375
f16,soil_depth,No description available,Unknown category,476.66650390625
f45,basal_area,No description available,Unknown category,472.32489013671875
f37,growth_condition_code,No description available,Unknown category,358.9144287109375
f36,terrain_code,No description available,Unknown category,273.0076599121094
f29,igbp_code,No description available,Unknown category,198.97564697265625
f28,biome_code,No description available,Unknown category,8.157198905944824
