cluster,fold,test_site,train_samples,test_samples,train_rmse,test_rmse,train_mae,test_mae,train_r2,test_r2
2,7,CHE_DAV_SEE.parquet,8799270,233504,2.740474656328873,3.119229315767986,1.0869005700878527,2.4138595043409463,0.981093072569639,-11.028739293590244
2,8,CHE_PFY_CON.parquet,8992583,40191,2.449432892645578,3.1343919280421715,1.0615952496793881,1.459628865348863,0.9845691917298108,0.40837517595656825
2,9,CHE_PFY_IRR.parquet,9004849,27925,2.739800945613749,1.5453597953147482,1.0588673121931007,0.985960663121616,0.9806700839469361,0.6072008606456085
2,10,CHN_HOR_AFF.parquet,8983078,49696,2.627397650216275,3.2123098467242297,1.063303617716616,2.345103038981332,0.9822654753148886,-0.19438682067045998
2,11,CZE_LIZ_LES.parquet,8525271,507503,3.0094392017783353,1.5659398524820347,1.0967349597576783,1.0256807382114121,0.9779031677460854,-0.709093640453311
2,12,ESP_MAJ_MAI.parquet,8957692,75082,2.5815630522547917,4.56097612423883,1.048455405504976,3.0121935737409826,0.9829083385570462,0.5081354081744847
2,13,ESP_MAJ_NOR_LM1.parquet,8972781,59993,2.782696657365134,5.203862273741693,1.050088814232312,3.4663136572974738,0.9801121640836324,0.3576667393839025
2,14,ESP_RIN.parquet,9017366,15408,2.531433027635873,6.369675629010124,1.0571337694694338,3.5752576337825506,0.9834728286790269,0.16120798022051863
2,15,ESP_SAN_A_45I.parquet,9012760,20014,2.882656440278448,2.4103876507930697,1.0603454327772397,1.2669835331569093,0.9785837266986761,-0.18330692126080939
2,16,ESP_SAN_B_100.parquet,9013060,19714,2.8348536215425604,1.7176730890857836,1.063328034265196,1.0423235460325464,0.9792873180239791,0.5134730096691522
2,17,ESP_TIL_MIX.parquet,7215929,1816845,3.4745943331978553,3.416703632955309,1.2324297402975322,2.3509079688376073,0.9749823264903827,-7.879668609913979
2,18,ESP_VAL_BAR.parquet,8969806,62968,2.9263393502409,3.1873262874742108,1.0620833867298614,2.0000933320671215,0.9780275961669996,0.4789307485706764
2,19,ESP_VAL_SOR.parquet,8896491,136283,2.529257823230615,1.7555593172012263,1.063592399100068,1.1481874836605541,0.9837213336703687,0.532046254680241
2,20,ESP_YUN_T1_THI.parquet,8915054,117720,2.625932610166985,5.4127187053904375,1.063382549039931,3.9025085000582713,0.9824158781792691,-3.4398598484413387
2,21,FRA_HES_HE1_NON.parquet,8982509,50265,2.6079811636585197,3.3502844109723093,1.0656405214228717,1.6101175043607343,0.9825263432688465,0.04512827099233352
