feature_index,feature_name,description,category,importance_score
f55,soil_texture_code,No description available,Unknown category,72275.9296875
f54,igbp_class_code,No description available,Unknown category,70646.0390625
f48,igbp_code,No description available,Unknown category,56307.2265625
f63,clay_percentage,No description available,Unknown category,43890.3203125
f18,vpd_ppfd_interaction,No description available,Unknown category,36217.765625
f46,leaf_habit_code,No description available,Unknown category,22062.44140625
f19,stand_height,No description available,Unknown category,11056.8017578125
f45,aridity_index,No description available,Unknown category,10827.2861328125
f28,n_trees,No description available,Unknown category,4988.984375
f21,leaf_area_index,No description available,Unknown category,4433.77490234375
f56,terrain_code,No description available,Unknown category,4286.9111328125
f43,pl_sapw_depth,No description available,Unknown category,4083.73828125
f37,pl_age,No description available,Unknown category,2739.345458984375
f14,stand_age,No description available,Unknown category,2104.98046875
f30,radiation_temp_interaction,No description available,Unknown category,2090.125244140625
f10,elevation,No description available,Unknown category,2013.828369140625
f58,pl_social_code,No description available,Unknown category,1977.6934814453125
f41,pl_bark_thick,No description available,Unknown category,1971.7720947265625
f39,pl_height,No description available,Unknown category,1863.59130859375
f33,stomatal_control_index,No description available,Unknown category,1605.589111328125
f17,tree_density,No description available,Unknown category,1569.54833984375
f13,mean_annual_precip,No description available,Unknown category,1391.76416015625
f42,pl_sapw_area,No description available,Unknown category,1279.9019775390625
f38,pl_dbh,No description available,Unknown category,1252.0489501953125
f27,temp_soil_interaction,No description available,Unknown category,1226.2275390625
f49,social_status_code,No description available,Unknown category,1172.7532958984375
f23,temp_humidity_ratio,No description available,Unknown category,1128.5296630859375
f8,latitude,No description available,Unknown category,1117.8260498046875
f7,ext_rad,No description available,Unknown category,1065.1644287109375
f15,basal_area,No description available,Unknown category,1024.5289306640625
f24,soil_depth,No description available,Unknown category,985.5795288085938
f62,swc_shallow,No description available,Unknown category,856.1638793945312
f50,tree_volume_index,No description available,Unknown category,776.283447265625
f4,ppfd_in,No description available,Unknown category,759.808349609375
f60,tree_age_class_code,No description available,Unknown category,728.0946655273438
f32,humidity_soil_interaction,No description available,Unknown category,705.14501953125
f57,growth_condition_code,No description available,Unknown category,676.1668701171875
f11,ppfd_efficiency,No description available,Unknown category,653.5210571289062
f9,longitude,No description available,Unknown category,619.4713134765625
f12,mean_annual_temp,No description available,Unknown category,590.761962890625
f44,latitude_abs,No description available,Unknown category,586.1282958984375
f20,vpd_ta_interaction,No description available,Unknown category,531.9942016601562
f40,pl_leaf_area,No description available,Unknown category,501.2251892089844
f2,vpd,No description available,Unknown category,446.7933349609375
f1,rh,No description available,Unknown category,439.4014892578125
f22,stomatal_conductance_proxy,No description available,Unknown category,412.4051818847656
f59,tree_size_class_code,No description available,Unknown category,411.1369323730469
f64,sand_percentage,No description available,Unknown category,405.8758239746094
f26,light_efficiency,No description available,Unknown category,394.4209289550781
f0,ta,No description available,Unknown category,378.4563903808594
f29,wind_vpd_interaction,No description available,Unknown category,373.9189758300781
f3,sw_in,No description available,Unknown category,371.2507019042969
f25,water_stress_index,No description available,Unknown category,365.0662536621094
f35,sapwood_leaf_ratio,No description available,Unknown category,343.01336669921875
f65,silt_percentage,No description available,Unknown category,307.0976867675781
f16,temp_deviation,No description available,Unknown category,281.8387756347656
f5,ws,No description available,Unknown category,211.2837677001953
f31,wind_stress,No description available,Unknown category,186.80136108398438
f47,biome_code,No description available,Unknown category,155.78684997558594
f6,precip,No description available,Unknown category,53.14533996582031
