feature_index,feature_name,importance
f59,clay_percentage,17842.47265625
f9,elevation,16710.66015625
f22,radiation_temp_interaction,10126.0224609375
f1,ppfd_in,2423.151611328125
f64,leaf_area_index,2263.46240234375
f62,basal_area,2105.44287109375
f44,tree_volume_index,1842.5008544921875
f35,pl_bark_thick,1697.9532470703125
f11,mean_annual_precip,1509.61083984375
f4,sw_in,1492.5928955078125
f20,stand_height,1416.5367431640625
f53,tree_size_class_code,1160.9095458984375
f36,pl_sapw_area,1126.450439453125
f31,pl_age,993.73876953125
f37,pl_sapw_depth,747.5440063476562
f33,pl_height,714.7748413085938
f7,latitude,699.2210083007812
f17,stand_age,688.0164184570312
f8,longitude,602.3960571289062
f10,mean_annual_temp,546.9005737304688
f49,soil_texture_code,476.54705810546875
f5,ext_rad,442.702392578125
f34,pl_leaf_area,392.958740234375
f58,swc_shallow,364.4544372558594
f32,pl_dbh,362.9288635253906
f18,temp_soil_interaction,339.9967041015625
f38,latitude_abs,322.5499572753906
f56,rh,319.2215270996094
f29,sapwood_leaf_ratio,218.53036499023438
f6,ppfd_efficiency,211.74786376953125
f12,vpd_ppfd_interaction,201.05490112304688
f51,growth_condition_code,197.181884765625
f60,sand_percentage,184.14315795898438
f27,stomatal_control_index,144.6004180908203
f42,igbp_code,142.25442504882812
f57,vpd,140.6605224609375
f21,wind_vpd_interaction,131.5489959716797
f16,light_efficiency,124.4049301147461
f24,stomatal_conductance_proxy,114.09342956542969
f14,temp_humidity_ratio,106.67233276367188
f13,vpd_ta_interaction,104.77267456054688
f0,ta,102.18705749511719
f19,temp_deviation,91.6425552368164
f26,wind_stress,78.26873779296875
f54,tree_age_class_code,78.20194244384766
f2,ws,74.4894790649414
f15,water_stress_index,43.99192810058594
f23,humidity_soil_interaction,41.79446029663086
f3,precip,36.78157424926758
f50,terrain_code,32.069969177246094
f48,igbp_class_code,20.872121810913086
