feature_index,feature_name,description,category,importance_score
f22,aridity_index,No description available,Unknown category,31663.6953125
f24,biome_code,No description available,Unknown category,14275.8466796875
f31,soil_texture_code,No description available,Unknown category,9764.5908203125
f12,stand_height,No description available,Unknown category,9282.8505859375
f6,latitude,No description available,Unknown category,9089.236328125
f1,ppfd_in,No description available,Unknown category,8105.99755859375
f21,latitude_abs,No description available,Unknown category,8005.31201171875
f41,clay_percentage,No description available,Unknown category,7158.42529296875
f10,mean_annual_precip,No description available,Unknown category,6882.77294921875
f36,tree_age_class_code,No description available,Unknown category,5685.365234375
f44,basal_area,No description available,Unknown category,5298.64404296875
f47,soil_depth,No description available,Unknown category,5083.2373046875
f13,n_trees,No description available,Unknown category,4985.19384765625
f18,pl_bark_thick,No description available,Unknown category,4881.62060546875
f46,leaf_area_index,No description available,Unknown category,4370.96630859375
f34,pl_social_code,No description available,Unknown category,4185.810546875
f20,pl_sapw_depth,No description available,Unknown category,3126.5517578125
f25,igbp_code,No description available,Unknown category,2977.340087890625
f33,growth_condition_code,No description available,Unknown category,2829.052490234375
f7,longitude,No description available,Unknown category,2566.486328125
f26,social_status_code,No description available,Unknown category,2455.669921875
f45,tree_density,No description available,Unknown category,2298.694580078125
f39,vpd,No description available,Unknown category,2214.82421875
f42,sand_percentage,No description available,Unknown category,1959.86474609375
f19,pl_sapw_area,No description available,Unknown category,1859.60546875
f4,sw_in,No description available,Unknown category,1789.53662109375
f16,pl_height,No description available,Unknown category,1749.715087890625
f11,stand_age,No description available,Unknown category,1697.4285888671875
f15,pl_dbh,No description available,Unknown category,1493.1683349609375
f8,elevation,No description available,Unknown category,1232.1375732421875
f9,mean_annual_temp,No description available,Unknown category,1190.3377685546875
f17,pl_leaf_area,No description available,Unknown category,1077.89453125
f28,tree_volume_index,No description available,Unknown category,1077.051513671875
f27,sapwood_leaf_ratio,No description available,Unknown category,941.1177978515625
f40,swc_shallow,No description available,Unknown category,933.5634155273438
f43,silt_percentage,No description available,Unknown category,875.4437866210938
f5,ext_rad,No description available,Unknown category,799.9383544921875
f14,pl_age,No description available,Unknown category,786.5184326171875
f32,terrain_code,No description available,Unknown category,677.71923828125
f0,ta,No description available,Unknown category,526.3516845703125
f38,rh,No description available,Unknown category,506.39013671875
f35,tree_size_class_code,No description available,Unknown category,480.28143310546875
f2,ws,No description available,Unknown category,253.0977020263672
f30,igbp_class_code,No description available,Unknown category,244.22146606445312
f23,leaf_habit_code,No description available,Unknown category,243.56500244140625
f37,species_functional_group_code,No description available,Unknown category,216.2842559814453
f3,precip,No description available,Unknown category,39.21612548828125
