feature_index,feature_name,description,category,importance_score
f13,stand_age,No description available,Unknown category,538203.125
f42,clay_percentage,No description available,Unknown category,149240.375
f28,igbp_code,No description available,Unknown category,133197.5
f11,mean_annual_temp,No description available,Unknown category,70117.03125
f45,basal_area,No description available,Unknown category,26159.38671875
f31,tree_volume_index,No description available,Unknown category,22697.79296875
f40,species_functional_group_code,No description available,Unknown category,16552.76171875
f44,silt_percentage,No description available,Unknown category,14530.89453125
f24,latitude_abs,No description available,Unknown category,10210.7353515625
f7,ext_rad,No description available,Unknown category,9762.72265625
f29,social_status_code,No description available,Unknown category,9343.1552734375
f8,latitude,No description available,Unknown category,7822.89599609375
f23,pl_sapw_depth,No description available,Unknown category,7523.21728515625
f9,longitude,No description available,Unknown category,7387.73388671875
f47,leaf_area_index,No description available,Unknown category,7174.87890625
f22,pl_sapw_area,No description available,Unknown category,6967.39404296875
f2,vpd,No description available,Unknown category,5243.9677734375
f18,pl_dbh,No description available,Unknown category,4840.279296875
f21,pl_bark_thick,No description available,Unknown category,3983.66259765625
f46,tree_density,No description available,Unknown category,3636.53564453125
f10,elevation,No description available,Unknown category,3493.383056640625
f1,rh,No description available,Unknown category,3443.17724609375
f6,ppfd_in,No description available,Unknown category,3088.421875
f12,mean_annual_precip,No description available,Unknown category,2401.798095703125
f3,sw_in,No description available,Unknown category,1952.641357421875
f5,precip,No description available,Unknown category,1699.29541015625
f38,tree_size_class_code,No description available,Unknown category,1078.217529296875
f25,aridity_index_legacy,No description available,Unknown category,1049.150634765625
f16,n_trees,No description available,Unknown category,1034.1832275390625
f0,ta,No description available,Unknown category,907.153564453125
f15,soil_depth,No description available,Unknown category,824.9924926757812
f30,sapwood_leaf_ratio,No description available,Unknown category,695.778076171875
f17,pl_age,No description available,Unknown category,591.6439208984375
f4,ws,No description available,Unknown category,558.9078979492188
f19,pl_height,No description available,Unknown category,512.1109619140625
f14,stand_height,No description available,Unknown category,496.41864013671875
f41,swc_shallow,No description available,Unknown category,446.39202880859375
f48,swc_deep,No description available,Unknown category,252.12734985351562
f37,pl_social_code,No description available,Unknown category,238.0383758544922
f20,pl_leaf_area,No description available,Unknown category,234.89349365234375
f26,leaf_habit_code,No description available,Unknown category,234.05194091796875
f27,biome_code,No description available,Unknown category,135.95834350585938
f35,terrain_code,No description available,Unknown category,134.4276885986328
f39,tree_age_class_code,No description available,Unknown category,81.66189575195312
f34,soil_texture_code,No description available,Unknown category,46.08987045288086
