feature_index,feature_name,description,category,importance_score
f75,tree_density,No description available,Unknown category,264416.28125
f70,species_functional_group_code,No description available,Unknown category,79372.609375
f9,elevation,No description available,Unknown category,66118.578125
f8,longitude,No description available,Unknown category,57304.60546875
f65,terrain_code,No description available,Unknown category,25112.439453125
f76,leaf_area_index,No description available,Unknown category,15941.416015625
f5,ext_rad,No description available,Unknown category,11044.3291015625
f11,mean_annual_precip,No description available,Unknown category,9562.37109375
f52,net_shortwave_radiation,No description available,Unknown category,7293.41552734375
f74,basal_area,No description available,Unknown category,5875.66015625
f25,stomatal_control_index,No description available,Unknown category,5153.0048828125
f67,pl_social_code,No description available,Unknown category,4855.36474609375
f14,stand_age,No description available,Unknown category,4630.28759765625
f43,latitude_abs,No description available,Unknown category,4396.162109375
f69,tree_age_class_code,No description available,Unknown category,4178.85205078125
f68,tree_size_class_code,No description available,Unknown category,3951.078125
f15,stand_height,No description available,Unknown category,3916.287109375
f21,vpd_ta_interaction,No description available,Unknown category,3759.009521484375
f55,leaf_habit_code,No description available,Unknown category,3621.637451171875
f17,clay_percentage,No description available,Unknown category,3370.431396484375
f10,mean_annual_temp,No description available,Unknown category,3119.517822265625
f37,pl_dbh,No description available,Unknown category,2999.713134765625
f51,psychrometric_constant,No description available,Unknown category,2935.3017578125
f42,pl_sapw_depth,No description available,Unknown category,2779.46337890625
f41,pl_sapw_area,No description available,Unknown category,2730.964111328125
f24,soil_depth,No description available,Unknown category,2632.467529296875
f53,net_longwave_radiation,No description available,Unknown category,2515.236572265625
f19,sand_percentage,No description available,Unknown category,2511.237060546875
f32,n_trees,No description available,Unknown category,2252.89111328125
f58,social_status_code,No description available,Unknown category,2171.1572265625
f54,net_radiation,No description available,Unknown category,2120.3994140625
f36,pl_age,No description available,Unknown category,2097.767333984375
f34,sapwood_leaf_ratio,No description available,Unknown category,2055.5146484375
f39,pl_leaf_area,No description available,Unknown category,2047.4066162109375
f38,pl_height,No description available,Unknown category,2008.9815673828125
f44,aridity_index_legacy,No description available,Unknown category,1957.0185546875
f29,temp_soil_interaction,No description available,Unknown category,1908.205078125
f45,ext_rad_fao56,No description available,Unknown category,1752.152587890625
f4,vpd,No description available,Unknown category,1698.8173828125
f56,biome_code,No description available,Unknown category,1588.2498779296875
f64,soil_texture_code,No description available,Unknown category,1544.5950927734375
f72,swc_shallow,No description available,Unknown category,1539.296630859375
f40,pl_bark_thick,No description available,Unknown category,1506.59375
f1,rh,No description available,Unknown category,1494.8179931640625
f46,daylight_hours,No description available,Unknown category,1464.5137939453125
f47,pet_oudin_mm_day,No description available,Unknown category,1354.54541015625
f6,latitude,No description available,Unknown category,1295.3397216796875
f23,temp_humidity_ratio,No description available,Unknown category,1270.3306884765625
f22,silt_percentage,No description available,Unknown category,1200.196533203125
f59,tree_volume_index,No description available,Unknown category,1186.0040283203125
f18,vpd_ppfd_interaction,No description available,Unknown category,1153.3466796875
f48,sat_vapor_pressure_kpa,No description available,Unknown category,1150.4554443359375
f49,slope_vapor_pressure_curve,No description available,Unknown category,1149.59765625
f20,wind_vpd_interaction,No description available,Unknown category,991.2761840820312
f66,growth_condition_code,No description available,Unknown category,911.2262573242188
f57,igbp_code,No description available,Unknown category,893.515625
f3,precip,No description available,Unknown category,879.5073852539062
f26,water_stress_index,No description available,Unknown category,873.9319458007812
f12,temp_deviation,No description available,Unknown category,864.2510986328125
f30,radiation_temp_interaction,No description available,Unknown category,845.7555541992188
f77,swc_deep,No description available,Unknown category,800.0352783203125
f50,air_pressure_kpa,No description available,Unknown category,793.3041381835938
f16,wind_stress,No description available,Unknown category,792.0175170898438
f27,light_efficiency,No description available,Unknown category,760.2947387695312
f71,sw_in,No description available,Unknown category,729.0065307617188
f0,ta,No description available,Unknown category,680.2160034179688
f2,ws,No description available,Unknown category,670.69921875
f73,ppfd_in,No description available,Unknown category,669.5490112304688
f7,ppfd_efficiency,No description available,Unknown category,533.382080078125
f28,light_efficiency_ext,No description available,Unknown category,413.20849609375
f33,humidity_soil_interaction,No description available,Unknown category,325.9272155761719
f13,stomatal_conductance_proxy,No description available,Unknown category,288.5478515625
f63,igbp_class_code,No description available,Unknown category,68.34938049316406
