feature_index,feature_name,description,category,importance_score
f31,n_trees,No description available,Unknown category,126639.3203125
f21,tree_density,No description available,Unknown category,61451.62890625
f46,aridity_index_legacy,No description available,Unknown category,44178.5546875
f13,mean_annual_precip,No description available,Unknown category,40484.8515625
f25,leaf_area_index,No description available,Unknown category,28586.728515625
f14,vpd_ppfd_interaction,No description available,Unknown category,9260.4736328125
f12,mean_annual_temp,No description available,Unknown category,8592.076171875
f33,stomatal_control_index,No description available,Unknown category,5578.46728515625
f29,radiation_temp_interaction,No description available,Unknown category,3747.086669921875
f8,latitude,No description available,Unknown category,2661.799072265625
f7,ext_rad,No description available,Unknown category,2554.236572265625
f71,tree_age_class_code,No description available,Unknown category,1503.964599609375
f40,pl_height,No description available,Unknown category,1461.2984619140625
f44,pl_sapw_depth,No description available,Unknown category,1308.935791015625
f38,pl_age,No description available,Unknown category,1257.64404296875
f39,pl_dbh,No description available,Unknown category,1012.6512451171875
f43,pl_sapw_area,No description available,Unknown category,899.3108520507812
f47,ext_rad_fao56,No description available,Unknown category,803.5252685546875
f36,sapwood_leaf_ratio,No description available,Unknown category,770.8800048828125
f11,elevation,No description available,Unknown category,744.0823364257812
f17,stand_age,No description available,Unknown category,723.6176147460938
f41,pl_leaf_area,No description available,Unknown category,707.3536376953125
f51,slope_vapor_pressure_curve,No description available,Unknown category,676.7145385742188
f61,tree_volume_index,No description available,Unknown category,583.5089111328125
f48,daylight_hours,No description available,Unknown category,581.7513427734375
f50,sat_vapor_pressure_kpa,No description available,Unknown category,536.4849853515625
f10,longitude,No description available,Unknown category,513.1492919921875
f42,pl_bark_thick,No description available,Unknown category,494.6305847167969
f34,light_efficiency_ext,No description available,Unknown category,402.6241455078125
f19,basal_area,No description available,Unknown category,387.6009826660156
f49,pet_oudin_mm_day,No description available,Unknown category,386.5794982910156
f16,vpd_ta_interaction,No description available,Unknown category,353.14166259765625
f45,latitude_abs,No description available,Unknown category,339.738037109375
f1,rh,No description available,Unknown category,315.6667175292969
f54,net_shortwave_radiation,No description available,Unknown category,305.9189758300781
f2,vpd,No description available,Unknown category,281.1085205078125
f18,temp_humidity_ratio,No description available,Unknown category,246.12254333496094
f56,net_radiation,No description available,Unknown category,162.11972045898438
f27,soil_depth,No description available,Unknown category,158.56887817382812
f55,net_longwave_radiation,No description available,Unknown category,136.170166015625
f24,stand_height,No description available,Unknown category,131.24954223632812
f60,social_status_code,No description available,Unknown category,120.65837860107422
f28,wind_vpd_interaction,No description available,Unknown category,120.41353607177734
f23,light_efficiency,No description available,Unknown category,117.43672943115234
f4,ppfd_in,No description available,Unknown category,109.131591796875
f0,ta,No description available,Unknown category,105.25884246826172
f59,igbp_code,No description available,Unknown category,95.73837280273438
f9,ppfd_efficiency,No description available,Unknown category,95.04157257080078
f15,temp_deviation,No description available,Unknown category,91.65567016601562
f22,stomatal_conductance_proxy,No description available,Unknown category,88.8728256225586
f70,tree_size_class_code,No description available,Unknown category,73.892578125
f73,swc_shallow,No description available,Unknown category,72.17595672607422
f77,swc_deep,No description available,Unknown category,67.26685333251953
f26,temp_soil_interaction,No description available,Unknown category,60.44085693359375
f20,water_stress_index,No description available,Unknown category,59.17627716064453
f32,wind_stress,No description available,Unknown category,41.99320602416992
f5,ws,No description available,Unknown category,41.468223571777344
f6,precip,No description available,Unknown category,36.00740051269531
f30,humidity_soil_interaction,No description available,Unknown category,31.155519485473633
f3,sw_in,No description available,Unknown category,20.71609878540039
f65,igbp_class_code,No description available,Unknown category,20.63107681274414
f69,pl_social_code,No description available,Unknown category,18.48492431640625
f52,air_pressure_kpa,No description available,Unknown category,14.876300811767578
