cluster,total_rows,train_samples,test_samples,train_rmse,test_rmse,train_r2,test_r2,train_mae,test_mae,feature_count,best_iteration
0,415207,332165,83042,0.8981523870554298,1.0877464539654276,0.9827208339257953,0.9742192825846099,0.5525333303263724,0.6175437605186497,78,200
1,169806,135844,33962,1.1178452498899674,1.3951440391763368,0.9444713154728208,0.9131392988926327,0.6080267672154327,0.7406514707039297,78,200
2,1438052,1150441,287611,2.390996937325128,2.6464589938246017,0.9276402542011731,0.9116397958191295,1.1940612666964379,1.2532222046088406,78,200
3,4684744,3747795,936949,4.824253627563261,5.635708747073919,0.9739416322245278,0.21818030611653905,1.5970008099499273,1.617683916676172,78,200
4,5016713,4013370,1003343,1.1801190274304765,1.3249877232263927,0.9042810081135686,0.8816201323463465,0.5620007606035345,0.5780410383368144,78,200
